email,company_name,sector,county,job_title,positions_available,company_org_number
personal@almera.ro,ALMERA INTERNATIONAL S.R.L.,Producție / Logistică,Bacău,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,2,8574866
personal@hora.ro,HORA SA,PRODUCTIE MOBILA,Mureș,STRUNGAR UNIVERSAL,1,1235579
personal@lazarservice.ro,LAZĂR SERVICE COM SRL,SERVICE AUTO,Gorj,ELECTRICIAN CONSTRUCTOR MONTATOR APARATAJ SI CABLURI DE JOASA TENSIUNE,3,2163560
personal@matalcomp.ro,METALCOMP INTERNATIONAL SRL,Altele,Arad,FEMEIE DE SERVICIU,2,11291754
personal@pieteprest.ro,PIEŢE PREST SA,Altele,Vâlcea,MUNCITOR NECALIFICAT ÎN SILVICULTURA,2,27289734
personal@plasttechnik.ro,SC QWINDOWS TECHNIK PROD SRL,Producție / Logistică,Cluj,MANIPULANT MARFURI,2,32736030
personal@reconcraiova.ro,RECON SA,Construcții / Instalații,Dolj,DULGHER (EXCLUSIV RESTAURATOR),6,5650870
personal@sccfgalati.ro,S.C. CONSTRUCTII FEROVIARE GAL,Construcții / Instalații,Galați,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",4,1641933
personal@simpasibiu.ro,SIMPA SA,Producție / Logistică,Sibiu,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,3,785078
personale@tricorom.ro,TRICOROM SRL,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Olt,MUNCITOR NECALIFICAT ÎN INDUSTRIA CONFECTIILOR,2,11605601
petronela.rosu@agasi.ro,AGASI SRL,Construcții / Instalații,Timiș,LACATUS MECANIC,3,1819748
petru@dataserv.ro,AHL AUTO RENT SRL,Armată / Pază/ Protecție,,SPALATOR VEHICULE,1,10028726
ph.resurseumane@ro.post,COMPANIA NATIONALA POSTA ROMANA SA SUCURSALA PLOIESTI,Altele,Prahova,MANAGER DE PRODUS,1,40706456
piatraneamt.shoppingcity@lcwaikiki.com,LC WAIKIKI RETAIL RO SRL,COMERT,,MANIPULANT MARFURI,1,26054330
pitesti@tiab.ro,TIAB S.A. BUCURESTI,Construcții / Instalații,Argeș,ELECTRICIAN ÎN CONSTRUCTII,2,27101511
planning@bacrau.ro,TRUK-IERBAC SRL,Altele,Suceava,SOFER DE AUTOTURISME SI CAMIONETE,3,10103887
plasturo@plasturo.ro,PLAS-TURO SRL,COMERT,Vâlcea,SOFER DE AUTOTURISME SI CAMIONETE,1,9620618
poduryan86@mail.ru,TRANSPORTATION EXPRESS SRL,Servicii transport / curierat,,Conducător auto transport rutier de mărfuri,5,41981470
poemdesign@poem.ro,POEM DESIGN SRL,Altele,Harghita,TURNATOR PRODUSE CERAMICE,1,15196437
pontos.arabela@plimob.ro,PLIMOB SA,PRODUCTIE MOBILA,Maramureș,INGINER AUTOMATIST,1,2215286
popa.alexandra@dahuatech.com,DAHUA TECHNOLOGY SRL,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Municipiul București,MANAGER DE PRODUS,1,38669658
popa.mirela@rcti.ro,R.C.T.I. COMPANY SRL,Construcții / Instalații,Brașov,INSTALATOR INSTALATII TEHNICO-SANITARE SI DE GAZE,10,27549443
portik.tunde@t-business.ro,SZIGEPSZERK SRL,Producție / Logistică,Harghita,OPERATOR LA FABRICAREA CONSERVELOR DIN LEGUME SAU FRUCTE,5,43167917
prelucrare@centrudesticla.ro,GLASS MOUNTAIN SRL,Construcții / Instalații,Mureș,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",3,33878602
publicitate@gorjeanul.ro,GORJEANUL SA,RESTAURANTE,Gorj,BUCATAR,1,2157533
quartz_electro@gmail.ro,QUARTZ ELECTRO SRL,COMERT,Vrancea,CONTABIL-SEF,2,24996781
r.man@bungalow.net,Green Valley Resort Management  & Hospitality SRL,Turism / Alimentație,Brașov,CAMERISTA HOTEL,1,46161250
r.platica@euromasters.ro,EUROMASTER SRL,COMERT,Ilfov,ÎNCARCATOR-DESCARCATOR,3,21708930
radu.manese@spreadhire.com,SPREADHIRE SRL,Resurse umane,Cluj,CONSILIER SI CONSULTANT JURIDIC,1,53188232
raluca-georgiana.manea@draexlmaier.com,DAR DRAXLMAIER AUTOMOTIVE SRL,Producție / Logistică,Timiș,TEHNICIAN MENTENANTA ELECTROMECANICA – AUTOMATICA ECHIPAMENTE INDUSTRIALE,7,26573648
raluca.bejinariu@solutiihr.ro,MAGNET TOTAL CONSTRUCT S.R.L.,Construcții / Instalații,,SUDOR,1,46137392
raluca.bratu@sedainvest.ro,SEDAINVEST SRL,Vânzări,Brașov,MAGAZINER,4,13043763
raluca.moiceanu@asee.io,ASEE SOLUTIONS S.R.L.,IT / Telecomunicații,Municipiul București,ANALIST SERVICII CLIENT,2,6614131
raluca.oprea@aliat-auto.ro,ALLSTAR PROD SRL,Producție / Logistică,Mureș,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,3,6626276
raluca@contaproject.ro,AI FOR GOOD S.R.L,IT / Telecomunicații,Cluj,PROGRAMATOR,1,50522035
raluca@crismus.ro,CRISMUS SRL,COMERT,Prahova,FEMEIE DE SERVICIU,1,2995475
raluca_enache@epam.com,EPAM SYSTEMS INTERNATIONAL,IT / Telecomunicații,Municipiul București,INGINER DE SISTEM SOFTWARE,2,33159615
ramona.duta@endurancelift.com,SC ENDURANCE LIFT SOLUTIONS INTERNATIONAL SRL,Producție / Logistică,Prahova,LACATUS MECANIC,2,22213107
ramona.grigorescu@tehnofluidsolutions.ro,SC TEHNO FLUID SOLUTIONS SRL,Construcții / Instalații,Argeș,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",3,30815448
ramona.minciuna@hidroelectrica.ro,"SOCIETATEA DE PRODUCERE A ENERGIEI ELECTRICE IN HIDROCENTRALE ""HIDROELECTRICA"" BUCURESTI SA SUCURSALA HIDROCENTRALE CURTEA DE ARGES",Altele,Argeș,MASINIST LA INSTALATIILE HIDROTEHNICE DIN CENTRALE ELECTRICE,2,13358702
ramona.pop@transilvaniabroker.ro,TRANSILVANIA BROKER DE ASIGURARE S.A.,Altele,Municipiul București,REFERENT DE SPECIALITATE ASIGURARI,1,19044296
ramona.popa@ralmaking.ro,RMK WTEL SRL,IT / Telecomunicații,Cluj,ALPINIST UTILITAR,3,51019369
ramona.savoiu@opus.com.ro,OPUS LAND DEVELOPMENT SA,Altele,,AGENT DE VÂNZARI,1,19033882
ramona.tudorache@rciexpert.ro,RADULESCU P MARIA ISABELA-EXPERT CONTABIL,Contabilitate / Financiar,Municipiul București,CONTABIL,1,40007083
raul.avramut@termoproedil.ro,AGRO PELLET INDUSTRY S.R.L.,Construcții / Instalații,Bihor,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,1,38867434
receptie@casaema.ro,GEODENSIS TRANSCOM SRL,Sport / Artă / Divertisment,Bistrița-Năsăud,INSTALATOR RETELE TERMICE SI SANITARE,1,9787633
receptie@hotelrusca.ro,HEARTCORE S.R.L.,Altele,Hunedoara,OSPATAR (CHELNER),1,37730438
reception.desk@michelin.com,MICHELIN ROMANIA S.A.,Resurse umane,Ilfov,ANALIST SISTEME SALARIZARE,2,13663684
recrutare.bistrita@leoni.com,LEONI WIRING SYSTEMS RO SRL,Producție / Logistică,Bistrița-Năsăud,INGINER PRODUCTIE,3,12472414
recrutare.logistica@emag.ro,DANTE INTERNATIONAL SA,Producție / Logistică,Municipiul București,STIVUITORIST,1,14399840
recrutare.lugoj@lidl.ro,LIDL DISCOUNT SRL,COMERT,Bihor,AGENT CURATENIE CLADIRI SI MIJLOACE DE TRANSPORT,3,22891860
recrutare.ro@delonghigroup.com,DELONGHI ROMANIA SRL,Producție / Logistică,Cluj,MONTATOR ELECTROMECANIC,1,29527204
recrutare.ro@irsap.com,IRROM INDUSTRIE SRL,Producție / Logistică,Cluj,SUDOR,9,12398300
recrutare.selectie@tvr.ro,SOCIETATEA ROMANA DE TELEVIZIUNE TVR,Altele,Municipiul București,CAMERAMAN,1,8468440
recrutare.tm@iuliustown.ro,ATTRIUS DEVELOPMENTS SRL,Retail,Timiș,AGENT DE VÂNZARI,1,37160477
recrutare@alcedo.ro,ALCEDO SRL,COMERT,Alba,MANIPULANT MARFURI,1,350278
recrutare@cec.ro,CEC BANK SA,Altele,Bihor,ADMINISTRATOR CONT,1,361897
recrutare@chimcomplex.com,CHIMCOMPLEX S.A. BORZEŞTI SUCURSALA RÂMNICU VÂLCEA,Producție / Logistică,Vâlcea,FOCHIST PENTRU CAZANE DE ABUR SI DE APA FIERBINTE,5,40036445
recrutare@conestiasi.ro,CONEST SA,Construcții / Instalații,Iași,ELECTRICIAN ÎN CONSTRUCTII,1,1959695
recrutare@d-log.ro,DECOMAR LOGISTIC SRL,Producție / Logistică,Brașov,OPERATOR FABRICATIE FLUX,5,27396854
recrutare@darom.ro,DAROM SERVICII SUPORT S.R.L.,Altele,Dâmbovița,ÎNGRIJITOR CLADIRI,5,38919991
recrutare@delgaz-grid.ro,DELGAZ GRID S.A.,Altele,Mureș,INSTALATOR INSTALATII TEHNICO-SANITARE SI DE GAZE,2,10976687
recrutare@dennver.ro,DENNVERPROFI SRL,COMERT,Cluj,DEBITATOR SEMIFABRICATE,1,23286425
recrutare@diana.com,DIANA COM SRL,Retail,Dâmbovița,MANIPULANT MARFURI,10,14572789
recrutare@expur.ro,EXPUR SA,Specialiști / Tehnicieni,Ialomița,LABORANT DETERMINARI FIZICO-MECANICE,2,2091480
recrutare@fargrup.ro,FAR FOUNDATION SRL,Construcții / Instalații,Satu Mare,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",4,26999270
recrutare@filadelfiagroup.ro,TABITA TOUR SRL,Servicii transport / curierat,Iași,Conducator auto transport rutier de persoane,8,15027110
recrutare@inovum.ro,INOVUM SRL,COMERT,Bihor,GESTIONAR DEPOZIT,1,28310745
recrutare@kik.ro,KIK TEXTILIEN UND NONFOOD S.R.L.,COMERT,Dâmbovița,LUCRATOR COMERCIAL,2,38530322
recrutare@medicover.ro,MEDICOVER SRL,Medicină / Sănătate /Psihoterapie,Municipiul București,FUNCTIONAR INFORMATII CLIENTI,2,15446991
recrutare@mercedes-benz.com,STAR TRANSMISSION SRL,Producție / Logistică,Alba,"TEHNICIAN/TEHNICIAN RESPONSABIL AFACERE, METODE LOGISTICA",1,14179039
recrutare@musa.ro,MUSAPITESTI96 SRL,Producție / Logistică,Argeș,INGINER PRODUCTIE,2,8876104
recrutare@nuclearelectrica.ro,SOCIETATEA NAŢIONALĂ NUCLEARELECTRICA SA BUCUREŞTI SUCURSALA CNE CERNAVODĂ,Altele,Constanța,INGINER CENTRALE NUCLEAROELECTRICE,2,22554619
recrutare@panduit.com,PANDUIT EUROPEAN SOLUTIONS SRL,IT / Telecomunicații,Arad,PRESATOR METALE LA RECE,2,24834097
recrutare@pepco.eu,PEPCO RETAIL SRL,Retail,,CASIER,1,31477663
recrutare@returosgr.ro,RETURO SISTEM GARANŢIE RETURNARE S.A.,Contabilitate / Financiar,Municipiul București,CONTROLOR FINANCIAR,1,45721171
recrutare@rondo-ganahl.com,RONDOCARTON SRL,Producție / Logistică,Cluj,SPECIALIST RESURSE UMANE,1,10208549
recrutare@ropost.ro,COMPANIA NATIONALA POSTA ROMANA SA BUCURESTI SUCURSALA CLUJ NAPOCA,Altele,Bihor,CURIER,1,40717196
recrutare@simply.ro,ITC NETWORK CENTER SRL,Altele,,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",2,31586059
recrutare@simplyhr.ro,2A FASONARE OȚEL S.R.L.,Construcții / Instalații,Argeș,FIERAR BETONIST,5,40341171
recrutare@terasteel.ro,TERASTEEL S.A.,Construcții / Instalații,Călărași,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",3,6694483
recrutare@wittenstein.ro,S.C. WITTENSTEIN S.R.L.,Producție / Logistică,Sibiu,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,1,18187115
recrutareeer@eon-romania.ro,E.ON ENERGIE ROMANIA,Altele,Mureș,INGINER DE SISTEM ÎN INFORMATICA,2,22043010
res.umane-p@maergroup.com,MAER IMPORT EXPORT SRL,Construcții / Instalații,Tulcea,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,10,4491385
reservation@grandhotelcaraiman.ro,BARON-SERVICE SRL,Turism / Alimentație,Constanța,CAMERISTA HOTEL,10,6001935
resumane@cluj.rosilva.ro,REGIA NATIONALA A PADURILOR ROMSILVA RA DIRECTIA SILVICA CLUJ,Altele,Cluj,PADURAR,1,252148
resurse-umane@roweni-industrie.ro,RO.WE.NI INDUSTRIE SRL,PRODUCTIE MOBILA,Vrancea,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",3,15116900
resurse.das@sibiu.ro,DIRECTIA DE ASISTENTA SOCIALA SIBIU - CONSILIUL LOCAL AL MUN SIBIU,ASISTENTA SOCIALA,Sibiu,SEF SERVICIU INSTITUTIE PUBLICA,1,14387889
resurse.umane@academiatm.ro,ACADEMIA ROMANA FILIALA TIMISOARA,Agricultură / Zootehnie,Timiș,CERCETATOR ÎN AGRICULTURA,2,5313351
resurse.umane@adlo.ro,AGENTIA DE DEZVOLTARE LOCALA ORADEA S.A,STAT,Bihor,SPECIALIST IN ACHIZITII,1,24734055
resurse.umane@afiliu.ro,AFILIU TRANS SRL,Agricultură / Zootehnie,Prahova,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,2,9162146
resurse.umane@apaoradea.ro,COMPANIA DE APA ORADEA SA,Altele,Bihor,"INSTALATOR APA, CANAL",1,54760
resurse.umane@artagrafica.ro,IMPRIMERIA ARTA GRAFICA,Producție / Logistică,Municipiul București,LEGATOR MANUAL (ÎN POLIGRAFIE SI ATELIERE SPECIALE),1,24889769
resurse.umane@casapanciu.ro,NATURA SRL,Agricultură / Zootehnie,Vrancea,Conducător auto transport rutier de mărfuri,1,18329244
resurse.umane@classbeton.ro,CLASS IMOB PROIECT SRL,Construcții / Instalații,Prahova,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),1,48240075
resurse.umane@cnir.ro,COMPANIA NAŢIONALĂ DE INVESTIŢII RUTIERE S.A.,Inginerie,Municipiul București,"INGINER CONSTRUCTII CIVILE, INDUSTRIALE SI AGRICOLE",1,36727850
resurse.umane@confectiibarlad.ro,CONFECTII BIRLAD SA,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Vaslui,"OPERATOR CONFECTIONER INDUSTRIAL ÎMBRACAMINTE DIN TESATURI, TRICOTAJE, MATERIALE SINTETICE",3,2808208
resurse.umane@decsic-voluntari.ro,DIRECTIA EDUCATIE CULTURAL SPORTIVA SI IDENTITATE COMUNITARA,STAT,Ilfov,INSPECTOR DE SPECIALITATE ÎN ADMINISTRATIA PUBLICA,3,18402914
resurse.umane@delaco.ro,DELACO DISTRIBUTION SA,COMERT,Brașov,Manager clienti stategici,1,11411737
resurse.umane@eco-sal.ro,S.C. ECO - SAL S.A.,Altele,Sibiu,LUCRATOR PENTRU SALUBRIZARE CAI PUBLICE,5,24898139
resurse.umane@eurogassystems.com,EURO GAS SYSTEMS SRL,Producție / Logistică,Mureș,SUDOR,4,26557103
resurse.umane@euromaster.com,EUROMASTER TYRE&SERVICES ROMANIA SA,SERVICE AUTO,Municipiul București,VULCANIZATOR PIESE DIN CAUCIUC LA PRESE,1,25872595
resurse.umane@euromaterna.ro,EUROMATERNA SA,Medicină / Sănătate /Psihoterapie,Constanța,ASISTENT MEDICAL GENERALIST,2,18798585
resurse.umane@expocar.ro,SC EXPOCAR TRADE SRL,Altele,Constanța,ELECTRICIAN AUTO,1,18273640
resurse.umane@gep-cluj.com,GLOBAL ENERGY PRODUCTS SRL,Altele,Cluj,MUNCITOR NECALIFICAT ÎN METALURGIE,10,25261397
resurse.umane@gepex.ro,GEPEX SRL,RESTAURANTE,Bacău,BARMAN,2,3413664
resurse.umane@instalship.ro,INSTALSHIP STEELWORK SRL,Construcții / Instalații,Galați,SUDOR,10,33179450
resurse.umane@kastamonu.ro,KASTAMONU ROMANIA SA,Producție / Logistică,Mureș,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,5,1235668
resurse.umane@miralinstal.ro,MIRAL INSTAL COMPANY SRL,Construcții / Instalații,Municipiul București,SUDOR,5,15198012
resurse.umane@olgagudynn.ro,LICEUL BILIGVN ''OLGA GUDYNN'',Educație / Training / Coaching,Ilfov,SEF CATEDRA,1,39700549
resurse.umane@osrs.ro,ONE STAR RAIL SECURITY SRL,Armată / Pază/ Protecție,Constanța,"MANAGER MARKETING (TARIFE, CONTRACTE, ACHIZITII)",1,44686661
resurse.umane@profish.ro,PROFISH UNLIMITED S.R.L.,Altele,Bacău,VÂNZATOR,1,41378276
resurse.umane@radacini.ro,RADACINI MOTORS SRL,Vânzări,Municipiul București,AGENT DE VÂNZARI,1,17083558
resurse.umane@ramadasibiu.ro,PREMIER HOTEL MANAGEMENT SIBIU SRL,Altele,Sibiu,CAMERISTA HOTEL,5,50014690
resurse.umane@scurbansaslobozia.ro,URBAN SA,Altele,,OPERATOR INSTALATII APA SI CANALIZARE,3,11316859
resurse.umane@som.ro,MEDEX VITAL SERV SRL,Medicină / Sănătate /Psihoterapie,Mureș,ÎNGRIJITOR SPATII VERZI,1,38192027
resurse.umane@staff.utcluj.ro,UNIVERSITATEA TEHNICA DIN CLUJ,Educație / Training / Coaching,Cluj,ASISTENT DE CERCETARE ÎN CALCULATOARE,2,4288306
resurse.umane@talisman-cosnult.ro,AMORY LONDON RETAIL SRL,COMERT,Municipiul București,LUCRATOR COMERCIAL,1,52459392
resurse.umane@testergrup.ro,CASA AUTO SRL,SERVICE AUTO,Iași,CURATITOR-SABLATOR,1,8885439
resurse.umane@valoris.ro,VALORIS CENTER SRL,Call center / Suport clienți,Municipiul București,"OPERATOR INTRODUCERE, VALIDARE SI PRELUCRARE DATE",2,18602432
resurse.umane@vasion.ro,VASION SRL,Altele,Bacău,MANIPULANT MARFURI,2,992154
resurse.umane@xavitel.ro,SC XAV MEDIA SRL,Construcții / Instalații,Vâlcea,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",3,30286495
resurse44@dedeman.ro,DEDEMAN SRL,Retail,Neamț,VÂNZATOR,1,2816464
resurse@baumnet.com,BAUM AMUSEMENT SRL,Altele,,BUCATAR,1,36189394
resurse@zalau.rosilva.ro,REGIA NAŢIONALĂ A PĂDURILOR ROMSILVA RA SUCURSALA DIRECŢIA SILVICĂ SĂLAJ,Altele,Sălaj,PADURAR,1,13734491
resursel1@dedeman.ro,DEDEMAN SRL,Producție / Logistică,Ilfov,LUCRATOR GESTIONAR,1,2816464
resurseumane.oradea@metro.ro,METRO CASH CARRY ROMANIA SRL,COMERT,Bihor,LUCRATOR COMERCIAL,4,8119423
resurseumane@blashine.ro,BLA SHINE SRL,Au pair / Babysitter / Curățenie,Cluj,AGENT CURATENIE CLADIRI SI MIJLOACE DE TRANSPORT,1,30981661
resurseumane@businesspromotion.ro,JOAKIM MAGIC TOUCH S.R.L.,RESTAURANTE,Sibiu,LUCRATOR COMERCIAL,1,37939001
resurseumane@cia-aboliv.ro,C I A ABOLIV SRL,Producție / Logistică,Cluj,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,2,2872537
resurseumane@cinar.ro,ANDREEAS 95 EXIM SRL,PRODUCTIA SI CONSERVAREA CARNII,,"OPERATOR INTRODUCERE, VALIDARE SI PRELUCRARE DATE",1,7324845
resurseumane@citadina98.ro,CITADINA 98 SA,Construcții / Instalații,Galați,"INSTALATOR APA, CANAL",1,1634561
resurseumane@civitasgroup.ro,CIVITAS P.S.G. S.A.,Armată / Pază/ Protecție,Dolj,PAZNIC,1,15074871
resurseumane@cjbrasov.ro,CONSILIUL JUDETEAN BRASOV,Legislativ / Juridic / Funcții Publice,Brașov,CONSILIER ADMINISTRATIA PUBLICA,1,4384150
resurseumane@clinicaromgermed.ro,ST LUKAS CLINIC ,Medicină / Sănătate /Psihoterapie,,FEMEIE DE SERVICIU,3,24664944
resurseumane@cmdeltaapparel.ro,SC CM Delta Apparel Romania SA,Retail,Municipiul București,LUCRATOR COMERCIAL,7,13848950
resurseumane@comunahorodnicenisv.ro,COMUNA HORODNICENI,ASISTENTA SOCIALA,Suceava,ASISTENT PERSONAL AL PERSOANEI CU HANDICAP GRAV,1,4326833
resurseumane@crosta.ro,CROSTA SRL,COMERT,Iași,VÂNZATOR,2,15793982
resurseumane@dabauto.ro,DAB AUTO SERV SRL,SERVICE AUTO,Municipiul București,ELECTRICIAN AUTO,1,12734167
resurseumane@dgaspcbt.ro,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI,ASISTENTA SOCIALA,Botoșani,PSIHOLOG ÎN SPECIALITATEA PSIHOLOGIE CLINICA,1,17093020
resurseumane@divingarden.com,DIVINGARDEN SRL,Altele,,PORTAR,1,35069608
resurseumane@drdpct.ro,COMPANIA NAŢIONALĂ DE ADMINISTRARE A INFRASTRUCTURII RUTIERE S.A.,Altele,Constanța,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),1,16054368
resurseumane@ecuator.ro,ECUATOR SRL,Vânzări,Suceava,AGENT DE VÂNZARI,1,2560861
resurseumane@epinvest.ro,EPINVEST SRL,COMERT,Cluj,REPREZENTANT COMERCIAL,1,6541951
resurseumane@grupprimacons.ro,GRUP PRIMACONS SRL,Construcții / Instalații,Olt,CONSILIER/EXPERT/INSPECTOR/REFERENT/ECONOMIST ÎN ECONOMIE GENERALA,1,6341643
resurseumane@jsssecurity.ro,JUSTICE SECURITY SERVICES SRL,SERVICII DE PAZA SI PROTECTIE,Dolj,AGENT DE SECURITATE,2,29229739
resurseumane@lexprotect.ro,LEX PROTECT BUZĂU SRL,SERVICII DE PAZA SI PROTECTIE,Timiș,AGENT DE SECURITATE,3,4595335
resurseumane@lucatraditie.ro,TINERVIS GROUP SRL,Turism / Alimentație,Argeș,LUCRATOR BUCATARIE (SPALATOR VASE MARI),3,27329545
resurseumane@luscancom.ro,LUSCAN COM SRL,Altele,Municipiul București,FEMEIE DE SERVICIU,1,1148138
resurseumane@ortoprofil.ro,ORTOPROFIL PROD ROMANIA SRL,Medicină / Sănătate /Psihoterapie,Sibiu,FUNCTIONAR INFORMATII CLIENTI,1,6877197
resurseumane@partnerdrinks.ro,SC PARTNER DRINKS SRL,Altele,Bihor,GESTIONAR DEPOZIT,2,32061090
resurseumane@primariapitesti.ro,PRIMARIA MUNICIPIULUI PITESTI,Altele,Argeș,ARHIVAR,1,4317967
resurseumane@radicstar.ro,RADICSTAR SRL,Producție / Logistică,Argeș,TEHNICIAN VETERINAR,1,4917490
resurseumane@rbcgas.ro,ROMBEER CRINGASU SRL,Contabilitate / Financiar,Prahova,FUNCTIONAR ECONOMIC,2,6850671
resurseumane@secured-sr.ro,SECURED SR S.R.L.,Armată / Pază/ Protecție,Brașov,AGENT DE SECURITATE,4,15554640
resurseumane@sfsava.ro,RED HOSPITAL - SPITALUL SF. SAVA S.R.L.,Medicină / Sănătate /Psihoterapie,Iași,ASISTENT MEDICAL GENERALIST,1,48097715
resurseumane@srr.ro,SOCIETATEA ROMANA DE RADIODIFUZIUNE,IT / Telecomunicații,,TEHNICIAN ECHIPAMENTE DE CALCUL SI RETELE,1,8296093
resurseumane@stera.ro,PROFLEX PLOIESTI PH SRL,COMERT,Prahova,MANIPULANT MARFURI,1,37634228
resurseumane@transagape.ro,TRANS AGAPE SRL,Producție / Logistică,Sibiu,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,5,6269971
resurseumane@usamv.ro,USAMV STATIUNEA DIDACTICA EXPE,Agricultură / Zootehnie,Cluj,SEF FERMA AGRICOLA (AGROZOOTEHNICA),1,13897480
resurseumane@usamvcluj.ro,UNIVERSITATEA DE STIINTE AGRIC,Altele,Cluj,"AGENT DEZINFECTIE, DERATIZARE, DEZINSECTIE",1,4288381
resurseumane@vivaconstructdeva.ro,VIVA CONSTRUCT SRL,Servicii transport / curierat,Hunedoara,Conducător auto transport rutier de mărfuri,1,16034220
resusrseumaned@primariabarlad.ro,MUNICIPIUL BARLAD,STAT,Vaslui,SEF SERVICIU INSTITUTIE PUBLICA,2,4539912
rezervari@hotelgrand.ro,GRAND SA,Turism / Alimentație,Mureș,FEMEIE DE SERVICIU,1,1208434
ritadaniela.baka@weidmueller.com,WEIDMÜLLER INTERFACE ROMANIA SRL,Producție / Logistică,Maramureș,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",20,17050356
ro-hraccount@alef.com,ALEF DISTRIBUTION RO,Producție / Logistică,Municipiul București,ASISTENT COMERCIAL,1,37561959
ro_hr_admin@bat.com,BRITISH AMERICAN TOBACCO (ROMA,Altele,Municipiul București,SEF SERVICIU MARKETING,1,8808452
robert@vitalberry.ro,VITAL BERRY PRODUCTION SRL,Agricultură / Zootehnie,,MUNCITOR NECALIFICAT ÎN AGRICULTURA,1,18691928
roberto.ababei@maxestate.ro,MAX RISTORANTE ITALIANO S.R.L.,Altele,Municipiul București,AJUTOR OSPATAR,3,50991147
rockwool-hrpayroll.ro@forvismazars.com,ROCKWOOL ROMANIA,Producție / Logistică,Municipiul București,CONSILIER TEHNIC,1,10863700
rodica.carcu@caro-holding.ro,SC VERDENA GARDEN GROUP SRL,Altele,,AMBALATOR MANUAL,2,15252430
rodica@peruvision.ro,PERUVISION SRL,Construcții / Instalații,Timiș,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,1,5187911
rodicapop@ildibau.ro,ILDIBAU SRL,Construcții / Instalații,Bistrița-Năsăud,ZIDAR ROSAR-TENCUITOR,1,24913824
romania.office@comau.com,COMAU ROMANIA,Contabilitate / Financiar,Bihor,CONTABIL-SEF,1,58924
romania.visa.agent@huawei.com,HUAWEI TECHNOLOGIES SRL,Management,Municipiul București,MANAGER APROVIZIONARE,1,20567140
romaniahr@evalueserve.com,EVALUESERVE SRL,Management,Cluj,ANALIST FINANCIAR,1,23772107
romaniahr@harting.com,HARTING ROMÂNIA MANUFACTURING SCS,Producție / Logistică,Sibiu,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",2,15486112
roumanie@dedinne.com,DEMGY FĂGĂRAȘ S.R.L.,Altele,Brașov,AMBALATOR MANUAL,5,16872847
roxana.andreoiu@distributie-energie.ro,DISTRIBUȚIE ENERGIE ELECTRICĂ ROMANIA S.A.,Altele,Prahova,ELECTRICIAN EXPLOATARE CENTRALE SI STATII ELECTRICE,11,14476722
roxana.boangar@cws.com,CWS GLOBAL BUSINESS SERVICES S.R.L.,Vânzări,Sibiu,FUNCTIONAR INFORMATII CLIENTI,4,41092753
roxana.constantin@cabuzau.ro,COMPANIA DE APĂ SA,Altele,Buzău,INSTALATOR RETELE TERMICE SI SANITARE,1,22987337
