email,company_name,sector,county,job_title,positions_available,company_org_number
mirdo.budiaci@hilton.com,S.C. AKROS DEVELOPMENT PARTNER,Turism / Alimentație,Cluj,CAMERISTA HOTEL,4,16856191
mirela.amarandei@saptespice.ro,SAPTE SPICE SA,Altele,Iași,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,1,2537907
mirela.obreja@hilton.com,APEX ALLIANCE 1 S.R.L.,Turism / Alimentație,Municipiul București,LUCRATOR BUCATARIE (SPALATOR VASE MARI),2,33786070
mirela.tibuschi@viconextrans.com,VICONEXTRANS S.R.L.,Servicii transport / curierat,Bacău,Conducător auto transport rutier de mărfuri,3,23068404
mirela@ag-transporten.com,A + G TRANSPORT INTERNATIONAL SRL,Servicii transport / curierat,Iași,Conducător auto transport rutier de mărfuri,12,35812957
mirela@moldoglass.ro,MOLDOGLASS SRL,Producție / Logistică,Bacău,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",10,9978390
mirela@newbuildcons.ro,S C NEW BUILD CONSTRUCTION SRL,Management,Municipiul București,DIRECTOR GENERAL SOCIETATE COMERCIALA,1,53261899
mirelabilavu@severnav.ro,SEVERNAV SA,Altele,Mehedinți,SUDOR,10,1606030
mmurariu@ups.com,S.C. UPS ROMANIA S.R.L,Servicii transport / curierat,Ilfov,MANIPULANT MARFURI,1,13191000
mnica@mega-image.ro,MEGA IMAGE SRL,Retail,Ilfov,ÎNCARCATOR-DESCARCATOR,11,6719278
mohsin@dhotharinternational.com,DHOTHAR HR SERVICES SRL,Administrativ / Secretariat,Municipiul București,"OPERATOR INTRODUCERE, VALIDARE SI PRELUCRARE DATE",3,44658807
moisil@ecosoftbn.ro,ECOSOFTBN SRL,Servicii transport / curierat,Bistrița-Năsăud,Conducător auto transport rutier de mărfuri,1,24407657
moldocor@moldocor.ro,MOLDOCOR SA,Construcții / Instalații,Neamț,SUDOR,20,2046250
moncobra.csi@grupocobra.com,MONCOBRA CONSTRUCTIE SI INSTALARE SRL,Construcții / Instalații,Dolj,LACATUS MECANIC,1,29206174
monica.morianu@ssg.ro,S.S.G. FIRE RESCUE SRL,Armată / Pază/ Protecție,Ilfov,INTENDENT,10,31477647
monica.stanica@b2-impact.com,B2 IMPACT SRL,Management,,MANAGER DE OPERATIUNI/PRODUS,1,35698810
monica.tamas@grandemar.ro,GRANDEMAR SA,Construcții / Instalații,,CONCASORIST,1,200947
monica@goldenchicken.eu,GREEN EGGS SRL,Agricultură / Zootehnie,Giurgiu,ÎNGRIJITOR ANIMALE,1,48803420
monicalimban@x-printing.ro,X PRINTING SRL,Altele,Constanța,OPERATOR PROCESARE TEXT SI IMAGINE,1,17970622
monika.petres@ro.post,COMPANIA NATIONALA POSTA ROMANA S.A. BUCURESTI SUCURSALA BRASOV,Servicii transport / curierat,Harghita,AGENT POSTAL,1,40723325
morcan.andrea@satrotec.ch,SATROTEC SRL,Producție / Logistică,,CONSILIER/EXPERT/INSPECTOR/REFERENT/ECONOMIST ÎN ECONOMIE GENERALA,2,29868490
mpecakova@deloittece.com,SAVES ENERGY ROMANIA srl,Altele,Municipiul București,BROKER BURSA DE MARFURI,4,48060384
mpui@kpmg.com,SC VERTIV ROMANIA SRL,Contabilitate / Financiar,Cluj,REFERENT DE SPECIALITATE FINANCIAR-CONTABILITATE,7,35727460
mracz@intevaproducts.com,S.C Inteva Closures SRL,Altele,Bihor,MONTATOR SUBANSAMBLE,30,40512395
mru@sctpiasi.ro,COMPANIA DE TRANSPORT PUBLIC IAŞI S.A.,Servicii transport / curierat,Iași,CONDUCATOR TRAMVAI (VATMAN),6,32175213
muresan.bogdan@metal-spark.com,SC Metal Spark Engineering SRL,Producție / Logistică,Sălaj,STRUNGAR UNIVERSAL,1,36674542
n.boaru@bakertilly.ro,AVANTAJ PLAY SRL,IT / Telecomunicații,Municipiul București,PROGRAMATOR,1,46607982
nadina.almasan@pinvest.ro,OPREA AVI COM SRL,Agricultură / Zootehnie,Mureș,MANIPULANT MARFURI,10,5504181
natalia.popescu@prometer.ro,PROMETER M & G SRL,Construcții / Instalații,Timiș,INGINER GEODEZ,2,12911609
ncf@nordconforest.ro,NORD CONFOREST SA,Construcții / Instalații,Cluj,ZIDAR ROSAR-TENCUITOR,7,201900
nelidana@ymail.com,S.C. DANANELI S.R.L,PRODUCTIE MOBILA,Sălaj,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",1,17826067
nelu.pavel@investmilenium.ro,INVEST MILENIUM SRL,Altele,Bacău,AGENT CURATENIE CLADIRI SI MIJLOACE DE TRANSPORT,5,14502619
nely@vigilentsecurity.com,VIGILENT SECURITY SRL,Armată / Pază/ Protecție,Bacău,AGENT DE SECURITATE,2,10294736
nicolae.ani@macrosuin.ro,MACRO SUIN S.A.,Agricultură / Zootehnie,Argeș,ÎNGRIJITOR ANIMALE,2,161430
nicolae.fechetea@primato.ro,PRIMATO SRL,SERVICE AUTO,Alba,INGINER AUTOVEHICULE RUTIERE,1,12178002
nicoleta-violeta.popa@raiffeisen.ro,RAIFFEISEN BANK SA,Contabilitate / Financiar,Municipiul București,"OFITER BANCAR (CREDITE, MARKETING, PRODUSE SI SERVICII BANCARE)",6,361820
nicoleta.antonov@fraher.ro,FRAHER SRL,Agricultură / Zootehnie,Tulcea,PREPARATOR PRODUSE LACTATE,2,9442626
nicoleta.arisanu@prato.ro,OLIN FOODS SRL,Turism / Alimentație,Brașov,BUCATAR,1,15922238
nicoleta.coman@solerotech.com,SOLERO TECHNOLOGIES SBIU,Producție / Logistică,Sibiu,MONTATOR SUBANSAMBLE,10,50298745
nicoleta.fulga@zf-lifetec.com,TRW AUTOMOTIVE SAFETY SYSTEMS SRL,Producție / Logistică,Hunedoara,UCENIC,20,16191624
nicoleta.iancu@serconstruct.ro,SERCONSTRUCT ROADS,Construcții / Instalații,Constanța,MECANIC UTILAJ,20,41571349
nicoleta.moise@unarte.org,UNIV NATIONALA DE ARTE BUCURES,Educație / Training / Coaching,Municipiul București,ADMINISTRATOR FINANCIAR (PATRIMONIU) (STUDII SUPERIOARE),1,4602033
nicoleta.popa@sergiana.ro,SERGIANA PRODIMPEX SRL,COMERT,Brașov,SUDOR,1,6981790
nicoleta.spiridon@asmedical.ro,CLINICA ORL AS MEDICAL S.R.L.,Medicină / Sănătate /Psihoterapie,Prahova,ASISTENT MEDICAL RADIOLOGIE,2,39797523
nicoleta.tonca@drakuplast.eu,DRAKUPLAST S.R.L.,Producție / Logistică,Bihor,OPERATOR LA PRELUCRAREA MASELOR PLASTICE,6,32608503
nicoleta.vecerdea@totalnsa.ro,EUROFOR 2011 SRL,Altele,Sibiu,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),10,29536210
nicoleta.zaharescu@kgaudit.ro,HOFSTETTER ENVORONMENTAL SRL,Inginerie,Ilfov,INGINER DE SISTEM SOFTWARE,1,44158623
nicoleta@umancare.ro,SKOO ENGINEERING & TRADING SRL,Altele,Municipiul București,FEMEIE DE SERVICIU,4,42343896
nicoleta@umancarre.ro,S.C. MAR&GOD 85 COMALIMENT S.R,Altele,Giurgiu,MANIPULANT MARFURI,4,30177790
nicu.galan@hestiaprotection.ro,HESTIA PROTECTION,Construcții / Instalații,Municipiul București,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,4,24029110
nicusor.panaite@iasicon.ro,IASICON SA,Construcții / Instalații,Iași,ZIDAR ROSAR-TENCUITOR,6,1957821
nina@legend.ro,AGENDA INTERNATIONAL SRL,COMERT,Ilfov,MANIPULANT MARFURI,5,369475
nova@apabotosani.ro,NOVA APASERV SA,Altele,Botoșani,AGENT SERVICII CLIENT,1,26161230
o.almasan@greencells.com,GREENCELLS CEE SRL,Construcții / Instalații,Cluj,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",17,31081595
oana.barbu@teldo.ro,TELDO TRANS SRL,Turism / Alimentație,Olt,SOFER DE AUTOTURISME SI CAMIONETE,1,18097420
oana.galatan@carnacarpatica.ro,CARNA CARPATICA,PRODUCTIA SI CONSERVAREA CARNII,Bistrița-Năsăud,MACELAR,3,36193662
oana.gutu@novatik.ro,NOVATIK S.R.L.,Producție / Logistică,Prahova,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,2,16472484
oana.lutai@recrut.ro,GAVRIS SORIN MIHAI,Altele,,ÎNGRIJITOR BATRÂNI LA DOMICILIU,1,1530306120671
oana.pandrea@continentalhotels.ro,CONTINENTAL HOTELS S.A.,Turism / Alimentație,Sibiu,CAMERISTA HOTEL,1,1559737
oana.taulescu@temko.ro,UNIVERSAL COMP PROD SRL,Construcții / Instalații,Municipiul București,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",4,10526780
oana.voicu@alexandrionexperience.ro,HOTEL NEW MONTANA S.R.L.,RESTAURANTE,Prahova,BUCATAR,2,28876885
oana@cristalbrad.ro,CRISTAL BRAD SERVICE SRL,Construcții / Instalații,Municipiul București,ELECTROMECANIC,1,383720
oana@damarservice.ro,DAMAR COLISION SRL,SERVICE AUTO,Ilfov,FEMEIE DE SERVICIU,1,41908658
octavia.puscas@baltursib.ro,BALTUR SIB SRL,Construcții / Instalații,Sibiu,ZUGRAV,3,10565398
octavian@betratex.ro,BETRATEX STYLE S.R.L.,Altele,Arad,"OPERATOR CONFECTIONER INDUSTRIAL ÎMBRACAMINTE DIN TESATURI, TRICOTAJE, MATERIALE SINTETICE",10,39030945
office-ro@bnpparibas.com,BNP PARIBAS LEASING SOLUTIONS IFN SA,Vânzări,Municipiul București,ANALIST SERVICII CLIENT,2,23991174
office.b@expertmind.ro,BIG-MAT COLOR S.R.L.,Specialiști / Tehnicieni,Ilfov,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,1,31906021
office.fca@em.ro,ELECTROMONTAJ SA BUCURESTI SUCURSALA FABRICA DE CLEME SI ARMATURI CAMPINA,Construcții / Instalații,Prahova,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,2,8556380
office.harghita@distributie-energie.ro,DISTRIBUTIE ENERGIE ELECTRICA ROMANIA SA- SUCURSALA HARGHITA,Altele,Harghita,ELECTRICIAN EXPLOATARE CENTRALE SI STATII ELECTRICE,1,14536166
office.ima@ima-metav.ro,INTREPRINDEREA METALURGICA PENTRU AERONAUTICA METAV SA,Altele,Municipiul București,STRUNGAR UNIVERSAL,3,16036329
office.oradea@spitalpelican.ro,PELICAN IMPEX SRL,Medicină / Sănătate /Psihoterapie,Bihor,ASISTENT MEDICAL GENERALIST,3,2720776
office.ro@dandsltd.com,D&S GLOBAL SOLUTIONS SRL,Call center / Suport clienți,Dolj,PROGRAMATOR,1,34472008
office.romania@adecco.com,ADECCO RESURSE UMANE SRL,Producție / Logistică,Satu Mare,MONTATOR SUBANSAMBLE,10,15739037
office2@paturicafermecata.ro,FIC BABY EXPO S.R.L.,Vânzări,Neamț,AGENT DE VÂNZARI,1,40425817
office@4hr.ro,DIA ZENN S.R.L.,Servicii înfrumusețare,Iași,UCENIC,10,43540357
office@acatrex.ro,ACATREX SRL,Altele,Gorj,ELECTRICIAN ECHIPAMENTE ELECTRICE SI ENERGETICE,2,15023525
office@accountexpert.ro,NEW AGENT VDN S.R.L.,COMERT,Teleorman,LUCRATOR COMERCIAL,1,44777379
office@aceti.ro,ACETI SRL,Construcții / Instalații,Olt,ZIDAR ROSAR-TENCUITOR,2,1514255
office@activeambient.ro,ACTIVE AMBIENT S.R.L.,Construcții / Instalații,,FAIANTAR,5,48393559
office@activeconexe.ro,ACTIVE CONEXE SA,Altele,Municipiul București,CONSULTANT ÎN MANAGEMENT,1,31029694
office@activitex.ro,ACTIVITEX SRL,Altele,Maramureș,"OPERATOR LA CONFECTIONAREA INDUSTRIALA A ARTICOLELOR DE SPORT SI PROTECTIE, DIN PIELE SI ÎNLOCUITORI",5,26652288
office@adamservice.ro,ADAM'S SERVICES SRL,Altele,Alba,MECANIC AUTO,1,37049372
office@adimag.ro,ADIMAG COM IMPEX SRL,Altele,Mureș,MANIPULANT MARFURI,4,4786351
office@adorian.ro,RAVSERV SRL,Altele,Brăila,TURNATOR FORMATOR,1,14909508
office@agrimixcazanesti.ro,AGRIMIX CAZANESTI S.R.L.,Agricultură / Zootehnie,Olt,CRESCATOR DE PASARI,1,48487815
office@agrinvest.ro,AGRINVEST SRL,Servicii transport / curierat,Buzău,Conducător auto transport rutier de mărfuri,10,15991548
office@airflex.ro,AIR FLEX SRL,Producție / Logistică,Ilfov,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SUB FORMA DE PRAF SI GRANULE,20,15459525
office@aldahra.com,AGRICOST S.A.,Agricultură / Zootehnie,Brăila,MECANIC MASINI AGRICOLE,1,14327160
office@alfactrus.ro,ALFACTRUS METAL S.R.L.,Construcții / Instalații,Gorj,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",2,34863219
office@algrup.ro,ALGRUP SERVICII INTEGRATE DE SECURITATE SRL,Armată / Pază/ Protecție,Olt,AGENT DE SECURITATE,9,27042350
office@alpaccess.com,ALPACCESS SCAFFOLDING SRL,Construcții / Instalații,Prahova,SCHELAR,5,30363229
office@alphrtechnology.ro,ALPHR TECHNOLOGY EUROPE SRL,Altele,Arad,PREGATITOR SI MONTATOR UTILAJE TEHNOLOGICE,4,31666115
office@alycontab.ro,ALLGOROM LUGMA CONSTRUCT SRL,Construcții / Instalații,Dolj,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",5,40485371
office@ambulantaarad.ro,SERVICIUL DE AMBULANTA JUDETEAN ARAD,Altele,Arad,INGINER MECANIC,2,7422690
office@amtrex.ro,BUCATARIA ZEN SRL,RESTAURANTE,Cluj,AJUTOR BUCATAR,1,41594733
office@ana-maria-felix.ro,PASTRY SRL,Turism / Alimentație,Bihor,LUCRATOR COMERCIAL,1,17304888
office@anahr.ro,ANA HR SRL,Producție / Logistică,Bihor,MANAGER AL SISTEMULUI DE MANAGEMENT SECURITATE SI SANATATE ÎN MUNCA,2,34377510
office@andy-star.ro,ANDY STAR IMPEX SRL,COMERT,Dâmbovița,LUCRATOR COMERCIAL,2,8907529
office@ankacont.ro,BOSFOR DONER SRL,RESTAURANTE,Alba,AJUTOR BUCATAR,2,46090621
office@aparegio.ro,APAREGIO GORJ SA,Altele,Gorj,"INSTALATOR APA, CANAL",1,20415711
office@apexro.ro,APEX ASCENDING SRL,Servicii transport / curierat,Arad,CURIER,10,51004180
office@apulum.com,APULUM SA,Producție / Logistică,Alba,FREZOR UNIVERSAL,1,1758381
office@aqua-magic.ro,AQUALAND S.R.L.,Altele,Constanța,ÎNGRIJITOR SPATII VERZI,16,15029846
office@aquaterm.ro,AQUATERM SRL,Altele,Botoșani,SOFER DE AUTOTURISME SI CAMIONETE,1,12135214
office@arcaromania.ro,ARCA ROMANIA S.R.L.,Altele,Bacău,VÂNZATOR,1,46100580
office@arcer.ro,ARCER SIGHET S.R.L.,Construcții / Instalații,Maramureș,TÂMPLAR UNIVERSAL,5,40737452
office@arcsim.ro,ARCSIM CONSTRUCT SRL,Construcții / Instalații,Bistrița-Năsăud,SOFER DE AUTOTURISME SI CAMIONETE,1,37070889
office@aresconstructii.ro,ARES REALTY AND DEVELOPMENT SRL,Construcții / Instalații,Cluj,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",50,21818003
office@aresguard.ro,ARES GUARD SRL,SERVICII DE PAZA SI PROTECTIE,Municipiul București,AGENT DE SECURITATE,10,10818946
office@argcoms.ro,ARGCOMS SOCIETATE COOPERATIVĂ MEŞTEŞUGĂREASCĂ,Producție / Logistică,Argeș,PICTOR PE STICLA SI CERAMICA,2,157057
office@arkten.ro,ARKTEN ACTIV SRL,Construcții / Instalații,Vâlcea,ARHITECT CLADIRI,2,38926271
office@aro-palace.ro,AROPALACE SA,Turism / Alimentație,Brașov,MASEUR,1,1102041
office@artbirotica.ro,CREATIV ART SERVICE S.R.L.,Altele,Ilfov,UCENIC,2,40505436
office@as-medica.ro,SPITAL AS MEDICA SRL,Medicină / Sănătate /Psihoterapie,,"ASISTENT MEDICAL BALNEOFIZIOTERAPIE, BALNEOFIZIOKINETOTERAPIE ȘI RECUPERARE",1,33487981
office@asirexstar.ro,ASIREX STAR SRL,Inginerie,Bistrița-Năsăud,DIRECTOR TEHNIC,1,17198132
office@atlassport.ro,ATLAS SPORT SRL,Producție / Logistică,Mureș,MANIPULANT MARFURI,7,31806715
office@atlastour.ro,ATLAS TOUR SRL,Producție / Logistică,Cluj,Conducător auto transport rutier de mărfuri,1,17807448
office@atomhr.ro,FIRMA LU' TUDOR,Turism / Alimentație,Municipiul București,LUCRATOR PENSIUNE TURISTICA,1,16123204
office@auto-class.ro,AUTO CLASS SRL,Altele,Dolj,AGENT DE VÂNZARI,1,18130291
office@autoservicecolentina.ro,AUTOSERVICECOLENTINA,SERVICE AUTO,Municipiul București,TINICHIGIU CAROSIER,1,16621225
office@autovit.ro,AUTOVIT SA,Altele,,LUCRATOR PENTRU SALUBRIZARE,1,12477373
office@avastar.ro,AVA STAR SRL,Altele,Iași,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,10,6500293
office@avaten.ro,NUVITA S.R.L.,Servicii înfrumusețare,Iași,Specialist marketing online,1,52573094
office@avicola-slobozia.ro,AVICOLA SLOBOZIA SA,Agricultură / Zootehnie,Ialomița,Conducător auto transport rutier de mărfuri,2,2073092
office@avlawyers.ro,OPTIMATE SRL,Construcții / Instalații,,AGENT DE VÂNZARI,1,49698047
office@axewell.ro,SC THAIKITCHEN SRL,RESTAURANTE,Mureș,LUCRATOR BUCATARIE (SPALATOR VASE MARI),3,38575588
office@axonsoft.ro,AXON SOFT SRL,IT / Telecomunicații,Cluj,PROGRAMATOR,1,13049596
office@azima.hose,AZIMA HOUSE SRL,Turism / Alimentație,Dolj,BRUTAR,1,52314693
office@b-automobile.ro,S.C. BOGDAN AUTOMOBILE SRL,Servicii transport / curierat,Alba,SOFER DE AUTOTURISME SI CAMIONETE,2,36658989
office@bacriuluisf.ro,GRAFRELY S.R.L.,COMERT,Municipiul București,MANIPULANT MARFURI,4,39041391
office@balanlogistic.ro,BALAN LOGISTIC S.R.L.,Altele,Municipiul București,MANIPULANT MARFURI,35,45143230
office@bar-expert.ro,ICE MAKERS SRL,Altele,Municipiul București,AMBALATOR MANUAL,2,30838336
office@bebbyr.ro,BEBBYR COM SRL,COMERT,Ialomița,"OPERATOR INTRODUCERE, VALIDARE SI PRELUCRARE DATE",1,15790250
office@bestit.ro,Best IT-Serv SRL,Administrativ / Secretariat,Constanța,"OPERATOR INTRODUCERE, VALIDARE SI PRELUCRARE DATE",1,15418100
office@bestrock.ro,BEST ROCK CONSTRUCT SRL,Construcții / Instalații,Bihor,ZIDAR PIETRAR,3,28384980
office@betcif.ro,SC BETCIF SRL,Altele,Prahova,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",1,15650150
office@bilka.ro,BILKA STEEL SRL,Producție / Logistică,Brașov,MUNCITOR NECALIFICAT ÎN METALURGIE,30,21520278
office@biltgroup.ro,BILT GROUP CORP S.R.L.,Construcții / Instalații,Harghita,ZIDAR PIETRAR,1,41639541
office@biopak.ro,BIOPAK SRL,Altele,Maramureș,Conducător auto transport rutier de mărfuri,2,14912040
office@blue-planet.ro,BLUE PLANET SERVICES S.A.,Altele,Municipiul București,LUCRATOR OPERATIV PENTRU AUTOCOMPACTOARE,32,7381638
office@blueeng.eu,BLUE TEAM ENGINEERING SRL,Construcții / Instalații,Mureș,CONFECTIONER-MONTATOR STRUCTURI METALICE PENTRU CONSTRUCTII,5,15464947
office@bmc-criscon.ro,SC BMC INCHIRIERI SRL,Construcții / Instalații,Mureș,GESTIONAR DEPOZIT,5,49414579
office@bonisa.ro,S.C. BONISA BIS S.R.L.,Servicii transport / curierat,Argeș,Conducător auto transport rutier de mărfuri,10,8851720
office@brittstructures.ro,BRITT STRUCTURES CONTRACTOR SRL,Construcții / Instalații,Prahova,AGENT DE SECURITATE,1,36185058
office@bruco.ro,BRUCO ANTREPRIZA SRL,Construcții / Instalații,Cluj,DULGHER (EXCLUSIV RESTAURATOR),5,34255025
office@bugarugrup.ro,BUGARU TRANS SRL,Construcții / Instalații,Dolj,"INGINER CONSTRUCTII CIVILE, INDUSTRIALE SI AGRICOLE",4,27747025
office@cambridgeschool.ro,FUNDATIA MATEAS,Educație / Training / Coaching,Ilfov,ASISTENT MEDICAL GENERALIST,1,35807977
office@campering.net,CAMPERING SRL,Altele,Constanța,AGENT RECLAMA PUBLICITARA,1,52163400
office@caparol-harghita.ro,S C APJM SRL,COMERT,Harghita,VÂNZATOR,2,4636753
office@cargo-tour.ro,CARGO ROMENA TOUR SRL,RESTAURANTE,Constanța,AJUTOR BUCATAR,1,14628553
office@cargotranssrl.ro,CARGO TRANS SRL,Servicii transport / curierat,Sibiu,Conducător auto transport rutier de mărfuri,1,19220295
office@carmangeriadalia.ro,CARMANGERIADALIA SRL,PRODUCTIA SI CONSERVAREA CARNII,Maramureș,CARMANGIER,1,2200390
office@carminsrl.ro,CARMIN POPSTAR PROD,Construcții / Instalații,,SUDOR,1,32814503
office@carnia.ro,ANA CORNEL SRL,Turism / Alimentație,Prahova,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,3,5878224
office@carpatec.ro,CARPATEC RECYCLING S.R.L.,Producție / Logistică,Cluj,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",3,28005237
office@carpatrail.com,CARPAT RAIL S.R.L.,Construcții / Instalații,Cluj,ARHITECT CLADIRI,1,41848670
office@casapoveste.ro,BAI DE LEAC SRL,Turism / Alimentație,Suceava,ÎNGRIJITOR CLADIRI,1,40401583
office@castecoinvest.ro,CASTECO INVEST SRL,Altele,Hunedoara,LUCRATOR SORTATOR DESEURI RECICLABILE,1,6279401
office@casutajocului.ro,CASUTA JOCULUI S.R.L,Educație / Training / Coaching,Mureș,ANIMATOR SOCIOEDUCATIV,1,52171496
office@celestbrand.ro,CELEST BRAND SRL,Construcții / Instalații,Bistrița-Năsăud,ZIDAR ROSAR-TENCUITOR,5,30826200
office@cemplus.ro,CEMPLUS RO S.R.L.,Construcții / Instalații,Harghita,AGENT DE VÂNZARI,1,25134504
office@ceprocim.ro,CEPROCIM SA,Inginerie,Municipiul București,INGINER CHIMIST,2,449620
office@cezarchallenge.ro,CEZAR CHALLENGE AGRO SERVICE SRL,Altele,Timiș,MECANIC AGRICOL,1,29183640
office@cgarhivare.ro,ARHIVA TRANSILVANIA SRL,Altele,Cluj,ARHIVIST,1,17338775
office@chinadepot.ro,CHINA DEPOT SRL,Retail,Ilfov,LUCRATOR COMERCIAL,8,49179350
office@chorus.ro,CHORUS RESEARCH ENGINEERING DISTRIBUTION S.R.L.,COMERT,Ilfov,GESTIONAR DEPOZIT,1,13808750
office@cinacarmangerie.ro,CINA CARMANGERIE SRL,COMERT,Cluj,MANIPULANT MARFURI,2,2878920
office@cipo.ro,CIPO SRL,Au pair / Babysitter / Curățenie,Vâlcea,FEMEIE DE SERVICIU,1,2552362
office@cisgaz.com,CIS GAZ SA,Construcții / Instalații,Mureș,OPERATOR SUDARE TEVI SI FITINGURI DIN POLIETILENA DE ÎNALTA DENSITATE PEHD,10,1210493
office@cksinternational.ro,MEGAJORVIN SRL,Construcții / Instalații,Timiș,ZIDAR PIETRAR,10,25210520
office@cldwit.ro,COMPANIA DE LOGISTICĂ ŞI DISTRIBUŢIE WIT SRL,Vânzări,Bacău,LUCRATOR GESTIONAR,3,18427757
office@clubdor.ro,TANDER MAXX SRL,Turism / Alimentație,Constanța,CAMERISTA HOTEL,6,13625117
office@cmipb.ro,COMPANIA MUNICIPALĂ ILUMINAT PUBLIC BUCUREȘTI S.R.L.,Altele,Municipiul București,DISPECER,1,37832144
office@cofetaria-aladdin.ro,NICU ANI SRL,Altele,Alba,FEMEIE DE SERVICIU,1,16521781
office@cofetaria-artizan.ro,COFETARIA ARTIZAN SRL,COMERT,Mureș,LUCRATOR COMERCIAL,1,29085005
office@comandor.ro,COMANDOR SRL,IT / Telecomunicații,,ELECTRICIAN CONSTRUCTOR MONTATOR APARATAJ SI CABLURI DE JOASA TENSIUNE,2,1831601
office@comexim-r.ro,S.C.COMEXIM R SRL,RESTAURANTE,Hunedoara,AJUTOR BUCATAR,1,2146135
office@comision-braila.ro,TEHNOCERTI MENTENANŢĂ S.R.L.,COMERT,Brăila,LUCRATOR GESTIONAR,1,38630720
office@complexgrand.ro,MINI BRASERIA GRAND SRL,Altele,,LUCRATOR BUCATARIE (SPALATOR VASE MARI),3,2412229
office@comsis.ro,COMSIS SERVICE SRL,Construcții / Instalații,Cluj,FEMEIE DE SERVICIU,1,244358
office@conbac-intergroup.ro,CONBAC INTERTRADE GROUP S.R.L.,Construcții / Instalații,Bacău,DULGHER (EXCLUSIV RESTAURATOR),20,12036059
office@concelex.ro,CONCELEX SRL,Construcții / Instalații,Municipiul București,FIERAR BETONIST,200,6544184
office@concept-business.ro,DUMAN EKA BUSINSS SRL,Altele,Municipiul București,LUCRATOR BUCATARIE (SPALATOR VASE MARI),3,46762021
office@condorpad.ro,CONDOR PADURARU SRL,Construcții / Instalații,Olt,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",1,6341635
office@consoldtrustconstruct.ro,CONSOLD TRUST CONSTRUCT SRL,Altele,Prahova,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),2,15064398
office@constime.ro,CONSTIME DESIGN SRL,Construcții / Instalații,Ilfov,ASAMBLATOR-MONTATOR PROFILE ALUMINIU SI GEAM TERMOPAN,1,50324216
office@constructiiexcavatiidvf.ro,S.C. TRIXERA CONSTRUCT DFD S.R,Construcții / Instalații,Sălaj,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,10,29805530
office@constructiiunu.ro,S.C. CONSTRUCTII UNU S.A.,Construcții / Instalații,Iași,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",5,1955979
office@consultingcompany.ro,CONSULTING COMPANY SRL,Turism / Alimentație,Gorj,RECEPTIONER DE HOTEL,1,6513684
office@conta-smart.ro,CONTA SMART PLUS S.R.L.,Contabilitate / Financiar,Iași,CONSILIER/EXPERT/INSPECTOR/REFERENT/ECONOMIST ÎN GESTIUNEA ECONOMICA,2,44311688
office@contabexpertmedias.ro,SC NOOR KHAN FOOD SRL,RESTAURANTE,Mureș,AJUTOR BUCATAR,4,47677412
office@containteligent.ro,CONTA INTELIGENT SRL,Contabilitate / Financiar,Caraș-Severin,ECONOMIST-SEF,1,18113517
office@contamar.ro,CONTAMAR FINANCE CONSULTING,Contabilitate / Financiar,Prahova,SPECIALIST RESURSE UMANE,1,35783754
office@contasco.ro,QUIZFORGEEKS S.R.L.,Sport / Artă / Divertisment,Cluj,MANAGER INFORMATII PENTRU AFACERI,1,54327010
office@corvette.ro,CORVETTE SRL,Administrativ / Secretariat,Harghita,ASISTENT MANAGER,2,4510630
