name,phone,city,country,sector,employees_count,lead_score,ted_wins,website,call_script_hint
KONGSVINGER KIRKELIGE FELLESRÅD,62 88 66 80,KONGSVINGER,NO,other,30,90,0,www.kirken.no/kongsvinger,We place qualified workers across multiple sectors
VÅGÅ SOKN,90 72 63 27,VÅGÅ,NO,other,7,90,0,www.vagakyrkja.com,We place qualified workers across multiple sectors
RINGERIKE KIRKELIGE FELLESRÅD,32 18 15 20,HØNEFOSS,NO,other,30,90,0,www.ringerike.kirken.no,We place qualified workers across multiple sectors
SELJORD SOKN,909 51 409,SELJORD,NO,other,9,90,0,www.seljordkyrkje.no/,We place qualified workers across multiple sectors
HAUGESUND KIRKELIGE FELLESRÅD,52809500,HAUGESUND,NO,other,37,90,0,www.kirken.no/haugesund,We place qualified workers across multiple sectors
EIDFJORD SOKN,53 66 52 51,EIDFJORD,NO,other,7,90,0,www.eidfjordkyrkje.no,We place qualified workers across multiple sectors
FJALER SOKN,405 09 452,DALE I SUNNFJORD,NO,other,8,90,0,www.kirken.no/fjaler/,We place qualified workers across multiple sectors
LURØY KIRKELIG FELLESRÅD,75 09 15 34,LURØY,NO,other,9,90,0,luroy.kirken.no,We place qualified workers across multiple sectors
ALTA KIRKELIGE FELLESRÅD,78 44 42 70,ALTA,NO,other,39,90,0,kirken.no/alta,We place qualified workers across multiple sectors
DEN EVANGELISK LUTHERSKE FRIKYRKJE KLEPP,48 88 46 60,KLEPPE,NO,other,5,90,0,www.klepp.frikirken.no,We place qualified workers across multiple sectors
LYSVATN AS,75 72 01 70,ØRNES,NO,other,10,90,0,www.lysvatn.no,We place qualified workers across multiple sectors
NORSK VENTILASJONS RENHOLD AS,22 30 61 44,OSLO,NO,other,5,90,0,www.nvr.as,We place qualified workers across multiple sectors
AMBIENTE HOLDING ANS,23 25 23 25,OSLO,NO,retail,5,90,0,www.ambiente.no,We place qualified workers across multiple sectors
ITPARKEN AS,51 74 05 90,JØRPELAND,NO,retail,5,90,0,www.itparken.no,We place qualified workers across multiple sectors
SKIPPER WORSE AS,51 56 43 30,STAVANGER,NO,other,17,90,0,www.skipper-worse.no,We place qualified workers across multiple sectors
MENTO AS,48 11 03 00,TANANGER,NO,construction,152,90,0,www.mento.no,"We place carpenters, electricians, welders for construction projects"
MORATEL ELEKTRO AS,35 55 12 25,SKIEN,NO,trades,5,90,0,WWW.moratel.no,We place qualified workers across multiple sectors
HUSFLIDEN TROMSØ AS,77 75 88 60,TROMSØ,NO,retail,18,90,0,www.norskflid.no/tromso,We place qualified workers across multiple sectors
FLYTTELASS AS,97718397,OSLO,NO,transport,8,90,0,www.flyttelass.no,"We place truck drivers, warehouse staff, logistics workers"
HUBER TECHNOLOGY NORDIC AB NUF,+4733050420,HØNEFOSS,NO,retail,6,90,0,www.huber.no,We place qualified workers across multiple sectors
RØSÅSEN SKOGSMASKINER AS,90 88 65 84,MAURA,NO,other,15,90,0,www.roasen.no,We place qualified workers across multiple sectors
KUNSTKAFEEN AS,66 96 01 70,NESODDEN,NO,hospitality,31,90,0,www.hellviktangen.no,"We place cooks, waiters, hotel staff, housekeeping"
PROCAB AS,32 23 77 00,DRAMMEN,NO,retail,11,90,0,www.procab.no,We place qualified workers across multiple sectors
STIFTELSEN STEINERSKOLEN PÅ ROTVOLL,73 20 28 80,TRONDHEIM,NO,other,39,90,0,www.sspr.no,We place qualified workers across multiple sectors
NETPOWER IT SOLUTIONS AS,51 95 80 00,SANDNES,NO,it,14,90,0,www.netpower.no,"We place software developers, IT support, system admins"
POLITIDIREKTORATET,23 36 41 00,OSLO,NO,other,303,90,0,www.politi.no,We place qualified workers across multiple sectors
ROLLOVER AS,69 89 88 88,MYSEN,NO,other,13,90,0,www.rollover.no,We place qualified workers across multiple sectors
ETISK HANDEL NORGE,21 09 04 90,OSLO,NO,other,17,90,0,www.etiskhandel.no,We place qualified workers across multiple sectors
LOOP STIFTELSEN FOR KILDESORTERING OG GJENVINNING,24 02 20 09,OSLO,NO,other,9,90,0,www.loop.no,We place qualified workers across multiple sectors
AZETS DOCUMENT SOLUTIONS AS,74 33 64 00,LIMINGEN,NO,agriculture,7,90,0,www.azets.no,"We place seasonal farm workers, harvest teams"
HULTAFORS GROUP NORGE AS,23 06 88 80,OSLO,NO,retail,33,90,0,www.hultaforsgroup.no,We place qualified workers across multiple sectors
RYFYLKE IKS,41605642,HJELMELAND,NO,other,7,90,0,www.ryfylkeiks.no,We place qualified workers across multiple sectors
HAKADAL IDRETTSLAG,41647415,HAKADAL,NO,other,21,90,0,www.hakadal-il.no,We place qualified workers across multiple sectors
TØNSBERG NØTTERØY TJØME BASKET KLUBB,41927316,TØNSBERG,NO,other,18,90,0,www.tntbasket.no,We place qualified workers across multiple sectors
REVISORGRUPPEN  AGDER AS,38 04 18 90,KRISTIANSAND S,NO,other,6,90,0,www.rg.no,We place qualified workers across multiple sectors
GJØVIK SVØMMEKLUBB,92030066,GJØVIK,NO,other,16,90,0,www.gjoviksk.no,We place qualified workers across multiple sectors
HOME-START NORGE,22 06 51 00,SANDVIKA,NO,other,6,90,0,www.home-start-norge.no,We place qualified workers across multiple sectors
MINTIE CORPORATION  OF SCANDINAVIA AS,33 45 29 99,SANDEFJORD,NO,other,9,90,0,www.mintie.no,We place qualified workers across multiple sectors
NBBO BYGGSERVICE AS,32 21 15 90,DRAMMEN,NO,other,11,90,0,www.vaktmester-service.no,We place qualified workers across multiple sectors
TROLLSKOGEN NATURBARNEHAGE SA,69 27 48 00,MOSS,NO,other,24,90,0,www.trollskogen-naturbarnehage.no,We place qualified workers across multiple sectors
STIFTELSEN DET NORSKE BLÅSEENSEMBLE ANNO 1734,69 17 82 50,HALDEN,NO,other,32,90,0,www.dnbe.no,We place qualified workers across multiple sectors
BESSEGGEN FJELLPARK AS,61 23 89 22,VÅGÅ,NO,other,5,90,0,www.maurvangen.no,We place qualified workers across multiple sectors
BRUMUND OPPVEKSTSENTER SA,62 34 65 40,BRUMUNDDAL,NO,other,7,90,0,brumund.barnehage.no,We place qualified workers across multiple sectors
MDCO OSLO AS,476 10 555,OSLO,NO,construction,39,90,0,www.dinhms.no,"We place carpenters, electricians, welders for construction projects"
NORWEGIAN SPIRIT AS,94166311,BERGEN,NO,retail,12,90,0,www.norwegian-spirit.com,We place qualified workers across multiple sectors
ST. EYSTEIN SKOLE,97546476,BODØ,NO,other,26,90,0,www.steystein.no,We place qualified workers across multiple sectors
HELSE VEST IKT AS,55 97 65 00,BERGEN,NO,other,835,90,0,www.helse-vest-ikt.no,We place qualified workers across multiple sectors
STIFTELSEN NORDLAND NASJONALPARKSENTER,40 06 72 51,RØKLAND,NO,other,16,90,0,www.nordlandsnaturen.no,We place qualified workers across multiple sectors
VIEBØEN BARNEHAGE SA,57 82 10 50,FØRDE,NO,other,33,90,0,www.vieboen.barnehage.forde.no,We place qualified workers across multiple sectors
KROHNSTAD MONTESSORIBARNEHAGE ÅRØ AS,71 24 14 00,MOLDE,NO,other,33,90,0,krohnstad.no,We place qualified workers across multiple sectors
IDUT AS,78 46 47 49,INDRE BILLEFJORD,NO,other,8,90,0,www.idut.no,We place qualified workers across multiple sectors
VISINDI TRONDHEIM AS,73 50 31 10,TRONDHEIM,NO,other,10,90,0,www.visindi.no,We place qualified workers across multiple sectors
FOSS AUNE GÅRD,994 41 549,LEINSTRAND,NO,other,32,90,0,fossaune.no,We place qualified workers across multiple sectors
FANTEFILM FIKSJON AS,22 59 39 00,OSLO,NO,it,9,90,0,www.fantefilm.no,"We place software developers, IT support, system admins"
NILSONS REVISJONSKONTOR AS,61 11 25 70,DOKKA,NO,other,9,90,0,nilsonsrevisjon.no,We place qualified workers across multiple sectors
BIBELSKOLEN BILDØY BERGEN AS,56 31 63 16,STRAUME,NO,it,40,90,0,www.bildoybibelskole.no,"We place software developers, IT support, system admins"
VÅRTUN KRISTNE OPPVEKSTSENTER SA,+4774019910,LEVANGER,NO,other,53,90,0,www.vko.no,We place qualified workers across multiple sectors
STIFTELSEN STEINERBARNEHAGEN BUKKENE BRUSE,51 58 48 44,STAVANGER,NO,other,32,90,0,www.bukkenebruse.steinerbarnehage.no/,We place qualified workers across multiple sectors
STIFTELSEN SVALBARD MUSEUM,79 02 64 90,LONGYEARBYEN,NO,other,18,90,0,www.svalbardmuseum.no,We place qualified workers across multiple sectors
GRANLY SKOLE,33 00 31 10,TØNSBERG,NO,other,56,90,0,www.granlyskole.no,We place qualified workers across multiple sectors
NOK. GJØVIK. IKS,61 17 14 00,GJØVIK,NO,other,7,90,0,nokgjovik.no,We place qualified workers across multiple sectors
ATLETA AS,930 67 072,SURNADAL,NO,other,8,90,0,www.atleta.no,We place qualified workers across multiple sectors
VETERANFORBUNDET SIOPS - SKADDE I INTERNASJONALE OPERASJONER,22 69 56 50,OSLO,NO,other,6,90,0,www.siops.no,We place qualified workers across multiple sectors
CBA SERVICES AS,45 41 46 00,OSLO,NO,other,194,90,0,www.fagformidling.no,We place qualified workers across multiple sectors
STIFTELSEN MOLDE INTERNATIONAL JAZZ FESTIVAL,71 20 31 50,MOLDE,NO,other,5,90,0,www.moldejazz.no,We place qualified workers across multiple sectors
ENGER & HEDLUND AS,911 05 911,DRAMMEN,NO,retail,6,90,0,www.engerhedlund.no,We place qualified workers across multiple sectors
NIHAO AS,76 07 79 00,SVOLVÆR,NO,hospitality,16,90,0,www.ni-hao.no,"We place cooks, waiters, hotel staff, housekeeping"
"SKJÆRAASEN, KRISTIN SKJÆRAASEN",952 55 796,ØSTBY,NO,retail,8,90,0,www.skjaeraasen.no,We place qualified workers across multiple sectors
SORTLAND BIL AS,456 01 137,SORTLAND,NO,other,10,90,0,www.sortlandbil.no,We place qualified workers across multiple sectors
FUS AS,52 71 95 00,HAUGESUND,NO,other,15,90,0,fus.no,We place qualified workers across multiple sectors
AVANT ØKONOMI AS,32 82 55 40,DRAMMEN,NO,other,5,90,0,www.avantokonomi.no,We place qualified workers across multiple sectors
OSLO KOMMUNE KULTURETATEN,02 180,OSLO,NO,other,719,90,0,www.kulturetaten.oslo.kommune.no,We place qualified workers across multiple sectors
BEKKESTUA OPTIKK AS,67 11 34 34,BEKKESTUA,NO,retail,13,90,0,www.bekkestuaoptikk.no,We place qualified workers across multiple sectors
UNILAMP NORDEN AS,67 49 47 70,HAGAN,NO,retail,24,90,0,www.unilamp.no,We place qualified workers across multiple sectors
TIDE BANE AS,959 89 400,KOKSTAD,NO,transport,188,90,0,www.tide.no,"We place truck drivers, warehouse staff, logistics workers"
GENETIC ANALYSIS AS,48 32 16 10,OSLO,NO,other,17,90,0,www.genetic-analysis.com,We place qualified workers across multiple sectors
KREFTOMSORG ROGALAND STI,51 56 79 90,STAVANGER,NO,other,11,90,0,www.kreftomsorg.no,We place qualified workers across multiple sectors
KRAGERØ KUNSTSKOLE AS,35 99 11 00,KRAGERØ,NO,it,6,90,0,www.kragerokunstskole.no,"We place software developers, IT support, system admins"
BERGEN BUS BROKER AS,47935250,BERGEN,NO,transport,15,90,0,www.bergenbuss.com,"We place truck drivers, warehouse staff, logistics workers"
PÅ SYKKEL I TELEMARK,35 96 21 64,PORSGRUNN,NO,other,10,90,0,www.allebarnsykler.no,We place qualified workers across multiple sectors
62 NORD AS,70 11 44 30,ÅLESUND,NO,other,13,90,0,www.62.no,We place qualified workers across multiple sectors
NORDISK INSTITUTT FOR ODONTOLOGISKE MATERIALER AS (NIOM AS),67 51 22 00,OSLO,NO,other,38,90,0,www.niom.no,We place qualified workers across multiple sectors
KLART DET! UTLEIE AS,93423212,LARVIK,NO,retail,6,90,0,www.klartdet.no,We place qualified workers across multiple sectors
OHLOGY AS,41511563,OSLO,NO,other,5,90,0,www.ohlogy.com,We place qualified workers across multiple sectors
UPPERCUT FRISØR AS,915 35 138,OPPDAL,NO,other,8,90,0,www.uppercutfrisor.no,We place qualified workers across multiple sectors
JENTER FRA BERGEN AS,917 45 720,GODVIK,NO,hospitality,7,90,0,Jenterfrabergen.no,"We place cooks, waiters, hotel staff, housekeeping"
HOTEL ÅLESUND AS,70 11 19 00,ÅLESUND,NO,hospitality,84,90,0,www.nordicchoicehotels.no,"We place cooks, waiters, hotel staff, housekeeping"
BARNEVERNS- OG HELSENEMNDA,23 32 10 00,OSLO,NO,other,126,90,0,www.bvhn.no,We place qualified workers across multiple sectors
PUSTEROMMET ASKER AS,66 98 20 30,NESBRU,NO,retail,7,90,0,www.bloom-asker.no,We place qualified workers across multiple sectors
HELNESSUND BRYGGER AS,476 78 277,LEINES,NO,other,19,90,0,www.helnessund.com,We place qualified workers across multiple sectors
REGNSKAPSHJELP AS,21 09 58 50,ÅLESUND,NO,other,9,90,0,www.regnskapshjelp.no,We place qualified workers across multiple sectors
IKA FINNMARK IKS,78 46 46 60,LAKSELV,NO,other,6,90,0,www.ikaf.no,We place qualified workers across multiple sectors
DRØMMEKJØKKENET PROSJEKT AS,22 32 84 84,OSLO,NO,retail,6,90,0,www.drommekjokkenet.no,We place qualified workers across multiple sectors
HAMRAN SNEKKERVERKSTED  AS,38 34 94 50,SNARTEMO,NO,other,48,90,0,www.hamran.no,We place qualified workers across multiple sectors
RATS AS,69 82 82 40,BÅSTAD,NO,other,12,90,0,www.rats.no,We place qualified workers across multiple sectors
LILLEHAMMER HUD OG VELVÆRE AS,48 89 20 04,LILLEHAMMER,NO,other,17,90,0,www.hudvelvære.no,We place qualified workers across multiple sectors
TANGRYSTAN PRODUCTIONS AS,924 44 869,OSLO,NO,it,5,90,0,tangrystan.no,"We place software developers, IT support, system admins"
SYNG AS,91 72 97 46,OSLO,NO,hospitality,36,90,0,www.syng.no,"We place cooks, waiters, hotel staff, housekeeping"
GUDBRANDSDAL KRISESENTER INTERKOMMUNALT SELSKAP,61 27 92 20,LILLEHAMMER,NO,other,16,90,0,www.gudbrandsdal-krisesenter.no,We place qualified workers across multiple sectors
VOSSESTRAND REKNESKAPSKONTOR AS,56 53 00 40,VOSSESTRAND,NO,other,10,90,0,www.vorek.no,We place qualified workers across multiple sectors
ARGES AS,78 43 10 00,ALTA,NO,other,24,90,0,www.arges.no,We place qualified workers across multiple sectors
SUSHI HJØRNET ADAMSTUEN AS,400 46 949,OSLO,NO,hospitality,8,90,0,www.sushihjornet.no,"We place cooks, waiters, hotel staff, housekeeping"
ANDAC URBAN CONSTRUCT SRL,+40728627952,Oras Voluntari,RO,,43,90,0,https://andac-construct.ro,We place qualified workers across multiple sectors
EXE GREEN HOLDING SRL,+40722241231,"Sat Silistea Snagovului, Comuna Gruiu",RO,,126,90,0,https://exeholding.com,We place qualified workers across multiple sectors
DAF TRANS 2000 SRL,+40241584320,Municipiul Constanta,RO,,143,90,0,https://daftrans2000.ro,We place qualified workers across multiple sectors
WALDEVAR ENERGY S.R.L.,+40742222222,Municipiul Tulcea,RO,,504,90,0,https://waldevar.com,We place qualified workers across multiple sectors
TILLER KLOKKER & SMYKKER AS,72 88 84 50,TILLER,NO,retail,14,90,0,www.bjorklund.no,We place qualified workers across multiple sectors
SCHOU NORGE AS,51 68 65 00,KLEPP STASJON,NO,retail,25,90,0,www.schou.com,We place qualified workers across multiple sectors
MARTHAS DELIKATESSER AS,56 31 12 80,KOLLTVEIT,NO,other,8,90,0,www.marthas.no,We place qualified workers across multiple sectors
SSAB-AG S.A.,+40741092551,Municipiul Bacau,RO,,285,90,0,https://ssabag.ro,We place qualified workers across multiple sectors
INFINITUM AS,22 12 15 20,OSLO,NO,other,108,90,0,infinitum.no,We place qualified workers across multiple sectors
HEXAGON STRUCTURES SRL,+40755641542,Municipiul Cluj-Napoca,RO,,58,90,0,https://hexagon.ro,We place qualified workers across multiple sectors
CONREC S.R.L.,+40231517941,Municipiul Botosani,RO,,154,90,0,https://conrecbotosani.ro,We place qualified workers across multiple sectors
APOLLO RESIDENCE SRL,+40766706682,Oras Popesti Leordeni,RO,,8,90,0,https://apolloresidence.ro,We place qualified workers across multiple sectors
HORN MEDIA GROUP AS,22 88 19 30,OSLO,NO,other,19,90,0,www.norwayonline.no,We place qualified workers across multiple sectors
AVATTI INDUSTRIES SRL,+40722859637,Municipiul Iasi,RO,,44,90,0,https://avatti.ro,We place qualified workers across multiple sectors
HSS TRANSPORT AS,67 52 24 50,SANDVIKA,NO,transport,30,90,0,www.hss.no,"We place truck drivers, warehouse staff, logistics workers"
OMIFA IMPEX SRL,+40729355028,Bucuresti Sectorul 3,RO,,41,90,0,https://omifa.ro,We place qualified workers across multiple sectors
DØVEKIRKENES FELLESRÅD,23 33 43 53,OSLO,NO,other,21,90,0,www.dovekirken.no,We place qualified workers across multiple sectors
BRYNE KRO & HOTELL AS,51 77 75 00,BRYNE,NO,hospitality,69,90,0,www.bryne-kro.no,"We place cooks, waiters, hotel staff, housekeeping"
CORNELIUS AS,56 33 48 80,BJØRØYHAMN,NO,hospitality,22,90,0,www.cornelius-restaurant.no,"We place cooks, waiters, hotel staff, housekeeping"
NXT OSLO REKLAMEBYRÅ AS,22 39 68 80,OSLO,NO,other,11,90,0,www.nxt.no,We place qualified workers across multiple sectors
GLASSFIBER PRODUKTER AS,51 78 60 90,KLEPP STASJON,NO,construction,23,90,0,www.glassfiber.no,"We place carpenters, electricians, welders for construction projects"
SIMPLICITY AS,51 94 44 20,VIGRESTAD,NO,other,32,90,0,www.simplicity.as,We place qualified workers across multiple sectors
TENDENZER AS,67 81 81 30,HØVIK,NO,retail,13,90,0,www.tendenzer.no,We place qualified workers across multiple sectors
NAF CAMP MOLDE AS,71 21 17 42,MOLDE,NO,other,7,90,0,www.kviltorpcamping.no,We place qualified workers across multiple sectors
MORTENSRUD-AKER SPORTSKLUBB,930 01 446,OSLO,NO,other,15,90,0,www.mask.no,We place qualified workers across multiple sectors
SAUDA KOMMUNE,52 78 62 00,SAUDA,NO,other,811,90,0,www.sauda.kommune.no/,We place qualified workers across multiple sectors
ROGALAND TRESENTER AS,415 40 961,STAVANGER,NO,other,5,90,0,www.tresenteret.no,We place qualified workers across multiple sectors
OPPLÆRINGSKONTORET FOR ELEKTROFAG ØSTFOLD,930 27 625,SARPSBORG,NO,other,6,90,0,elektrofagostfold.no/,We place qualified workers across multiple sectors
INTERKOMMUNALT POLITISK RÅD FOR NORD-GUDBRANDSDAL,909 15 501,OTTA,NO,other,5,90,0,www.nordgudbrandsdal.no,We place qualified workers across multiple sectors
SAFEROAD SERVICES AS,22 66 05 00,GARDERMOEN,NO,construction,13,90,0,eurostar.no,"We place carpenters, electricians, welders for construction projects"
BORGUND SOKN,70 16 53 00,ÅLESUND,NO,other,12,90,0,borgund.menighet.no,We place qualified workers across multiple sectors
OPPLÆRINGSKONTORET BILFAG ØSTFOLD AS,69 10 44 88,RÅDE,NO,other,5,90,0,www.bilfagostfold.no,We place qualified workers across multiple sectors
FREYROM SA,+40744567251,Bucuresti Sectorul 3,RO,,65,90,0,https://freyrom.ro,We place qualified workers across multiple sectors
COUNTRY ESTATE S.R.L.,+40755032307,Municipiul Constanta,RO,,14,90,0,https://energiaresidence.ro,We place qualified workers across multiple sectors
FLODOR TRANSCOM SRL,+40722367259,Municipiul Oradea,RO,,102,90,0,https://flodortranscom.ro,We place qualified workers across multiple sectors
TIN LAVIR SERV SRL,+40254611325,Municipiul Brad,RO,,34,90,0,https://eclimatizare.ro,We place qualified workers across multiple sectors
EUROPAN PROD SA,+40248223520,Municipiul Pitesti,RO,,218,90,0,https://europanprod.ro,We place qualified workers across multiple sectors
DANYA CEBUS PROPERTIES S.R.L.,+40755992497,Oras Voluntari,RO,,2,90,0,https://danya-cebus.ro,We place qualified workers across multiple sectors
