email,name,country,city,phone,category,source
hej@ingridrundberg.se,RUNDBERG PUBLIKATIONER,NO,PARADIS,911 80 615,Grafisk design og visuell kommunikasjonsdesign,companies
helena@brekke.ai,BREKKE. AS,Norway,TERTNES,918 77 150,Drift av vandrerhjem og ferieleiligheter,norway_emails
helena.fredriksson-agren@norrbotten.se,REGION NORRBOTTEN,Romania,,,HORECA,horeca_ro
helena.larsson@citygross.se,City Gross Sverige AB,Romania,,,HORECA,horeca_ro
helena.winter@norlandia.com,Norlandia Care AB,Romania,"",+46080067891011,,lucian_horeca
helene.hofoss@firsthotels.no,First Hotel Millennium,Romania,,,HORECA,horeca_ro
helene_m1986@yahoo.no,HØIE SOL OG GRILL 165 - 173,NO,ÅRNES,980 21 902,Aktiviteter i borettslag og boligsameier,companies
helene@pcm.no,Public Control Management AS,NO,Trondheim,,,companies
helenerise@gmail.com,SJØTROLL AS,Norway,TRONDHEIM,94 00 93 34,Drift av restauranter,norway_emails
helen_vis@yahoo.com,VISU BUCOVINEI,Romania,Oras Gura Humorului,,CAMERE DE INCHIRIAT,horeca_ro
helga.espeland@kvamnet.no,HELGA ESPELAND,Norway,JONDAL,53 66 84 23,Drift av campingplasser,norway_emails
helgeg@trollnet.no,ARKTISK GEOTURISME Helge Guttormsen,Norway,SKJERVØY,77 76 07 21,Formidlingstjenester tilknyttet overnattingsvirksomhet,norway_emails
helge.kjeoy@dnvgl.com,DØNNA KYSTFERIE AS,Norway,DØNNA,480 52 884,Drift av vandrerhjem og ferieleiligheter,norway_emails
helge.otto.mathisen@gmail.com,LYNGØRUTSIKTEN AS,Norway,GEILO,992 23 330,Drift av vandrerhjem og ferieleiligheter,norway_emails
helge.skjaeveland@gmail.com,SKJÆVELAND GILJE,Norway,FORSAND,957 56 798,Catering for arrangementer,norway_emails
helge@visitstranda.com,STRANDA BOOKING AS,Norway,STRANDA,45 16 40 00,Formidlingstjenester tilknyttet overnattingsvirksomhet,norway_emails
helge.waldum@ntnu.no,HELGE WALDUM GASTRO,NO,TRONDHEIM,920 60 633,"Spesialiserte legetjenester, unntatt psykiatriske legetjenester",companies
helikorttila@knett.no,HELI OG GUNNARS INTERIØR ANS,Norway,HUSNES,53 48 66 19,Drift av restauranter,norway_emails
heliosfoodgl@gmail.com,PROGRESSIVE BUSINESS SOLUTIONS SRL,Romania,,0744902090,,romania_emails
helkin93@yahoo.com,KINGA,Romania,"Com. Voslabeni, Sat Izvoru Muresului",,PENSIUNE TURISTICA,horeca_ro
hellhammermayhem@hotmail.com,HELLMAMMER BLOMBERG MUSIC PUBLISHING Jan Axel Blomberg,NO,SKEDSMOKORSET,63 87 46 73,Utøvende kunstnerisk virksomhet og underholdningsvirksomhet innenfor musikk,companies
hello@23boutique.ro,BOUTIQUE 23,Romania,Com. 23 August,,PENSIUNE TURISTICA,horeca_ro
hello@amontchalet.ro,A-FRAME 1,Romania,"Com. Moieciu, Sat Pestera",,,horeca_ro
hello@ampluspm.eu,EINSTEIN 15/5,Romania,Mun. Cluj-Napoca,,CAMERE DE INCHIRIAT,horeca_ro
hello@arome22.ro,AROME 22,Romania,"Oras Eforie, Loc. Eforie Sud",,PENSIUNE TURISTICA,horeca_ro
hello@atablefoodhub.com,Restaurant - ATABLE -,,,+41274557513,,companies
hello@a-tat.ro,42,Romania,"Com. Rimetea, Sat Rimetea",,PENSIUNE AGROTURISTICA,horeca_ro
hello@bachapartments.ro,BACH,Romania,Mun. Sibiu,,APARTAMENTE DE INCHIRIAT,horeca_ro
hello@bistro-rosegarden.ch,Bistro Rose Garden,,,+41442710515,,companies
hello@bomkanari.com,LOKREIM KAFE OG INNHOLDSMARKEDSFØRING,Norway,LÆRDAL,,Drift av mobile serveringssteder,norway_emails
hello@bono-food.com,BONO FOOD AS,Norway,OSLO,98687691,Drift av restauranter,norway_emails
hellobucharest@gmail.com,BOHEMIAN BUCHAREST,Romania,"Mun. Bucuresti, Sector 3",,APARTAMENTE DE INCHIRIAT,horeca_ro
hellobucharesti@gmail.com,VICTORIEI DOWNTOWN STUDIO,Romania,Bucuresti,,CAMERE DE INCHIRIAT,horeca_ro
hello@centrazurich.ch,Centra Hotel Zurich,,,+41448389191,,companies
hello@cityhost.ro,1910 BOUTIQUE,Romania,Mun. Brasov,,CAMERE DE INCHIRIAT,horeca_ro
hello@cosaristorante.ro,FOOD FORMULA GRUP SRL,Romania,Constanta > MUNICIPIUL CONSTANTA > CONSTANTA,+40729881005,RESTAURANTE,horeca_ro
hello@eliavamaveche.ro,ELIA,Romania,"Com. Limanu, Sat Vama Veche",,CAMERE DE INCHIRIAT,horeca_ro
hello@greenhostel.ro,URBAN POINT,Romania,Mun. Sfantu Gheorghe,,PENSIUNE TURISTICA,horeca_ro
hello@greensbar.ch,Greens Bar & Coffee,,,+41319640404,,companies
hello@hestur.net,HESTUR IVO,Romania,"Com. Zetea, Sat Izvoare",,APARTAMENTE DE INCHIRIAT,horeca_ro
hello@hillside.ro,HILLSIDE PRAID,Romania,"Com. Praid, Sat Praid",,APARTAMENTE DE INCHIRIAT,horeca_ro
hello@hobohotel.no,HOBO OSLO AS,Norway,OSLO,22 40 13 00,Drift av hoteller,norway_emails
hello@homestead.ro,TOP LEVEL RESIDENCE,Romania,Mun. Oradea,,CAMERE DE INCHIRIAT,horeca_ro
hello@hoteleuforia.ro,EUFORIA RETREAT&SPA,Romania,,,,horeca_ro
hello@kane-restaurant.com,Kane World Food Studio,Romania,Bucuresti,314100016,,horeca_ro
hello@koa-aparthotels.com,KOA RS TRAIAN,Romania,,,,horeca_ro
hello@lecafedutramway.ch,Restaurant Le Café du Tramway,,,+41768128459,,companies
hello@loloport.ro,LOLO,Romania,"Mun. Gheorgheni, Loc. Lacu Rosu",,CAMERE DE INCHIRIAT,horeca_ro
hello@m5consulting.ro,"",Romania,Bucuresti Sectorul 3,"",,lucian_horeca
hello@mad-cafe.ch,Mad Cafe,,,+41213406970,,companies
hello@mandarin.ro,MANDARIN,Romania,Mun. Targu Mures,,,horeca_ro
hello@nuadumpling.ch,Restaurant Nua | the dumpling spirit,,,+41616810090,,companies
hello.officevs@gmail.com,MAGNUM FUN CAFE S.R.L.,Romania,"Vaslui > MUNICIPIUL VASLUI > VASLUI, MUN. VASLUI",+40732716767,RESTAURANTE,horeca_ro
hello@ohdearoslo.no,OH DEAR AS,Norway,OSLO,920 96 763,Drift av restauranter,norway_emails
hello@pavillion78.ro,PAVILION 78,Romania,Mun. Bacau,,CAMERE DE INCHIRIAT,horeca_ro
hello.pensiuneadelia@gmail.com,DELIA,Romania,"","",,lucian_horeca
hello@pfoertnerhaus.ch,Café Bar Pförtnerhaus,,,+41793472870,,companies
hello@poartaschei18.ro,POARTA SCHEI,Romania,Mun. Brasov,,CAMERE DE INCHIRIAT,horeca_ro
hello@pura-luzern.ch,PURA plant-based food & cafe,,,+41415458527,,companies
hello@qult.co,OBSIDIAN,Romania,"Mun. Bucuresti, Sector 1",,,horeca_ro
hello@qult.com,AVANTGARDE,Romania,"Mun. Bucuresti, Sector 1",,,horeca_ro
hello@restaurantfan.no,GALT AS,Norway,OSLO,97 52 31 99,Drift av restauranter,norway_emails
hello@rivamamaia.ro,RIVA MAMAIA,Romania,"Mun. Constanta, Loc. Mamaia",,HOTEL APARTAMENT,horeca_ro
hello@shorehouse.ro,THE SHORE HOUSE,Romania,Oras Navodari,,APARTAMENTE DE INCHIRIAT,horeca_ro
hello@theclubgeneva.ch,The Club Restaurant Sàrl,,,+41223494698,,companies
hello@unstadsurf.com,UNSTAD ARCTIC SURF AS,Norway,BØSTAD,97 06 12 01,Drift av hoteller,norway_emails
hellovendeghaz@citromail.hu,HELLOVENDEGHAZ,Romania,"Com. Remetea, Sat Remetea",,CAMERE DE INCHIRIAT,horeca_ro
hello.webnb@gmail.com,SKYLARK ZURICH STUDIO,Romania,Mun. Brasov,,APARTAMENTE DE INCHIRIAT,horeca_ro
hello@xaxa.no,XA XA OUTLET AS,Norway,VESTBY,+4797742358,Drift av restauranter,norway_emails
hello@zaivan.com,GURCA COTTAGE AT ZAIVAN RETREAT,Romania,Oras Breaza,,,horeca_ro
helptrans@yahoo.com,CETATEA DRENCOVA,Romania,"Com. Berzasca, Sat Drencova",,CAMERE DE INCHIRIAT,horeca_ro
helsinki@cityboxhotels.com,CITYBOX HOTELS HELSINKI OY,NO,FI-00530 HELSINKI,+358400416611,,companies
hel-vas@frisurf.no,GRYHELGES BAR & RESTAURANT AS,NO,HUSNES,986 35 987,Drift av campingplasser,companies
hemar212@gmail.com,HEMALATHA RAMPRASAD FOODS,Norway,ASKER,93645456,Catering for arrangementer,norway_emails
hennkj@hotmail.com,SUNTAO AS,Norway,BREVIK,907 64 991,Drift av restauranter,norway_emails
henrik.eriksson@liu.se,Linkopings Universitet,Romania,,,HORECA,horeca_ro
henrik_flesche@hotmail.com,ARENA CATERING AS,NO,VESTBY,951 43 422,Catering for arrangementer,companies
henrik@hotatlantic.no,HOTEL ATLANTIC AS,NO,SANDEFJORD,33 42 87 77,Utleie av egen eller leid fast eiendom,companies
henrik.oppedal@strawberry.no,Quality Hotel Ålesund,NO,Ålesund,+47 416 20 050,,companies
henrik.sorli@lekabrygge.no,LEKA BRYGGE AS,Norway,LEKA,74 39 96 74,Drift av hoteller,norway_emails
hentstelian083@gmail.com,CASA STELI,Romania,"Com. Sanmartin, Sat Haieu",,CAMERE DE INCHIRIAT,horeca_ro
he-ohl@online.no,HELÉN'S SELSKAP & CATERING HELEN OHLSSON,NO,ELVERUM,920 65 330,Drift av restauranter,companies
heraresidencesibiu@yahoo.com,HERA RESIDENCE SIBIU,Romania,Mun. Sibiu,,APARTAMENTE DE INCHIRIAT,horeca_ro
heratkebab@gmail.com,Herat Restaurant,,,+41216473035,,companies
hercinicgarden@gmail.com,LA GRADINA,Romania,"Com. Greci, Sat Greci",,PENSIUNE AGROTURISTICA,horeca_ro
hercomtrans@yahoo.com,PIATRA CORBULUI,Romania,Oras Bicaz,,CAMERE DE INCHIRIAT,horeca_ro
hercule.dubova@gmail.com,HERCULES 1,Romania,Com. Dubova,,CAMERE DE INCHIRIAT,horeca_ro
hercules.dubova@gmail.com,CASA HERCULES,Romania,"Com. Dubova, Sat Dubova",,CAMERE DE INCHIRIAT,horeca_ro
herdla@herdla.no,HERDLA FERIE OG FRITID AS,Norway,HERDLA,56 15 21 20,Drift av vandrerhjem og ferieleiligheter,norway_emails
heres.topograf@gmail.com,TARA LI PINTEA,Romania,"Com. Cupseni, Sat Cupseni",,CAMERE DE INCHIRIAT,horeca_ro
heritagecoquettehotel@yahoo.com,HERITAGE BOUTIQUE,Romania,,,,horeca_ro
herki.sorge@gmail.com,HERKI SORGE,Norway,KROKSTADELVA,,Catering for arrangementer,norway_emails
herkulessenter.nkj0327@narvesen.no,BUTIKKDRIFT MEHARI TSEGAY AS,Norway,SKIEN,35 53 43 33,Kantinedrift og annen cateringvirksomhet,norway_emails
hermannstadtmontana@yahoo.com,MONTANA GARDEN,Romania,"Com. Rasinari, Sat Rasinari",,CASUTE TIP CAMPING,horeca_ro
hermeneanualina@yahoo.com,LA VOICUT,Romania,"Com. Bran, Sat Sohodol",,,horeca_ro
hermeneanuiuliana@yahoo.com,SOHODOL REVER,Romania,"Com. Bran, Sat Sohodol",,,horeca_ro
hermeneanu.vlad@yahoo.com,DOR DE MUNTE BRAN,Romania,"Com. Bran, Sat Simon",,CAMERE DE INCHIRIAT,horeca_ro
hermestates@gmail.com,HERMESVILLA,Romania,"Com. Sanmartin, Sat Cordau",,CAMERE DE INCHIRIAT,horeca_ro
hertzandy@yahoo.com,APUSENIA,Romania,"Com. Buces, Sat Tarnita",,CAMERE DE INCHIRIAT,horeca_ro
hessel@florli.no,FLØRLI 4444 AS,Norway,FLØRLI,,Drift av vandrerhjem og ferieleiligheter,norway_emails
hestholmen.camping@yahoo.no,HESTHOLMEN CAMPING Ole B Andersen,Norway,RYGGE,22 61 35 95,Drift av campingplasser,norway_emails
hetitle@online.no,HENNING TITLESTAD,Norway,FØRDE,982 16 054,Kantinedrift og annen cateringvirksomhet,norway_emails
heugen@gmail.com,VIORICA,Romania,"Com. Sanmartin, Sat Baile Felix",,VILA TURISTICA,horeca_ro
hewamohammed522@gmail.com,HOTELL 1016 OLAV DIGRE AS,NO,SARPSBORG,458 81 616,Drift av hoteller,companies
hexinhui1984@hotmail.com,RESTAURANT SHANGRILA VEJLE ApS,DK,Vejle,+4553621888,Restauranter,companies
hfcengiz@gmail.com,Cafe Victoria,DK,,+4552802775,,companies
hfloe@broadpark.no,DET NYE KAFFEKOMPANIET ANS,Norway,BERGEN,41 64 69 12,Drift av restauranter,norway_emails
hf_ploiesti@yahoo.com,FORUM,Romania,Mun. Ploiesti,,,horeca_ro
hggenov@gmail.com,Ресторант ПРИ БАТКО,Bulgaria,Пловдив,0895 452 664,restoranti,bg_business_catalog
hgl@lundeby.no,NETTVAREHOTELLET AS,NO,HÆRLAND,69 89 86 00,Lagring,companies
hgsoevh@online.no,HAUGSBAKKEN PUBLIKASJONER,NO,MOSS,53 50 77 40,Skapende kunstnerisk virksomhet innenfor litteratur,companies
hh@alfahotels.ro,ALFA HOTELS SRL,Romania,Brasov > ORAS PREDEAL > PREDEAL,+40737553842,Turism / Alimentatie,horeca_ro
Hh@alfahotels.ro,ALFA HOTELS SRL,,,+40737553842,,companies
hhart@online.no,GASTRO NOVA AS,NO,STAVANGER,51 88 05 80,"Spesialiserte legetjenester, unntatt psykiatriske legetjenester",companies
h-hotel@online.no,HOFSLUND FJORDHOTEL AS,NO,SOGNDAL,57 62 76 00,Drift av hoteller,companies
hiapartmentsresidence@gmail.com,URBIO,Romania,Mun. Cluj-Napoca,,,horeca_ro
hidro_construct@yahoo.com,PALM BEACH APARTMENT,Romania,Oras Navodari,,APARTAMENTE DE INCHIRIAT,horeca_ro
highbury@highbury.no,COCKNEY AS,Norway,OSLO,22 46 17 71,Drift av restauranter,norway_emails
highclass.invest@yahoo.ro,EVERGREEN 2 MAI,Romania,"Com. Limanu, Sat 2 Mai",,APARTAMENTE DE INCHIRIAT,horeca_ro
highfive@aert.space,ÆRT IN SPACE AS,Norway,ÅLESUND,,Drift av restauranter,norway_emails
highskyoradea@gmail.com,HIGHSKY ORADEA APARTMENTS,Romania,Mun. Oradea,,,horeca_ro
higiabuls@abv.bg,Хигия Булс БГ,Bulgaria,София,0898 554 061,hotelski-konsumativi,bg_business_catalog
hignat@ymail.com,"",Romania,Municipiul Cluj-Napoca,"",,lucian_horeca
hi-joh3@online.no,HILDE KOKK Hilde Johannessen,Norway,SKIEN,35 53 19 45,Catering for arrangementer,norway_emails
hilary.barrett@eastlancshospice.org.uk,East Lancashire Hospice,Romania,,441254965832,,horeca_ro
hilde@arendalkulturhus.no,ARENDAL SERVERING AS,Norway,ARENDAL,37 01 35 70,Drift av restauranter,norway_emails
hildeeilertsensletvold@gmail.com,SMØRTORGET AS,Norway,TROMSØ,957 00 930,Drift av restauranter,norway_emails
hildegunn@fjellnett.no,HILDEGUNN BRØSTE,Norway,BJORLI,917 17 049,Drift av restauranter,norway_emails
hilde.oleary@gmail.com,GASTROKLINIKK ØSTLANDET AS,NO,RIDABU,47304402,Utvikling og salg av byggeprosjekter,companies
hilde.soraas-sonsteli@olavthon.no,Thon Gruppen,Romania,,+4792697753,HORECA,horeca_ro
hilde@tindenregnskap.no,TINDEN AS,Norway,BEITO,951 85 233,Drift av hoteller,norway_emails
hilife_hotel@abv.bg,Хотелски Комплекс Хайлайф,Bulgaria,Нови Искър,0895 777 333,hoteli,bg_business_catalog
hillevi@mediagarden.no,PEDERS FRISTELSER Hillevi Hanna Therese Bolander,Norway,GJØVIK,92269443,Catering for arrangementer,norway_emails
hillresidence@yahoo.com,START,Romania,"Oras Popesti-Leordeni, Sat Popesti Leordeni",,HOSTEL,horeca_ro
hillsidebarn@gmail.com,HILLSIDE BARN,Romania,,,,horeca_ro
hindrich_eyzsebet@yahoo.com,LEVI,Romania,"Com. Floresti, Sat Luna de Sus",,CAMERE DE INCHIRIAT,horeca_ro
hindrich.katalin@yahoo.com,CASA KATIKA,Romania,"Com. Floresti, Sat Luna de Sus",,CAMERE DE INCHIRIAT,horeca_ro
hinto_szallo@yahoo.com,HINTO,Romania,Mun. Odorheiu Secuiesc,,PENSIUNE TURISTICA,horeca_ro
hiroomsbrasov@gmail.com,HIROOMS BRASOV,Romania,Mun. Brasov,,APARTAMENTE DE INCHIRIAT,horeca_ro
hirschen8606@hotmail.com,Restaurant Hirschen,,,+41449410300,,companies
hirschen-st.fiden@mail.ch,"Restaurant Hirschen, St.Fiden",,,+41712448028,,companies
hirsu@gmail.com,CASA HARABOR,Romania,"Com. Schela, Sat Schela",,PENSIUNE AGROTURISTICA,horeca_ro
hisar@hotelgaleri.net,Хотел Галери,Bulgaria,Хисаря,0886 087 331,spa-hoteli,bg_business_catalog
hiubrisindicators@gmail.com,SUNSET APARTMENT,Romania,"Mun. Bucuresti, Sector 3",,APARTAMENTE DE INCHIRIAT,horeca_ro
hiulian@yahoo.com,KRONHOME ENESCU,Romania,Mun. Brasov,,APARTAMENTE DE INCHIRIAT,horeca_ro
hjemveien@online.no,AUSKIN KREATIVE SENTER M.H. SAND,Norway,VUKU,95 91 59 83,Drift av vandrerhjem og ferieleiligheter,norway_emails
hkenanural@gmail.com,FIFTYFIVE AS,Norway,KRISTIANSAND S,+4748620342,Drift av restauranter,norway_emails
hkhandelas@gmail.com,HK HANDEL AS,Norway,NOTODDEN,+4793086590,Drift av restauranter,norway_emails
hkleptuza@abv.bg,Спа хотел Клептуза,Bulgaria,Велинград,0359 54 160,hoteli-chetiri-zvezdi,bg_business_catalog
hleas@online.no,HLE SERVICE AS,Norway,LUNDENES,77 07 92 45,Formidlingstjenester tilknyttet overnattingsvirksomhet,norway_emails
hlegesk@online.no,HERJE CARAVAN OG HYTTESENTER Helge Slemmen,Norway,ÅFARNES,71 22 91 40,Drift av campingplasser,norway_emails
hlehelke@yahoo.co.uk,"",Romania,"Sat Praid, Comuna Praid","",,lucian_horeca
hl@vingsted.dk,VINGSTED hotel og konferencecenter,DK,,+4579222267,,companies
hmauditcontab@yahoo.com,RESTAURANT AVIATORI SRL,,,0234555451,,companies
hm@norsund.no,Asian House as,Romania,,+4799525205,HORECA,horeca_ro
hmnu2502@gmail.com,KAFFEKROKEN BITETI AS,Norway,VÅGÅ,455 00 672,Drift av restauranter,norway_emails
hmupan@hotmail.com,KASENBORG THAIMAT,Norway,SNERTINGDAL,915 80 557,Drift av mobile serveringssteder,norway_emails
hnatiuc2011@gmail.com,LILIANA HOME,Romania,"Mun. Bucuresti, Sector 1",,CAMERE DE INCHIRIAT,horeca_ro
hngtra@online.no,CYCLO SPISEBAR AS,NO,BERGEN,,Drift av restauranter,companies
hoantafelicia@gmail.com,CASA ION,Romania,Oras Horezu,,CAMERE DE INCHIRIAT,horeca_ro
hoantavasile@yahoo.com,Carusel SRL,Romania,"",0250775022,,lucian_horeca
hoa_steven@live.no,DEILIG SUSHI HOA VAN NGUYEN,Norway,OSLO,969 88 572,Drift av restauranter,norway_emails
hobbyhistorica@gmail.com,HOBBYHISTORICAPUBLISHING YNGVE ALEXANDER SJØDIN,NO,OTEREN,402 24 720,Skapende kunstnerisk virksomhet innenfor litteratur,companies
hocc79@gmail.com,ALBA PARC RESIDENCE,Romania,Mun. Alba Iulia,,APARTAMENTE DE INCHIRIAT,horeca_ro
hodalenfjellstue@gmail.com,HODALEN FJELLSTUE SA,Norway,TOLGA,62 49 60 72,Drift av vandrerhjem og ferieleiligheter,norway_emails
hodisancarmen.rou@gmail.com,RETREAT BELVEDERE,Romania,"Com. Vadu Crisului, Sat Vadu Crisului",,PENSIUNE TURISTICA,horeca_ro
hodisan.nicoleta@yahoo.com,EMA,Romania,Mun. Satu Mare,,CAMERE DE INCHIRIAT,horeca_ro
hoeyesve@online.no,JONSGÅRD SENG&FROKOST (B&B) Britt Åse Høyesveen,Norway,RINGEBU,61 28 01 80,Drift av vandrerhjem og ferieleiligheter,norway_emails
hofmann.arad@yahoo.com,HOFFMANN,Romania,Mun. Arad,,CAMERE DE INCHIRIAT,horeca_ro
hoholsasha040@gmail.com,PASNAIEV YEVHENII,Norway,LILLESAND,92561887,Catering for arrangementer,norway_emails
hoianrestaurant.bbq@gmail.com,Restaurant HOIAN BBQ,,,+41216177151,,companies
hoi@lavidabuchs.ch,La Vida Cafe & Bar,,,+41817565110,,companies
hoiny.straja@gmail.com,DARIA,Romania,Mun. Lupeni,,,horeca_ro
hojda_ghita@yahoo.com,CASA MYM,Romania,"Com. Moisei, Sat Moisei",,CAMERE DE INCHIRIAT,horeca_ro
hojda_g@yahoo.com,HOJDA,Romania,"Com. Moisei, Sat Moisei",,PENSIUNE AGROTURISTICA,horeca_ro
hojdaileana385@gmail.com,CASA DIN LIVADA,Romania,Oras Borsa,,APARTAMENTE DE INCHIRIAT,horeca_ro
holdingbittelecom@gmail.com,CASA ALBA,Romania,"Com. Vama, Sat Molid",,PENSIUNE TURISTICA,horeca_ro
holding@rig.no,STRØM MAT & BAR HOLDING AS,NO,SKIEN,,Drift av restauranter,companies
holhosancuta@yahoo.com,SALADINA SRL,Romania,Salaj > MUNICIPIUL ZALAU > ZALAU,0260610525,,lucian_horeca
holidatresidence@yahoo.com,HOLIDAY RESIDENCE CITY,Romania,Mun. Brasov,,CAMERE DE INCHIRIAT,horeca_ro
holidayconstanta@yahoo.com,URSULET BRAN,Romania,"Com. Bran, Sat Predelut",,CAMERE DE INCHIRIAT,horeca_ro
holidays@tarom.ro,TAROM TOURS,Romania,Mun. Ploiesti,,Intermediara,horeca_ro
holidaysvibesapart@gmail.com,HOLIDAYS VIBES APART,Romania,Oras Navodari,,APARTAMENTE DE INCHIRIAT,horeca_ro
holidaytourbm@yahoo.com,S.C. HOLIDAY TOUR S.R.L.,Romania,"",+40733681939,,lucian_horeca
holidaytourism@yahoo.com,EUROSIND,Romania,"Com. Ocna Sugatag, Sat Ocna Sugatag",,CAMERE DE INCHIRIAT,horeca_ro
Hollie.harman@nhft.nhs.uk,Hotel Services Supervisor,,,,,companies
home4youimob@gmail.com,STUDIO SILVER,Romania,Mun. Brasov,,CAMERE DE INCHIRIAT,horeca_ro
homebar@clicknet.ro,Home club,Romania,Bucuresti,,,horeca_ro
home@pensiuneadiana.ro,DIANA,Romania,,,,horeca_ro
homeresorts@gmail.com,Home Resort RS,Romania,"Com. Moldovenesti, Sat Moldovenesti",,APARTAMENTE DE INCHIRIAT,horeca_ro
homestaybucharest@gmail.com,CENTRAL GUEST HOUSE BUCHAREST,Romania,"Mun. Bucuresti, Sector 3",,CAMERE DE INCHIRIAT,horeca_ro
home@thepines.ro,PINES BOTIQUE,Romania,Mun. Brasov,,VILA TURISTICA,horeca_ro
hompot.olga@gmail.com,CASA OLGA,Romania,Mun. Deva,,,horeca_ro
homyfamilyhouse@gmail.com,HOMY FAMILY HOUSE,Romania,"Com. Bran, Sat Simon",,APARTAMENTE DE INCHIRIAT,horeca_ro
honar_ahmadi@live.no,SAFA AHMADI,Norway,TINN AUSTBYGD,46348962,Drift av restauranter,norway_emails
hongyechen09@gmail.com,Hufu Sushi ApS,Denmark,,+4522744442,restaurant,denmark_emails
honoratamurawa@natsu.eu,Natsu Foods Polska Sp. z o.o.,Romania,"",+48080067891011,,lucian_horeca
honoriaratiu@gmail.com,EXQUISITE CATERING EVENTS SRL,,,+40744930183,,companies
hopegroupexclusiv@gmail.com,CENTRAL RELAXING & COZY APARTMENT,Romania,Mun. Timisoara,,,horeca_ro
hopen@eventusbarnehage.no,HARDANGER RESORT HOPEN,Norway,TØRVIKBYGD,928 20 340,Drift av vandrerhjem og ferieleiligheter,norway_emails
horacraiului@gmail.com,HORA CRAIULUI,Romania,Oras Zarnesti,,CAMERE DE INCHIRIAT,horeca_ro
horatiu@acomodo.ro,ACOMODORO NEXT DOOR,Romania,"Mun. Bucuresti, Sector 2",,CAMERE DE INCHIRIAT,horeca_ro
horatiu@acomodoro.ro,ACOMODORO RESIDENCE,Romania,"Mun. Bucuresti, Sector 3",,CAMERE DE INCHIRIAT,horeca_ro
horatiu_bodea@icloud.com,MOON STUDIO MUZEULUI SQUARE,Romania,Mun. Cluj-Napoca,,APARTAMENTE DE INCHIRIAT,horeca_ro
horatiubodog@yahoo.com,LOVELY 2 BEDROOMS IN THE CITY CENTER OF ORADEA,Romania,Mun. Oradea,,,horeca_ro
horatiubujac@yahoo.com,RABBIT CITY,Romania,Mun. Sibiu,,,horeca_ro
horatiu@casa-ardeleana.ro,CASA ARDELEANA,Romania,"Com. Maneciu, Sat Cheia",,PENSIUNE TURISTICA,horeca_ro
horatiu.cioarba@gmail.com,ION HELIADE,Romania,Mun. Targu Mures,,APARTAMENTE DE INCHIRIAT,horeca_ro
horatiu@hotelcasadelarosa.ro,Unknown,Romania,,,,horeca_ro
horatiu.rada@yahoo.com,RADA TOUR TRAVEL,Romania,"Com. Selimbar, Sat Selimbar",,IntermediaraOnline,horeca_ro
hordatun@hordatun.no,HORDATUN DRIFT AS,Norway,RØLDAL,93450293,Drift av hoteller,norway_emails
horea.florea@gmail.com,PARKLAKE,Romania,Mun. Cluj-Napoca,,APARTAMENTE DE INCHIRIAT,horeca_ro
horgavasi@yahoo.com,CHILL &  COZY,Romania,"Com. Valea Lupului, Sat Valea Lupului",,CAMERE DE INCHIRIAT,horeca_ro
horiabelu@yahoo.com,CAMINO HOME,Romania,Mun. Cluj-Napoca,,,horeca_ro
horia.cercel@gmail.com,HISTORICAL CENTER RESIDENCE 1,Romania,Mun. Sibiu,,,horeca_ro
horiaganea@yahoo.com,GLORIA ROOMS,Romania,Mun. Sighisoara,,CAMERE DE INCHIRIAT,horeca_ro
horia.irimie@gmail.com,YOUR CITY HOME,Romania,"Mun. Bucuresti, Sector 1",,APARTAMENTE DE INCHIRIAT,horeca_ro
horialazar@yahoo.com,P&H CLUB S.R.L.,Romania,"",0724249709,,lucian_horeca
horiana.andrei@gmail.com,AJARI SRL,Romania,Hunedoara > MUNICIPIUL DEVA,0722635771,,lucian_horeca
horik87@yahoo.com,RICHY BOUTIQUE,Romania,Mun. Brasov,,APARTAMENTE DE INCHIRIAT,horeca_ro
horj.calina@yahoo.ro,EXEDRA,Romania,Oras Borsa,,CAMERE DE INCHIRIAT,horeca_ro
horjlauradelia@yahoo.com,LAURA,Romania,"Com. Sanmartin, Sat Sanmartin",,PENSIUNE TURISTICA,horeca_ro
horlaci@gmail.com,OASIS,Romania,"Com. Costinesti, Sat Schitu",,PENSIUNE TURISTICA,horeca_ro
hornet_chic_danut@yahoo.com,CASA DE PIATRA,Romania,Oras Targu Carbunesti,,CAMERE DE INCHIRIAT,horeca_ro
horobosu@yahoo.com,HOROBOSU ELA TRANS SRL,Romania,"",+40758644707,,lucian_horeca
horovei73@yahoo.com,BLACK SEA,Romania,"Com. Costinesti, Sat Costinesti",,CAMERE DE INCHIRIAT,horeca_ro
horvat.dana@yahoo.co.uk,DANA HOUSE IN CENTRAL CLUJ,Romania,Mun. Cluj-Napoca,,APARTAMENTE DE INCHIRIAT,horeca_ro
horvathkert15@gmail.com,HORVATH KERT,Romania,"Com. Joseni, Sat Borzont",,PENSIUNE AGROTURISTICA,horeca_ro
hosen.daher1997@gmail.com,FATAYER PORSGRUNN AS,Norway,PORSGRUNN,,Drift av restauranter,norway_emails
hosteland.grunneigarlag@gmail.com,HOSTELAND GRUNNEIGARLAG SA,NO,HOSTELAND,932 69 159,"Jakt, fangst, viltstell og tilknyttede tjenester",companies
hostelbookarest@gmail.com,BOOK-A-REST,Romania,"Mun. Bucuresti, Sector 2",,HOSTEL,horeca_ro
