company,cui,county,city,address,phone,email,website,category,subcategory,source
SNAP FOOD SRL,,,"Cluj > MUNICIPIUL CLUJ-NAPOCA > CLUJ-NAPOCA, CORP A",,+40737002994,dana.parocescu@yahoo.com,,horeca,,HORECA_RO.csv
SNOW APARTMENT,,,Oras Busteni,,,stanciu_cv@yahoo.com,,horeca,,HORECA_RO.csv
SNOWFLAKE SINAIA,,,Oras Sinaia,,,snowlfake.sinaia@gmail.com,,horeca,,HORECA_RO.csv
SNOW S.R.L.,,,Prahova > ORAS SINAIA > SINAIA,,+40732438487,ana_bogdan@yahoo.com,,horeca,,HORECA_RO.csv
SNUG APARTMENTS BRASOV,,,Mun. Brasov,,,90alexandrudinu@gmail.com,,horeca,,HORECA_RO.csv
SOAPTA INGERILOR,,,Mun. Brasov,,,monicastroe@rossignol.ro,,horeca,,HORECA_RO.csv
SOARE-N MARAMURES,,,"Com. Budesti, Sat Budesti",,,office@soare-nmaramures.ro,,horeca,,HORECA_RO.csv
SOARE-N MARAMURES,,,"Com. Budesti, Sat Budesti",,,office@soarenmaramures.ro,,horeca,,HORECA_RO.csv
SOBANYA,,,"Com. Praid, Sat Praid",,,t.haynuta09081980@gmail.com,,horeca,,HORECA_RO.csv
SOBIS SOLUTIONS SRL,,,"Sibiu > ARPASU DE JOS > ARPASU DE SUS, SAT ARPASU DE SUS COM. ARPASU",,+40269230039,simona.ganea@sobis.ro,,horeca,,HORECA_RO.csv
SOCEC 66N,,,Mun. Brasov,,,taulea.georgiana@yahoo.com,,horeca,,HORECA_RO.csv
SOCIAL SPORT CLUB SRL,,,,,40764863444,jannicola74@gmail.com,,horeca,,HORECA_RO.csv
SOCIAL VAN,,,Maramures > RECEA > MOCIRA,,+40745420076,adrian.solomes@gmail.com,,horeca,,HORECA_RO.csv
SOCOLESCU,,,"Com. Malaia, Sat Malaia",,,stanicasocolescu@gmail.com,,horeca,,HORECA_RO.csv
SOCRITA,,,,,,pensiuneasocrita@yahoo.com,,horeca,,HORECA_RO.csv
SOCUL,,,Oras Sinaia,,,gabriela_neagoegn@yahoo.com,,horeca,,HORECA_RO.csv
Sodertalje kommun,,,,,,khadra.abusagr@sodertalje.se,,horeca,,HORECA_RO.csv
Sodexo,,,Issy,,,u003e@s0dexo.com,www.sodexo.com,horeca,Contract Catering,WHOLESALE_EUROPE.csv
Sodexo AB,,,,,,sophia.rahlander@sodexo.com,,horeca,,HORECA_RO.csv
Sodexo AB,,,,,+46080067891011,elin.hammer@sodexo.com,,horeca,,HORECA_RO.csv
Sodexo AS,,,,,,jonny.haugen@sodexo.com,,horeca,,HORECA_RO.csv
SO FALVI,,,"Com. Santimbru, Sat Santimbru",,,szoltanka@yahoo.com,,horeca,,HORECA_RO.csv
SOFERUL NOROCOS,,,,,,rezervari@pensiuneasoferulnorocos.ro,,horeca,,HORECA_RO.csv
Soffa,,,Bacau,,234545546,rezervari@soffa.ro,,horeca,,HORECA_RO.csv
SOFIA,,,"Com. Costinesti, Sat Schitu",,,razvanlefter94@gmail.com,,horeca,,HORECA_RO.csv
SOFIA,,,"Com. Baia de Fier, Sat Baia de Fier",,,deaconescu.ramona@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA,,,Loc. Baile Homorod,,,szekelypal87@gmail.com,,horeca,,HORECA_RO.csv
SOFIA,,,"Com. Bretea Romana, Sat Batalar",,,ivona_rus@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA,,,"Com. Harau, Sat Banpotoc",,,sc_agroarta@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA,,,Capusu Mare,,,goia.doina73@gmail.com,,horeca,,HORECA_RO.csv
SOFIA,,,"Com. Selimbar, Sat Selimbar",,,sofiakeszeg@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA,,,,,,contact@pensiunea-sofia.roeugeniasterp,,horeca,,HORECA_RO.csv
SOFIA,,,,,,pensiuneasofia@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA,,,,,,contact@sofiahotel.ro,,horeca,,HORECA_RO.csv
SOFIA,,,,,,c-a-barbu@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA,,,,,,office@pensiuneasofia.ro,,horeca,,HORECA_RO.csv
SOFIA,,,"Com. Sanmartin, Sat Rontau",,,danutbuzleaa@iclod.com,,horeca,,HORECA_RO.csv
SOFIA,,,Mun. Calarasi,,,lisaiuliana@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA,,,"Mun. Mangalia, Loc. Saturn",,,mariana.marinica@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA 1,,,Mun. Botosani,,,agentcamelia2005@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA APARTMENT,,,Oras Sinaia,,,sofiafarm1@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA APARTMENTS,,,Mun. Cluj-Napoca,,,mihai.popa@top.instal-cluj.ro,,horeca,,HORECA_RO.csv
SOFIA APARTMENTS,,,Mun. Gherla,,,lucizsoldos@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA CATERING S.R.L.,,,"Satu Mare > VETIS, COM. VETIS",,+40752217768,rudy_hag@yahoo.co.uk,,horeca,,HORECA_RO.csv
SOFIAL GUESTHOUSE,,,"Com. Hidiselu de Sus, Sat Hidiselu de Sus",,,vidraanica@gmail.com,,horeca,,HORECA_RO.csv
SOFIA-MARIA,,,"Com. Murighiol, Sat Uzlina",,,grigoresleonard@gmail.com,,horeca,,HORECA_RO.csv
SOFIA - MIRUNA,,,"Com. Vladimirescu, Sat Vladimirescu",,,negrea.mihaela2016@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA Q,,,,,,alexandru.baruta@yahoo.com,,horeca,,HORECA_RO.csv
SOFI ART APARTMENT,,,"Mun. Bucuresti, Sector 1",,,mihai.danciulescu@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA SEA SIDE,,,Oras Navodari,,,bogdan.teodorov@gmail.com,,horeca,,HORECA_RO.csv
SOFIA'S MOUNTAIN VIEW APARTMENT,,,Mun. Brasov,,,ovi_strat@yahoo.com,,horeca,,HORECA_RO.csv
SOFIA TEODORA,,,"Com. Niculitel, Sat Niculitel",,,theos.doros65@yahoo.com,,horeca,,HORECA_RO.csv
SOFI HOLIDAY,,,Mun. Oradea,,,balazsnby@gmail.com,,horeca,,HORECA_RO.csv
SOFIMARIE 2015 S.R.L.,,,Vaslui > ORAS NEGRESTI > NEGRESTI,,+40757984025,cleopatraera@gmail.com,,horeca,,HORECA_RO.csv
SOFI RESIDENCE PROMENADA,,,Oras Navodari,,,mrc_tudoran@yahoo.com,,horeca,,HORECA_RO.csv
SOFMAR ESTIVAL,,,"Mun. Mangalia, Loc. Saturn",,,bgdn_dnc@yahoo.com,,horeca,,HORECA_RO.csv
SOFMARIE,,,Oras Navodari,,,ionelavasileo3@gmail.com,,horeca,,HORECA_RO.csv
SO-HAJ,,,"Com. Praid, Sat Praid",,,sohaj.parajd@gmail.com,,horeca,,HORECA_RO.csv
SOHEGY,,,,,,kbarna2000@gmail.com,,horeca,,HORECA_RO.csv
SOHO,,,Mun. Brasov,,,george@sohobrasov.ro,,horeca,,HORECA_RO.csv
SOHODOL ESCAPE,,,"Com. Bran, Sat Sohodol",,,mobisanya@gmail.com,,horeca,,HORECA_RO.csv
SOHODOL REVER,,,"Com. Bran, Sat Sohodol",,,hermeneanuiuliana@yahoo.com,,horeca,,HORECA_RO.csv
SOHODOL RIVER,,,"Com. Bran, Sat Sohodol",,,cojidana@yahoo.com,,horeca,,HORECA_RO.csv
SOIMII BUCOVINEI RESIDENCE,,,"Com. Vatra Moldovitei, Sat Vatra Moldovitei",,,andualexutil@gmail.com,,horeca,,HORECA_RO.csv
SOIMUL,,,,,,gm@hotelsoimul.ro,,horeca,,HORECA_RO.csv
SOIMUL,,,Oras Darmanesti,,,contact@cabanasoimul.ro,,horeca,,HORECA_RO.csv
SOIMUL,,,,,,daliabarbu@yahoo.com,,horeca,,HORECA_RO.csv
SOIMUL,,,Oras Predeal,,,genesis.inn23@gmail.com,,horeca,,HORECA_RO.csv
SOL,,,"Com. Prejmer, Sat Prejmer",,,adrian.acatrinei71@gmail.com,,horeca,,HORECA_RO.csv
SOLAIRE,,,Oras Navodari,,,bluesirenessolaire@yahoo.com,,horeca,,HORECA_RO.csv
SOL APARTMENT,,,Mun. Oradea,,,manuelahutiu@gmail.com,,horeca,,HORECA_RO.csv
SOL APARTMENT,,,Oras Navodari,,,ioana.hodosan@gmail.com,,horeca,,HORECA_RO.csv
SOLARIA HOUSE,,,Mun. Constanta,,,edie_ro@yahoo.com,,horeca,,HORECA_RO.csv
SOLARIS LINE SRL,,,"Constanta > MUNICIPIUL MANGALIA, 8",,+40749998598,solarisline@gmail.com,,horeca,,HORECA_RO.csv
SOLAR PRINGS RETREAT,,,"Com. Bughea de Sus, Sat Bughea de Sus",,,ioanagligorbekesi@yahoo.com,,horeca,,HORECA_RO.csv
Sola Strand Hotel,,,,,,mateusz.ogiela@solastrandhotel.no,,horeca,,HORECA_RO.csv
SOLAY,,,"Com. Osorhei, Sat Cheriu",,,office@solay.ro,,horeca,,HORECA_RO.csv
SOLE,,,Oras Navodari,,,monica.buzaianu@yahoo.com,,horeca,,HORECA_RO.csv
SOLE BOUTIQUE,,,Mun. Ramnicu Valcea,,,ary_klau@icloud.com,,horeca,,HORECA_RO.csv
SOLEIL 17,,,"Com. Agigea, Sat Agigea",,,moldoveanutfelicia@gmail.com,,horeca,,HORECA_RO.csv
SOLEMAR BOUTIQUE,,,"Oras Eforie, Loc. Eforie Sud",,,julian_2006_ro@yahoo.com,,horeca,,HORECA_RO.csv
SOLENDOAREA DELTEI,,,"Com. Maliuc, Sat Maliuc",,,istrate.angela91@yahoo.com,,horeca,,HORECA_RO.csv
Sole Restaurant,,,Bucuresti,,,csoare@bestchef.ro,,horeca,,HORECA_RO.csv
SOLERO,,,"Oras Eforie, Loc. Eforie Nord",,,danyconstantin986@gmail.com,,horeca,,HORECA_RO.csv
SOLERO,,,Oras Techirghiol,,,impexsolero@yahoo.com,,horeca,,HORECA_RO.csv
SOLETA,,,Mun. Constanta,,,razvan_bazaitu@yahoo.co.uk,,horeca,,HORECA_RO.csv
SOLID APARTMENTS,,,Mun. Constanta,,,constantinpancu86@yahoo.com,,horeca,,HORECA_RO.csv
SOLIDARTASTE SRL,,,Mures > MUNICIPIUL TARGU MURES > TARGU MURES,,+40755927658,madalinaarchiudean0@gmail.com,,horeca,,HORECA_RO.csv
SOLIDAY VAMA VECHE,,,"Com. Limanu, Sat Vama Veche",,,r_dum74@yahoo.com,,horeca,,HORECA_RO.csv
SOLID BARRELS LUXURY,,,,,,office.doc@yahoo.com,,horeca,,HORECA_RO.csv
SOLID HOUSE MEGARA,,,"Mun. Constanta, Loc. Mamaia",,,juridic@solidhouse.ro,,horeca,,HORECA_RO.csv
SOLID MAGIC RESIDENCE,,,Mun. Constanta,,,marinela.badea@solidhouse.ro,,horeca,,HORECA_RO.csv
SOLID RESIDENCE MAMAIA,,,"Mun. Constanta, Loc. Mamaia",,,wildredrose33@yahoo.co.uk,,horeca,,HORECA_RO.csv
SOLINIA,,,"Com. Murighiol, Sat Dunavatu de Jos",,,office@solinia.ro,,horeca,,HORECA_RO.csv
SOLIS,,,"Oras Eforie, Loc. Eforie Nord",,,anca_bomby@yahoo.com,,horeca,,HORECA_RO.csv
SOLMAR SATURN,,,Mun. Mangalia,,,gica_pvc@yahoo.com,,horeca,,HORECA_RO.csv
SOLOMON APARTMENTS,,,"Com. Sangeorgiu de Mures, Sat Sangeorgiu de Mures",,,solomonapartments@yahoo.com,,horeca,,HORECA_RO.csv
SOL STUDIO MERAKI,,,Oras Navodari,,,e.batusar@gmail.com,,horeca,,HORECA_RO.csv
SOLUNAR,,,"Com. Chilia Veche, Sat Chilia Veche",,,solunar.chilia@gmail.com,,horeca,,HORECA_RO.csv
SOLWAY,,,"Oras Eforie, Loc. Eforie Nord",,,lupeamioara@yahoo.com,,horeca,,HORECA_RO.csv
SOLYMAR 2,,,,,,marketing.hotelsolymar@yahoo.ro,,horeca,,HORECA_RO.csv
SOLYOMKO DE LUXE,,,"Com. Bixad, Sat Bixad",,,volotransylvania@gmail.com,,horeca,,HORECA_RO.csv
SOLYOM MAJOR,,,"Com. Sacel, Sat Soimusu Mic",,,info@solyom-major.ro,,horeca,,HORECA_RO.csv
SOMARA,,,"Com. Slatina, Sat Gainesti",,,pirlac.iulia@yahoo.com,,horeca,,HORECA_RO.csv
SOMESANA,,,"Com. Sant, Sat Valea Mare",,,leontinmoisil@gmail.com,,horeca,,HORECA_RO.csv
Sommerro,,,,,,jonathan.howell@sommerrohouse.com,,horeca,,HORECA_RO.csv
SOMOGYI VENDEGHAZ,,,"Com. Ciucsangeorgiu, Sat Bancu",,,kurucz.elvira69@gmail.com,,horeca,,HORECA_RO.csv
SONA CONFORT,,,Mun. Brasov,,,sonabrasov@yahoo.com,,horeca,,HORECA_RO.csv
SONIO BOUTIQUE,,,Mun. Constanta,,,sergiu_grs@yahoo.com,,horeca,,HORECA_RO.csv
SONJA BY THE SEA APARTMENT,,,Oras Navodari,,,adidiro@gmail.com,,horeca,,HORECA_RO.csv
SONNENSCHEIN,,,Mun. Campulung,,,sandrachivu@gmail.com,,horeca,,HORECA_RO.csv
SOPH BY THE SEA,,,Oras Navodari,,,dobrica.denisa@yahoo.com,,horeca,,HORECA_RO.csv
SOPHIA,,,,,,hotel_olympus@yahoo.com,,horeca,,HORECA_RO.csv
SOPHIA APARTMENTS,,,"Mun. Constanta, Loc. Mamaia",,,rushsprepod@yahoo.com,,horeca,,HORECA_RO.csv
SOPHIA RESIDENCE CASA DEL MAR,,,Oras Navodari,,,viomarstarter@gmail.com,,horeca,,HORECA_RO.csv
SOPHIA'S COZY APARTMENT,,,Mun. Medias,,,office@a-rent.ro,,horeca,,HORECA_RO.csv
SOPHIE,,,Oras Navodari,,,catalina.furdulea@yahoo.com,,horeca,,HORECA_RO.csv
SOPHIE APARTMENT,,,Oras Navodari,,,danyrld@yahoo.com,,horeca,,HORECA_RO.csv
SOPHISTIQ APARTS,,,Mun. Constanta,,,valentin.handra@gmail.com,,horeca,,HORECA_RO.csv
SORADO,,,"Com. Agrij, Sat Agrij",,,negrean_daniela@yahoo.com,,horeca,,HORECA_RO.csv
SORA Hospitality,,,,,+43080067891011,info@taggenbrunn.at,,horeca,,HORECA_RO.csv
SORBAN EDIT INTREPRINDERE INDIVIDUALA,,,"Harghita > MUNICIPIUL MIERCUREA CIUC > MIERCUREA CIUC, MUN. MIERCUREA CIUC",,+40746309224,vajda.mihaly@yahoo.com,,horeca,,HORECA_RO.csv
SORI - BAR S.R.L.,,,Arad > MUNICIPIUL ARAD > ARAD,,+40740237728,stiubeam@yahoo.com,,horeca,,HORECA_RO.csv
SORINA - MARIA,,,Mun. Deva,,,apartamentsorinamaria@gmail.com,,horeca,,HORECA_RO.csv
SORIN MIHAI,,,,,,rezervari@hotelsorinmihai.ro,,horeca,,HORECA_RO.csv
SORRISO 2,,,Oras Navodari,,,sorrisomamaianord@gmail.com,,horeca,,HORECA_RO.csv
SORY 1,,,Mun. Targu Jiu,,,mariailiescu@gmail.com,,horeca,,HORECA_RO.csv
SORY 2,,,Mun. Targu Jiu,,,mariailiescumaria@gmail.com,,horeca,,HORECA_RO.csv
S.O.S. TABARA DE VACANTA,,,,,,satul.cisnadie@sos-satelecopiilor.ro,,horeca,,HORECA_RO.csv
SOULFUL LIVING,,,Mun. Timisoara,,,sandra.horea@gmail.com,,horeca,,HORECA_RO.csv
SOULSHINE COZY NEST,,,Mun. Iasi,,,desiree.aapl@gmail.com,,horeca,,HORECA_RO.csv
SOUTH 5,,,"Mun. Mangalia, Loc. Olimp",,,cristi_gheo@yahoo.com,,horeca,,HORECA_RO.csv
South West Yorkshire Partnership NHS Trust,,,,,441924316192,viji.saravanan@swyt.nhs.ukdr,,horeca,,HORECA_RO.csv
SOUVENIR ISACCEA,,,Oras Isaccea,,,cristiantudorsou@gmail.com,,horeca,,HORECA_RO.csv
SOVEJA CHALET,,,"Com. Soveja, Sat Dragosloveni",,,florinpopescu51@yahoo.com,,horeca,,HORECA_RO.csv
SOVIDEK,,,"Com. Praid, Sat Ocna de Sus",,,office@sovidekpanzio.eu,,horeca,,HORECA_RO.csv
SOVIRAG,,,,,,pensiuneasovirag@yahoo.com,,horeca,,HORECA_RO.csv
SOVIRAG,,,"Com. Sic, Sat Sic",,,sallai_zsuzsi@yahoo.com,,horeca,,HORECA_RO.csv
SPACIOUS AND LUXURIOUS APARTMENTS IN THE OLD TOWN,,,"Mun. Bucuresti, Sector 3",,,bstcad@gmail.com,,horeca,,HORECA_RO.csv
SPACIOUS&FRESH,,,Mun. Sfantu Gheorghe,,,kriztata.ko@gmail.com,,horeca,,HORECA_RO.csv
SPACIOUS STYLISH APARTMENT IN OLD TOWN,,,Mun. Sibiu,,,cristinab@xventure.net,,horeca,,HORECA_RO.csv
SPACIOUS TWO - STORY HOUSE,,,Mun. Cluj-Napoca,,,sashairimies_2001@yahoo.cojm,,horeca,,HORECA_RO.csv
SPA CLISURA DUNARII,,,"Com. Eselnita, Sat Eselnita",,,romcasa2005@yahoo.com,,horeca,,HORECA_RO.csv
SPA ICE RESORT,,,,,,pensiune@icedyp.ro,,horeca,,HORECA_RO.csv
SPARK APARTMENT,,,"Mun. Bucuresti, Sector 4",,,laura.baciu@gmail.com,,horeca,,HORECA_RO.csv
Specialised ppl ApS,,,,,+4552104480,hoteljob@specialised.dk,,horeca,,HORECA_RO.csv
SPECIAL VIEW APARTMENT,,,Mun. Brasov,,,chifu.ancaelena@yahoo.ro,,horeca,,HORECA_RO.csv
SPEED GRILL S.R.L.,,,Ilfov > CHIAJNA > CHIAJNA,,+40753926171,ana.anghelescu@speedgrill.ro,,horeca,,HORECA_RO.csv
SPEED PARK,,,Mun. Bacau,,,office@speedpark.ro,,horeca,,HORECA_RO.csv
SPEED YASMINA S.R.L.,,,"Hunedoara > MUNICIPIUL DEVA > DEVA, 33",,+40765385382,stroiacarmen@yahoo.com,,horeca,,HORECA_RO.csv
SPELL,,,"Com. Arefu, Sat Arefu",,,alexandrubirsan@yahoo.com,,horeca,,HORECA_RO.csv
SPERANTA,,,"Com. Belis, Sat Belis",,,mihut_ionut_gabriel@yahoo.com,,horeca,,HORECA_RO.csv
SPERANTA,,,,,,barbutucristian@yahoo.comcontact,,horeca,,HORECA_RO.csv
Sphinx,,,Bacau,,334405207,sphinx_eurolirs@yahoo.com,,horeca,,HORECA_RO.csv
SPIC SI PAINE BRUTARIE ARTIZANALA S.R.L.,,,"Galati > MUNICIPIUL GALATI > GALATI, MUN. GALATI",,+40746644792,tulaccd@gmail.com,,horeca,,HORECA_RO.csv
SPICULUI,,,Mun. Cluj-Napoca,,,corina_mihaela_danila@yahoo.com,,horeca,,HORECA_RO.csv
SPICY FOOD S.R.L.,,,"Covasna > MUNICIPIUL TARGU SECUIESC > TARGU SECUIESC, MUN. TARGU SECUIESC",,+40752141956,office@spicyfood.ro,,horeca,,HORECA_RO.csv
SPINENI,,,"Mun. Bucuresti, Sector 4",,,simonaluciana.ghita@yahoo.com,,horeca,,HORECA_RO.csv
SPINNING LA DIVICI,,,"Com. Pojejena, Sat Divici",,,tmparfumlend@gmail.com,,horeca,,HORECA_RO.csv
SPLENDID,,,,,,booking@hotel-splendid.ro,,horeca,,HORECA_RO.csv
SPLENDID HOUSE,,,Mun. Fagaras,,,buta.sorin@yahoo.com,,horeca,,HORECA_RO.csv
SPLENDID VIEW LOCATION NEAR PELES CASTLE,,,Oras Sinaia,,,georgeta.adam49@gmail.com,,horeca,,HORECA_RO.csv
SPLENDID VIEW SINAIA,,,Oras Sinaia,,,manolem19@yahoo.com,,horeca,,HORECA_RO.csv
SPLENDOR BOUTIQUE,,,,,,cazarespledor@gmail.com,,horeca,,HORECA_RO.csv
SPLENDOR IN THE FOREST,,,Mun. Brasov,,,domm30@yahoo.com,,horeca,,HORECA_RO.csv
SPORT,,,Mun. Bistrita,,,vasilemuresan0862@gmail.com,,horeca,,HORECA_RO.csv
SPORT,,,"Mun. Bucuresti, Sector 4",,,office@erre.ro,,horeca,,HORECA_RO.csv
SPORT,,,"Mun. Bucuresti, Sector 2",,,secretariat@csnliamanoliu.ro,,horeca,,HORECA_RO.csv
SPORT,,,Mun. Galati,,,djst.galati@mts.ro,,horeca,,HORECA_RO.csv
SPORT,,,"Com. Fundata, Sat Fundata",,,alinbucsoiu@gmail.com,,horeca,,HORECA_RO.csv
SPORT COTROCENI,,,"Mun. Bucuresti, Sector 6",,,romeobotosineanu@yahoo.com,,horeca,,HORECA_RO.csv
SPORT- RESIDENCE,,,Mun. Bacau,,,sportresidence@yahoo.com,,horeca,,HORECA_RO.csv
SPORUL,,,"Com. Tulnici, Sat Gresu",,,scmsporul@gmail.com,,horeca,,HORECA_RO.csv
Spot,,,Buzau,,238567044,secretariat@spotbuzau.ro,,horeca,,HORECA_RO.csv
SPOT VAMA VECHE,,,"Com. Limanu, Sat Vama Veche",,,rezervari@spotvv.ro,,horeca,,HORECA_RO.csv
SPRING HOLIDAY,,,"Mun. Mangalia, Loc. Neptun",,,neptun@springtime.ro,,horeca,,HORECA_RO.csv
SPRING HOLIDAY RESORT ORANGE,,,"Mun. Mangalia, Loc. Neptun",,,rezervari@springholiday.ro,,horeca,,HORECA_RO.csv
SPRING RESIDENCE,,,"Oras Otopeni, Sat Otopeni",,,crina.mesaros@gmail.com,,horeca,,HORECA_RO.csv
SQUARE,,,,,,contact@hotelsquare.ro,,horeca,,HORECA_RO.csv
SRB HOME,,,Mun. Sibiu,,,robertbleaza@yahoo.com,,horeca,,HORECA_RO.csv
SS RESIDENCE,,,"Mun. Bucuresti, Sector 4",,,andrei.neagu@tvsat.ro,,horeca,,HORECA_RO.csv
STADION,,,,,,pensiuneastadion@yahoo.com,,horeca,,HORECA_RO.csv
STADION,,,Mun. Craiova,,,claudia_belgun@yahoo.com,,horeca,,HORECA_RO.csv
STADION,,,,,,hotelstadionoradea@yahoo.com,,horeca,,HORECA_RO.csv
Stadtboden,,,,,+43080067891011,wien@stadtboden.at,,horeca,,HORECA_RO.csv
Stammershalle ApS,,,,,+4561413061,tim@stammershalle-badehotel.dk,,horeca,,HORECA_RO.csv
Stammershalle ApS,,,,,+4551527898,kok@stammershalle-badehotel.dk,,horeca,,HORECA_RO.csv
Stammershalle ApS,,,,,+4530260740,kontakt@susannevang.dk,,horeca,,HORECA_RO.csv
STANA,,,"Com. Rasinari, Sat Rasinari",,,ioancindrea@yahoo.com,,horeca,,HORECA_RO.csv
STANA DE VALE,,,,,,hoteliadolinastanadevale@yahoo.ro,,horeca,,HORECA_RO.csv
STANA RUNCUL STIOL,,,Oras Borsa,,,dancianca87@yahoo.com,,horeca,,HORECA_RO.csv
STANCA DUNARII,,,"Com. Nufaru, Sat Nufaru",,,stancadunarii@yahoo.com,,horeca,,HORECA_RO.csv
STANCA PITICULUI,,,Oras Sinaia,,,toma_lavinia76@yahoo.com,,horeca,,HORECA_RO.csv
STANCUTA B & B,,,Oras Viseu de Sus,,,laura@teaminstal.ro,,horeca,,HORECA_RO.csv
ST. ANDREW'S SUITES,,,,,,scottishpubsibiu@gmail.com,,horeca,,HORECA_RO.csv
STAN ERICMELISSA S.R.L.,,,Mures > ORAS LUDUS > LUDUS,,+40742274920,alinafartan@gmail.com,,horeca,,HORECA_RO.csv
STANFORD,,,"Mun. Bucuresti, Sector 2",,,cos.ra@gmail.com,,horeca,,HORECA_RO.csv
STANFORD GARA DE NORD,,,"Mun. Bucuresti, Sector 1",,,ovalis888@gmail.com,,horeca,,HORECA_RO.csv
STANISOARA,,,,,,pensiuneastanisoara@gmail.com,,horeca,,HORECA_RO.csv
STAR,,,Mun. Tulcea,,,starlib@yahoo.com,,horeca,,HORECA_RO.csv
STAR AIRPORT RESIDENCE,,,"Oras Otopeni, Sat Otopeni",,,cristiburcea75@yahoo.com,,horeca,,HORECA_RO.csv
STARFISH APARTMENT,,,Oras Navodari,,,mmpetrache@yahoo.com,,horeca,,HORECA_RO.csv
STARFISH BLAXY,,,"Com. 23 August, Sat 23 August",,,desiremakeupartist@gmail.com,,horeca,,HORECA_RO.csv
STARR,,,Mun. Lupeni,,,daniel.staicu@me.com,,horeca,,HORECA_RO.csv
STAR-SERVICE SRL,,,Salaj > MUNICIPIUL ZALAU > ZALAU,,+40744150911,pensiunearamona@yahoo.com,,horeca,,HORECA_RO.csv
STARS LIVEZENI,,,"Com. Livezeni, Sat Ivanesti",,,playmate1ko@yahoo.com,,horeca,,HORECA_RO.csv
STAR TRAVEL SOFT,,,Mun. Onesti,,,startravel.onesti@gmail.com,,horeca,,HORECA_RO.csv
STATERA,,,Oras Horezu,,,office_cristal@yahoo.ro,,horeca,,HORECA_RO.csv
Stavanger Forum Hotel,,,,,,andrea.pemmer.folkedal@thon.no,,horeca,,HORECA_RO.csv
STAVILAR,,,,,,info@hotel-stavilar.ro,,horeca,,HORECA_RO.csv
STAVROS,,,,,,office@stavroshotel.ro,,horeca,,HORECA_RO.csv
STAY CHIC,,,Oras Navodari,,,mirelascorleamu@yahoo.com,,horeca,,HORECA_RO.csv
STAY INN BY COSMOPOLIS A6,,,"Com. Stefanestii de Jos, Sat Stefanestii de Jos",,,juridic@opus.ro,,horeca,,HORECA_RO.csv
STEAUA,,,"Oras Eforie, Loc. Eforie Nord",,,dengelconcerts@aol.com,,horeca,,HORECA_RO.csv
STEAUA APELOR,,,"Com. Nufaru, Sat Nufaru",,,steauaapelor@yahoo.com,,horeca,,HORECA_RO.csv
STEAUA APUSENILOR,,,"Com. Calatele, Sat Calatele",,,pascalaumarius3@gmail.com,,horeca,,HORECA_RO.csv
STEAUA ARIESULUI,,,"Com. Albac, Sat Albac",,,steauaariesului@yahoo.com,,horeca,,HORECA_RO.csv
STEAUA NORDULUI,,,"Com. Costinesti, Sat Costinesti",,,roscaneanuelena@yahoo.com,,horeca,,HORECA_RO.csv
STEAUA NORDULUI,,,Mun. Alba Iulia,,,vila_steauanordului@yahoo.com,,horeca,,HORECA_RO.csv
STEAUA NORDULUI,,,Oras Targu Neamt,,,contact@steaua-nordului-neamt.ro,,horeca,,HORECA_RO.csv
STEAUA NORDULUI,,,Oras Borsa,,,gesintin@yahoo.com,,horeca,,HORECA_RO.csv
STEEL RESIDANCE,,,Mun. Timisoara,,,mapatrascu@gmail.com,,horeca,,HORECA_RO.csv
STEEL ROOMS,,,"Com. Paulesti, Sat Paulesti",,,georgiana_bugoi@yahoo.com,,horeca,,HORECA_RO.csv
STEFAN,,,,,,pensiune.stefan@gmail.com,,horeca,,HORECA_RO.csv
STEFAN,,,Oras Navodari,,,voineagu.iulian@gmail.com,,horeca,,HORECA_RO.csv
STEFAN,,,,,,pensiuneastefan@yahoo.com,,horeca,,HORECA_RO.csv
STEFAN,,,"Com. Costinesti, Sat Costinesti",,,daniellupu99@yahoo.com,,horeca,,HORECA_RO.csv
STEFANA,,,"Com. Polovragi, Sat Polovragi",,,tudosie.maria@gmail.com,,horeca,,HORECA_RO.csv
STEFAN ANDREI,,,Oras Predeal,,,4agent@gmail.com,,horeca,,HORECA_RO.csv
STEFANEL,,,"Com. Stefan cel Mare, Sat Stefan cel Mare",,,humaflorin90@yahoo.com,,horeca,,HORECA_RO.csv
STEFANEL,,,Mun. Vatra-Dornei,,,nerobob@yahoo.com,,horeca,,HORECA_RO.csv
STEFANI,,,,,,office@hotelstefani.ro,,horeca,,HORECA_RO.csv
STEFANIA,,,"Com. Costinesti, Sat Costinesti",,,mihai_s16@icloud.com,,horeca,,HORECA_RO.csv
