hotel,hotelLabel,countryLabel,coord,website
http://www.wikidata.org/entity/Q110976506,Hilton Garden Inn Bali Ngurah Rai Airport,Indonesia,Point(115.171072 -8.743894),
http://www.wikidata.org/entity/Q110976506,Hilton Garden Inn Bali Ngurah Rai Airport,Indonesia,Point(115.1710663 -8.7436804),
http://www.wikidata.org/entity/Q110976506,Hilton Garden Inn Bali Ngurah Rai Airport,Indonesia,Point(115.170755982 -8.742780366),
http://www.wikidata.org/entity/Q110976506,Hilton Garden Inn Bali Ngurah Rai Airport,Indonesia,Point(115.171072 -8.742971),
http://www.wikidata.org/entity/Q110976507,Umae Villa Ubud,Indonesia,Point(115.26345 -8.524388),
http://www.wikidata.org/entity/Q110976507,Umae Villa Ubud,Indonesia,Point(115.261941 -8.521107),
http://www.wikidata.org/entity/Q110976508,Manggar Indonesia Hotel & Residence,Indonesia,Point(115.166563 -8.738775),
http://www.wikidata.org/entity/Q110976508,Manggar Indonesia Hotel & Residence,Indonesia,Point(115.166752 -8.738677),
http://www.wikidata.org/entity/Q110976510,The Jayakarta Bali,Indonesia,Point(115.166718 -8.699665),
http://www.wikidata.org/entity/Q110976511,The Kutaya,Indonesia,Point(115.16738 -8.73897),
http://www.wikidata.org/entity/Q110976512,The Kayon Jungle Resort,Indonesia,Point(115.275479 -8.422937),
http://www.wikidata.org/entity/Q110976512,The Kayon Jungle Resort,Indonesia,Point(115.27548 -8.422937),
http://www.wikidata.org/entity/Q110976513,Kamajaya Villas Bali,Indonesia,Point(115.240824 -8.508089),
http://www.wikidata.org/entity/Q110976513,Kamajaya Villas Bali,Indonesia,Point(115.2409 -8.50814),
http://www.wikidata.org/entity/Q110976514,Anantara Uluwatu Bali Resort,Indonesia,Point(115.108314 -8.808446),
http://www.wikidata.org/entity/Q110976514,Anantara Uluwatu Bali Resort,Indonesia,Point(115.10897 -8.80953),
http://www.wikidata.org/entity/Q110976515,Wyndham Dreamland Resort Bali,Indonesia,Point(115.121552 -8.834647),
http://www.wikidata.org/entity/Q110976515,Wyndham Dreamland Resort Bali,Indonesia,Point(115.12024 -8.80139),
http://www.wikidata.org/entity/Q110976515,Wyndham Dreamland Resort Bali,Indonesia,Point(115.120239 -8.801387),
http://www.wikidata.org/entity/Q110976516,Bajra Bali Villa,Indonesia,Point(115.164772 -8.676188),
http://www.wikidata.org/entity/Q110976516,Bajra Bali Villa,Indonesia,Point(115.1651 -8.67502),
http://www.wikidata.org/entity/Q110976516,Bajra Bali Villa,Indonesia,Point(115.165103897 -8.675017613),
http://www.wikidata.org/entity/Q110976517,Kuta Central Park Hotel,Indonesia,Point(115.17909 -8.710843),
http://www.wikidata.org/entity/Q110976517,Kuta Central Park Hotel,Indonesia,Point(115.17882 -8.710775),
http://www.wikidata.org/entity/Q110976517,Kuta Central Park Hotel,Indonesia,Point(115.179008 -8.710572),
http://www.wikidata.org/entity/Q110976518,Puri Hiromi,Indonesia,Point(115.263729 -8.695178),
http://www.wikidata.org/entity/Q110976519,Desamuda Village,Indonesia,Point(115.167899 -8.687004),
http://www.wikidata.org/entity/Q110976519,Desamuda Village,Indonesia,Point(115.167658031 -8.686703934),
http://www.wikidata.org/entity/Q110976519,Desamuda Village,Indonesia,Point(115.167782 -8.686579),
http://www.wikidata.org/entity/Q110976520,Umadewi Surf & Suites,Indonesia,Point(114.805367 -8.419438),
http://www.wikidata.org/entity/Q110976520,Umadewi Surf & Suites,Indonesia,Point(114.80567 -8.41978),
http://www.wikidata.org/entity/Q110976520,Umadewi Surf & Suites,Indonesia,Point(114.805620888 -8.419445172),
http://www.wikidata.org/entity/Q110976521,Padma Resort Ubud,Indonesia,Point(115.27389 -8.382915),
http://www.wikidata.org/entity/Q110976521,Padma Resort Ubud,Indonesia,Point(115.273891 -8.382915),
http://www.wikidata.org/entity/Q110976521,Padma Resort Ubud,Indonesia,Point(115.274540279 -8.383425242),
http://www.wikidata.org/entity/Q110976522,Gino Feruci Villa Lovina,Indonesia,Point(115.025763 -8.160044),
http://www.wikidata.org/entity/Q110976522,Gino Feruci Villa Lovina,Indonesia,Point(115.0354 -8.15153),
http://www.wikidata.org/entity/Q110976523,Bliss Surfer Bali by Tritama Hospitality,Indonesia,Point(115.173217 -8.708147),
http://www.wikidata.org/entity/Q110976523,Bliss Surfer Bali by Tritama Hospitality,Indonesia,Point(115.17554 -8.708517),
http://www.wikidata.org/entity/Q110976524,Bali Segara Hotel,Indonesia,Point(115.167875 -8.739326),
http://www.wikidata.org/entity/Q110976524,Bali Segara Hotel,Indonesia,Point(115.16788 -8.739326),
http://www.wikidata.org/entity/Q110976525,Wina Holiday Villa,Indonesia,Point(115.16977 -8.71516),
http://www.wikidata.org/entity/Q110976525,Wina Holiday Villa,Indonesia,Point(115.170751 -8.714914),
http://www.wikidata.org/entity/Q110976525,Wina Holiday Villa,Indonesia,Point(115.1704449 -8.7146941),
http://www.wikidata.org/entity/Q110976526,Astagina Resort Villa and Spa,Indonesia,Point(115.166488 -8.698099),
http://www.wikidata.org/entity/Q110976526,Astagina Resort Villa and Spa,Indonesia,Point(115.16643 -8.69806),
http://www.wikidata.org/entity/Q110976526,Astagina Resort Villa and Spa,Indonesia,Point(115.166212 -8.697935),
http://www.wikidata.org/entity/Q110976527,Sri Phala Resort & Villa,Indonesia,Point(115.259484 -8.673875),
http://www.wikidata.org/entity/Q110976527,Sri Phala Resort & Villa,Indonesia,Point(115.260656 -8.673391),
http://www.wikidata.org/entity/Q110976527,Sri Phala Resort & Villa,Indonesia,Point(115.26066 -8.673391),
http://www.wikidata.org/entity/Q110976528,Royal Villa Jepun,Indonesia,Point(115.2530972 -8.4919808),
http://www.wikidata.org/entity/Q110976528,Royal Villa Jepun,Indonesia,Point(115.25325 -8.49245),
http://www.wikidata.org/entity/Q110976528,Royal Villa Jepun,Indonesia,Point(115.253418 -8.492118),
http://www.wikidata.org/entity/Q110976529,Ellora Villas,Indonesia,Point(115.262806 -8.687298),
http://www.wikidata.org/entity/Q110976530,The Light Exclusive Villas & SPA,Indonesia,Point(115.160339 -8.678578),
http://www.wikidata.org/entity/Q110976530,The Light Exclusive Villas & SPA,Indonesia,Point(115.16037 -8.67858),
http://www.wikidata.org/entity/Q110976530,The Light Exclusive Villas & SPA,Indonesia,Point(115.160421 -8.678781),
http://www.wikidata.org/entity/Q110976531,The Elementum,Indonesia,Point(115.114693 -8.809405),
http://www.wikidata.org/entity/Q110976531,The Elementum,Indonesia,Point(115.1175825 -8.805131),
http://www.wikidata.org/entity/Q110976531,The Elementum,Indonesia,Point(115.11758 -8.805029),
http://www.wikidata.org/entity/Q110976532,Adhi Jaya Hotel,Indonesia,Point(115.167778 -8.730617),
http://www.wikidata.org/entity/Q110976532,Adhi Jaya Hotel,Indonesia,Point(115.16836 -8.7295065),
http://www.wikidata.org/entity/Q110976533,Sedasa Lodge,Indonesia,Point(115.140226 -8.662569),
http://www.wikidata.org/entity/Q110976533,Sedasa Lodge,Indonesia,Point(115.14053 -8.6627),
http://www.wikidata.org/entity/Q110976534,Respati Beach Hotel,Indonesia,Point(115.2634 -8.68805),
http://www.wikidata.org/entity/Q110976534,Respati Beach Hotel,Indonesia,Point(115.263433 -8.688029),
http://www.wikidata.org/entity/Q110976534,Respati Beach Hotel,Indonesia,Point(115.2632 -8.687958),
http://www.wikidata.org/entity/Q110976535,The Bandha Hotel & Suites,Indonesia,Point(115.165165 -8.702016),
http://www.wikidata.org/entity/Q110976535,The Bandha Hotel & Suites,Indonesia,Point(115.16554 -8.70176),
http://www.wikidata.org/entity/Q110976535,The Bandha Hotel & Suites,Indonesia,Point(115.1656948 -8.7018718),
http://www.wikidata.org/entity/Q110976536,Permata Kuta Hotel,Indonesia,Point(115.176888 -8.737489),
http://www.wikidata.org/entity/Q110976536,Permata Kuta Hotel,Indonesia,Point(115.17694 -8.73732),
http://www.wikidata.org/entity/Q110976537,Puri Bagus Candidasa,Indonesia,Point(115.578660964 -8.513755887),
http://www.wikidata.org/entity/Q110976537,Puri Bagus Candidasa,Indonesia,Point(115.57922 -8.51374),
http://www.wikidata.org/entity/Q110976537,Puri Bagus Candidasa,Indonesia,Point(115.579307 -8.513814),
http://www.wikidata.org/entity/Q110976538,The Diana Suite Tuban,Indonesia,Point(115.171862 -8.739966),
http://www.wikidata.org/entity/Q110976538,The Diana Suite Tuban,Indonesia,Point(115.17174 -8.73986),
http://www.wikidata.org/entity/Q110976540,Komune Resort & Beach Club Bali,Indonesia,Point(115.3385385 -8.5981668),
http://www.wikidata.org/entity/Q110976540,Komune Resort & Beach Club Bali,Indonesia,Point(115.338569 -8.598),
http://www.wikidata.org/entity/Q110976541,The Layar - Designer Villas & Spa,Indonesia,Point(115.16024 -8.67985),
http://www.wikidata.org/entity/Q110976541,The Layar - Designer Villas & Spa,Indonesia,Point(115.160419 -8.679823),
http://www.wikidata.org/entity/Q110976542,Swiss-Belresort Pecatu,Indonesia,Point(115.13206 -8.810328),
http://www.wikidata.org/entity/Q110976542,Swiss-Belresort Pecatu,Indonesia,Point(115.132149 -8.810443),
http://www.wikidata.org/entity/Q110976542,Swiss-Belresort Pecatu,Indonesia,Point(115.132483 -8.810505),
http://www.wikidata.org/entity/Q110976543,Siesta Legian Hotel,Indonesia,Point(115.17284 -8.70784),
http://www.wikidata.org/entity/Q110976543,Siesta Legian Hotel,Indonesia,Point(115.172648 -8.707359),
http://www.wikidata.org/entity/Q110976543,Siesta Legian Hotel,Indonesia,Point(115.172769 -8.707374),
http://www.wikidata.org/entity/Q110976544,Blue Lagoon Avia Villas,Indonesia,Point(115.43868 -8.70767),
http://www.wikidata.org/entity/Q110976544,Blue Lagoon Avia Villas,Indonesia,Point(115.439528 -8.707851),
http://www.wikidata.org/entity/Q110976545,Bracha Villas,Indonesia,Point(115.16254 -8.68156),
http://www.wikidata.org/entity/Q110976546,d'Penjor Seminyak Hotel,Indonesia,Point(115.168078 -8.682711),
http://www.wikidata.org/entity/Q110976546,d'Penjor Seminyak Hotel,Indonesia,Point(115.17006093 -8.68197939),
http://www.wikidata.org/entity/Q110976546,d'Penjor Seminyak Hotel,Indonesia,Point(115.17025 -8.68198),
http://www.wikidata.org/entity/Q110976547,Taksu Sanur Hotel,Indonesia,Point(115.255895 -8.705951),
http://www.wikidata.org/entity/Q110976547,Taksu Sanur Hotel,Indonesia,Point(115.256179 -8.705746),
http://www.wikidata.org/entity/Q110976547,Taksu Sanur Hotel,Indonesia,Point(115.255964621 -8.705452248),
http://www.wikidata.org/entity/Q110976548,The Kuta Beach Heritage Hotel Bali - Managed By AccorHotels,Indonesia,Point(115.169624 -8.720956),
http://www.wikidata.org/entity/Q110976548,The Kuta Beach Heritage Hotel Bali - Managed By AccorHotels,Indonesia,Point(115.16965 -8.72068),
http://www.wikidata.org/entity/Q110976549,Kelapa Retreat & Spa,Indonesia,Point(114.830603 -8.4349),
http://www.wikidata.org/entity/Q110976549,Kelapa Retreat & Spa,Indonesia,Point(114.8301 -8.433505),
http://www.wikidata.org/entity/Q110976549,Kelapa Retreat & Spa,Indonesia,Point(114.830104 -8.433505),
http://www.wikidata.org/entity/Q110976550,favehotel Sunset Seminyak,Indonesia,Point(115.168465 -8.684023),
http://www.wikidata.org/entity/Q110976550,favehotel Sunset Seminyak,Indonesia,Point(115.1685 -8.68396),
http://www.wikidata.org/entity/Q110976550,favehotel Sunset Seminyak,Indonesia,Point(115.168798635 -8.683914945),
http://www.wikidata.org/entity/Q110976551,Ayung Resort Ubud,Indonesia,Point(115.2336411 -8.4498107),
http://www.wikidata.org/entity/Q110976551,Ayung Resort Ubud,Indonesia,Point(115.23464 -8.4507),
http://www.wikidata.org/entity/Q110976551,Ayung Resort Ubud,Indonesia,Point(115.234946 -8.450432),
http://www.wikidata.org/entity/Q110976552,Sun Island Hotel & Spa Legian,Indonesia,Point(115.17342 -8.713135),
http://www.wikidata.org/entity/Q110976552,Sun Island Hotel & Spa Legian,Indonesia,Point(115.173427 -8.713135),
http://www.wikidata.org/entity/Q110976553,Labak River Hotel by EPS,Indonesia,Point(115.25452 -8.52812),
http://www.wikidata.org/entity/Q110976554,J4 Hotels Legian,Indonesia,Point(115.17459 -8.71804),
http://www.wikidata.org/entity/Q110976554,J4 Hotels Legian,Indonesia,Point(115.174602 -8.718008),
http://www.wikidata.org/entity/Q110976555,Green Beach Inn,Indonesia,Point(115.574164 -8.68041),
http://www.wikidata.org/entity/Q110976555,Green Beach Inn,Indonesia,Point(115.5744942 -8.6805956),
http://www.wikidata.org/entity/Q110976555,Green Beach Inn,Indonesia,Point(115.57449 -8.680595),
http://www.wikidata.org/entity/Q110976556,Blue Karma Dijiwa Ubud,Indonesia,Point(115.262831084 -8.477752482),
http://www.wikidata.org/entity/Q110976556,Blue Karma Dijiwa Ubud,Indonesia,Point(115.26269 -8.47769),
http://www.wikidata.org/entity/Q110976557,The Kayon Resort,Indonesia,Point(115.28087 -8.47622),
http://www.wikidata.org/entity/Q110976557,The Kayon Resort,Indonesia,Point(115.280873 -8.476224),
http://www.wikidata.org/entity/Q110976558,Ubud Bubble Luxury Tent- Glamping,Indonesia,Point(115.301236 -8.441717),
http://www.wikidata.org/entity/Q110976559,Warung Coco Hostel,Indonesia,Point(115.17765 -8.714628),
http://www.wikidata.org/entity/Q110976559,Warung Coco Hostel,Indonesia,Point(115.1784586 -8.7146766),
http://www.wikidata.org/entity/Q110976560,Kubu Bali Baik Villa & Resort,Indonesia,Point(115.28584 -8.481476),
http://www.wikidata.org/entity/Q110976560,Kubu Bali Baik Villa & Resort,Indonesia,Point(115.28598 -8.48146),
http://www.wikidata.org/entity/Q110976560,Kubu Bali Baik Villa & Resort,Indonesia,Point(115.285969845 -8.481159366),
http://www.wikidata.org/entity/Q110976561,"Kuta Puri Bungalows, Villas and Resort",Indonesia,Point(115.17006 -8.720017),
http://www.wikidata.org/entity/Q110976561,"Kuta Puri Bungalows, Villas and Resort",Indonesia,Point(115.170125 -8.720007),
http://www.wikidata.org/entity/Q110976562,D' Djabu Hotel Seminyak,Indonesia,Point(115.162897 -8.68007),
http://www.wikidata.org/entity/Q110976562,D' Djabu Hotel Seminyak,Indonesia,Point(115.163087546 -8.678431346),
http://www.wikidata.org/entity/Q110976562,D' Djabu Hotel Seminyak,Indonesia,Point(115.16309 -8.67843),
http://www.wikidata.org/entity/Q110976563,The Oasis Lagoon Sanur,Indonesia,Point(115.2635 -8.69534),
http://www.wikidata.org/entity/Q110976563,The Oasis Lagoon Sanur,Indonesia,Point(115.262997 -8.695146),
http://www.wikidata.org/entity/Q110976563,The Oasis Lagoon Sanur,Indonesia,Point(115.263721 -8.695318),
http://www.wikidata.org/entity/Q110976564,Bali Dive Resort and Spa,Indonesia,Point(115.607695 -8.292883),
http://www.wikidata.org/entity/Q110976565,Ananta Legian Hotel,Indonesia,Point(115.164595 -8.69753),
http://www.wikidata.org/entity/Q110976566,Aryaduta Lippo Village,Indonesia,Point(106.60298 -6.226684),
http://www.wikidata.org/entity/Q110976568,Whiz Prime Hotel Kelapa Gading,Indonesia,Point(106.89256 -6.153313),https://www.whizprime.com/kelapagading/
http://www.wikidata.org/entity/Q110976569,Hotel Santika Kelapa Gading,Indonesia,Point(106.902527 -6.150211),
http://www.wikidata.org/entity/Q110976570,favehotel Kelapa Gading,Indonesia,Point(106.907655 -6.161326),
http://www.wikidata.org/entity/Q110976571,éL Hotel Royale Jakarta,Indonesia,Point(106.896087 -6.152689),https://jakarta.el-hotels.com/
http://www.wikidata.org/entity/Q110976572,All Sedayu Hotel Kelapa Gading,Indonesia,Point(106.891344 -6.152278),https://www.allsedayuhotels.com/
http://www.wikidata.org/entity/Q110976573,Sri Ratih Cottages,Indonesia,Point(115.25393 -8.506448),http://www.sriratih.com
http://www.wikidata.org/entity/Q110976573,Sri Ratih Cottages,Indonesia,Point(115.253837 -8.506334),http://www.sriratih.com
http://www.wikidata.org/entity/Q110976574,PinkCoco Uluwatu - Cool Adults Only,Indonesia,Point(115.106485 -8.81309),
http://www.wikidata.org/entity/Q110976574,PinkCoco Uluwatu - Cool Adults Only,Indonesia,Point(115.1066378 -8.8127531),
http://www.wikidata.org/entity/Q110976574,PinkCoco Uluwatu - Cool Adults Only,Indonesia,Point(115.106782615 -8.812745422),
http://www.wikidata.org/entity/Q110976574,PinkCoco Uluwatu - Cool Adults Only,Indonesia,Point(115.104017 -8.811834),
http://www.wikidata.org/entity/Q110976575,Asoka Hotel & Suite,Indonesia,Point(115.26272 -8.7033),
http://www.wikidata.org/entity/Q110976270,Hotel The Flora Kuta Bali,Indonesia,Point(115.1738 -8.725071),
http://www.wikidata.org/entity/Q110976270,Hotel The Flora Kuta Bali,Indonesia,Point(115.174157 -8.724893),
http://www.wikidata.org/entity/Q110976271,18 Suite Villa Loft by AMITHYA,Indonesia,Point(115.16891 -8.732489),
http://www.wikidata.org/entity/Q110976271,18 Suite Villa Loft by AMITHYA,Indonesia,Point(115.168473 -8.732012),
http://www.wikidata.org/entity/Q110976272,Bedrock Hotel,Indonesia,Point(115.164833 -8.736826),
http://www.wikidata.org/entity/Q110976272,Bedrock Hotel,Indonesia,Point(115.16657 -8.73733),
http://www.wikidata.org/entity/Q110976273,The Sandi Phala,Indonesia,Point(115.164069 -8.734779),
http://www.wikidata.org/entity/Q110976274,Palm Beach Hotel Bali,Indonesia,Point(115.165219 -8.736898),
http://www.wikidata.org/entity/Q110976274,Palm Beach Hotel Bali,Indonesia,Point(115.16485 -8.735156),
http://www.wikidata.org/entity/Q110976274,Palm Beach Hotel Bali,Indonesia,Point(115.1651256 -8.7348033),
http://www.wikidata.org/entity/Q110976275,"Holiday Inn Express Baruna Bali, an IHG Hotel",Indonesia,Point(115.16364 -8.73673),
http://www.wikidata.org/entity/Q110976275,"Holiday Inn Express Baruna Bali, an IHG Hotel",Indonesia,Point(115.163988 -8.736711),
http://www.wikidata.org/entity/Q110976276,Hotel Solaris Kuta Bali,Indonesia,Point(115.165453 -8.737266),
http://www.wikidata.org/entity/Q110976276,Hotel Solaris Kuta Bali,Indonesia,Point(115.165456 -8.737027),
http://www.wikidata.org/entity/Q110976276,Hotel Solaris Kuta Bali,Indonesia,Point(115.16571 -8.73721),
http://www.wikidata.org/entity/Q110976277,Hotel Flamboyan,Indonesia,Point(115.167273 -8.734123),
http://www.wikidata.org/entity/Q110976277,Hotel Flamboyan,Indonesia,Point(115.169516801 -8.730299044),
http://www.wikidata.org/entity/Q110976279,Wana Kubu Homestay,Indonesia,Point(115.165745 -8.737763),
http://www.wikidata.org/entity/Q110976280,favehotel Kuta Kartika Plaza,Indonesia,Point(115.1674 -8.73465),
