CUI,COD_INMATRICULARE,DATA_INMATRICULARE,EUID,FIRMA,STARE_FIRMA,FORMA_JURIDICA,TIP_SOCIETATE,TIP_SEDIU,TARA,JUDET,LOCALITATE,STRADA,NR,BLOC,SCARA,ETAJ,APARTAMENT,SECTOR,CONTINUARE_ADRESA,CONTACT_FIRMA,BILANTDEPUS_2018,SUBTIP_BILANT_2018,CAEN_BILANT_2018,CIFRA_AFACERI_2018,PROFIT_NET_2018,PIERDERE_NETA_2018,NR_MEDIU_SALARIATI_2018
35976160,C21/2/2016,2016-04-18,ROONRC.C21/2/2016,COOPERATIVĂ AGRICOLA JILAVELE,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Ialomiţa,Jilavele,Calea URZICENI,100,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,150.0,4214.0,0.0,0.0,2.0
35977327,C30/1/2016,2016-04-18,ROONRC.C30/1/2016,CODRIŞORUL BORLEŞTI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Satu Mare,Borleşti,,210,,,,,,,Telefon mobil: 0742412853; ,NU,,,,,,
35987240,C22/6/2016,2016-04-20,ROONRC.C22/6/2016,COOPERATIVA AGRICOLA DE GRADUL I STEJARUL MIROSLOVEŞTI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Iaşi,Soci,,82,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,111.0,18703.0,0.0,676.0,
35985311,C39/4/2016,2016-04-20,ROONRC.C39/4/2016,AGROPARADIS-VET COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vrancea,Bilieşti,,,,,,,,,Telefon mobil: 0745052694; ,DA,Soc. com. sistem simplificat 4 formulare,141.0,,0.0,0.0,
35997138,C1/10/2016,2016-04-22,ROONRC.C1/10/2016,FERMA MOŢULUI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Alba,Sohodol,,1,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,162.0,7390.0,162779.0,0.0,1.0
36013478,C2/2/2016,2016-04-26,ROONRC.C2/2/2016,COOPERATIVA AGRICOLĂ BIO ZOOLACT HORIA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Arad,Horia,,459,,,,,,,,NU,,,,,,
36010781,C7/10/2016,2016-04-26,ROONRC.C7/10/2016,CRESCĂTORII DE ANIMALE SILIŞCANI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Botoşani,Silişcani,,24,,,,,,Strada 1,Telefon mobil: 0749873480; ,NU,,,,,,
36014619,C4/2/2016,2016-04-27,ROONRC.C4/2/2016,COOPERATIVA AGRICOLĂ VALEA ASĂULUI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Bacău,Lunca Asău,,168,,,,,,,Telefon mobil: 0741/055975; Adresa de e-mail: stanciu_theodor@yahoo.com; ,DA,Soc. com. sistem simplificat 4 formulare,150.0,251206.0,8381.0,0.0,1.0
36025758,C6/19/2016,2016-04-28,ROONRC.C6/19/2016,"GRUPUL DE PRODUCATORI ""PADUREA MORII"" COOPERATIVA AGRICOLA SANGEORZU-NOU",funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Bistriţa-Năsăud,Sângeorzu Nou,,319,,,,,,,,NU,,,,,,
36033793,C12/3/2016,2016-05-03,ROONRC.C12/3/2016,ARDEAL LACT COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Cluj,Soporu de Câmpie,,424,,,,,,,Telefon: 0763668628; ,DA,Soc. com. sistem simplificat 4 formulare,4633.0,4458699.0,7900.0,0.0,1.0
36060127,C26/3/2016,2016-05-10,ROONRC.C26/3/2016,COOPERATIVA AGRICOLA BICAGRO,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Mureş,Bichiş,,19,,,,,,,Telefon mobil: 0721350460; ,NU,,,,,,
36063123,C31/3/2016,2016-05-11,ROONRC.C31/3/2016,BIO PRODLIV PERICEI  COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Sălaj,Pericei,Str. BISERICII,437,,,,,,,Telefon mobil: 0753893485; Telefon: 0260672713; ,NU,,,,,,
36065868,C34/13/2016,2016-05-11,ROONRC.C34/13/2016,ANIMAFERMA P.B.C. COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Teleorman,Putineiu,Str. NARCISELOR,12,,,,,,,,NU,,,,,,
36070902,C22/7/2016,2016-05-12,ROONRC.C22/7/2016,COOPERATIVA AGRICOLĂ DE GRADUL 1 CUCUTENI 5000,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Iaşi,Cucuteni,,,,,,,,"volumul III, poziţia nr. 20",,DA,Soc. com. sistem simplificat 4 formulare,150.0,,16271.0,0.0,
36082338,C1/11/2016,2016-05-16,ROONRC.C1/11/2016,COOPERATIVA AGRICOLĂ A CRESCĂTORILOR DE BOVINE RM COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Alba,Gârda-Bărbuleşti,,1072,,,,,,,,NU,,,,,,
36114790,C16/2/2016,2016-05-23,ROONRC.C16/2/2016,VLĂESCU-GRIGORE  COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Dăbuleni,Str. ALEXANDRU VLAHUŢĂ,48,,,,,,,Telefon: 0722623209; ,NU,,,,,,
36112684,C22/8/2016,2016-05-23,ROONRC.C22/8/2016,COOPERATIVA AGRICOLĂ DE GRADUL I APIS MOLD,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Iaşi,Poieni,,,,,,,,NR. CADASTRAL 60907-C1,Telefon mobil: 0729142503; ,NU,,,,,,
36111808,C33/1/2016,2016-05-23,ROONRC.C33/1/2016,COOPERATIVA AGRICOLĂ RUNC MOLD,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Suceava,Demacuşa,,5,,,,,,,Fax: 0230336190; ,NU,,,,,,
36125692,C12/4/2016,2016-05-25,ROONRC.C12/4/2016,COOPERATIVA AGRICOLĂ CAŞUL BUN,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Cluj,Buza,,68 B,,,,,,,Telefon mobil: 0741342491; ,NU,,,,,,
36131392,C6/21/2016,2016-05-26,ROONRC.C6/21/2016,FAM COOPERATIVA AGRICOLA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Bistriţa-Năsăud,Miceştii de Câmpie,,216,,,,,,,,NU,,,,,,
36130966,C15/3/2016,2016-05-26,ROONRC.C15/3/2016,VEGEANIMCOOP GURA FOII COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dâmboviţa,Catanele,,107,,,,,,,,NU,,,,,,
36132800,C16/3/2016,2016-05-26,ROONRC.C16/3/2016,ECOILUZIA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Ciutura,,601,,,,,,,Telefon: 0785216618; ,DA,Soc. com. sistem simplificat 4 formulare,125.0,0.0,22878.0,0.0,0.0
36141159,C22/9/2016,2016-05-30,ROONRC.C22/9/2016,COOPERATIVA AGRICOLĂ DE GRADUL I ECOLEG TÂRGU FRUMOS,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Iaşi,Târgu Frumos,Str. BOGDAN VODĂ,5B,,,1,,,biroul nr. 2,Telefon: 0740222172; ,DA,Soc. com. sistem simplificat 4 formulare,4631.0,,0.0,7768.0,
36145282,C34/14/2016,2016-05-31,ROONRC.C34/14/2016,ROADE BOGATE COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Teleorman,Sfinţeşti,,,,,,,,,,NU,,,,,,
36161881,C1/12/2016,2016-06-03,ROONRC.C1/12/2016,MIORIŢA DE FENEŞASA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Alba,Feneş,Str. PRINCIPALA,339,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,162.0,189183.0,116917.0,0.0,
36183634,C28/1/2016,2016-06-09,ROONRC.C28/1/2016,OLTENIA CEREAL NORD COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Olt,Scorniceşti,B-dul MUNCII,56,52,,PARTER,,,camera 1-2,,DA,Soc. com. sistem simplificat 4 formulare,4611.0,,0.0,44619.0,1.0
36191637,C12/5/2016,2016-06-10,ROONRC.C12/5/2016,COOPERATIVA AGRICOLĂ TRANSYLVANIAN CHERRY,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Cluj,Sic,Str. STRADA III,222,,,,,,,,NU,,,,,,
36197478,C24/3/2016,2016-06-13,ROONRC.C24/3/2016,COOPERATIVĂ AGRICOLĂ LĂSCHIANA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Maramureş,Lăschia,,1,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,150.0,,0.0,25775.0,
36207512,C3/6/2016,2016-06-15,ROONRC.C3/6/2016,COOPERATIVA AGRICOLĂ CORBII DE PIATRĂ BIO,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Argeş,Jgheaburi,Str. MÂNĂSTIRII,10,,,1,,,Camera 3 şi 4,,DA,Soc. com. sistem simplificat 4 formulare,1032.0,14673.0,524.0,0.0,1.0
36210151,C13/5/2016,2016-06-15,ROONRC.C13/5/2016,COOPERATIVA AGRICOLĂ CONSTANTA TOMIS,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Constanţa,Culmea,,,,,,,,,Telefon mobil: 0755/867856; ,NU,,,,,,
36223488,C4/3/2016,2016-06-21,ROONRC.C4/3/2016,COOPERATIVA AGRICOLĂ AGROLACT MOLDOVA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Bacău,Bacău,Calea MOLDOVEI,94,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,1051.0,,0.0,0.0,2.0
36236194,C25/1/2016,2016-06-23,ROONRC.C25/1/2016,COOPERATIVA AGRICOLĂ FURNICUŢA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Mehedinţi,Făuroaia,,11,,,,,,,,NU,,,,,,
36274600,C12/6/2016,2016-07-04,ROONRC.C12/6/2016,COOPERATIVA AGRICOLĂ MONTANA FÎNTÎNELE,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Cluj,Mărisel,,278,,,,,,,Telefon: 0755609980; ,NU,,,,,,
36300874,C37/4/2016,2016-07-11,ROONRC.C37/4/2016,COOPERATIVA AGRICOLA INTEGRATA ŢARA MEA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Vaslui,Gara Banca,,,,,,,,corp 13,,DA,Soc.cu bilant prescurtat(scurt),4631.0,200289645.0,1777072.0,0.0,12.0
36307856,C28/2/2016,2016-07-13,ROONRC.C28/2/2016,LEGUMICOLA GRĂDINARILOR OLT  COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Olt,Grădinari,Str. TRAIAN,6,,,,,,camera 1,Telefon: 0785511885; ,DA,Soc. com. sistem simplificat 4 formulare,4631.0,,0.0,0.0,
36368004,C34/15/2016,2016-07-28,ROONRC.C34/15/2016,BOVZIM COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Teleorman,Zimnicea,Str. CĂLUGĂRENI,97A,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,141.0,,213864.0,0.0,
36378199,C28/3/2016,2016-08-01,ROONRC.C28/3/2016,PROSPEŢIMEA GRĂDINARILOR OLT COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Olt,Grădinari,Str. TRAIAN,6,,,,,,camera 2,Telefon: 0760479493; ,DA,Soc. com. sistem simplificat 4 formulare,1039.0,,0.0,4149.0,1.0
36414470,C37/5/2016,2016-08-11,ROONRC.C37/5/2016,ŢARA MEA CARNE ŞI OUĂ COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Vaslui,Sălcioara,,15,,,,,,Corp 8,,NU,,,,,,
36426580,C24/4/2016,2016-08-16,ROONRC.C24/4/2016,MARAMUREŞUL AGRO COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Maramureş,Baia Mare,Str. GHEORGHE ŞINCAI,46,,,,,,,,NU,,,,,,
36439237,C33/2/2016,2016-08-19,ROONRC.C33/2/2016,COOPERATIVA AGRICOLĂ MESTECĂNIŞ BUCOVINA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Suceava,Mestecăniş,Str. FERMIERILOR,28,,,,,,,Telefon mobil: 0752802508; ,NU,,,,,,
36463529,C12/7/2016,2016-08-26,ROONRC.C12/7/2016,COOPERATIVA AGRICOLĂ ECHIPA FERMIERILOR TRITENI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Cluj,Tritenii de Jos,,326,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,4621.0,48385.0,112.0,0.0,
36495555,C15/4/2016,2016-09-06,ROONRC.C15/4/2016,PRODUS ÎN DÂMBOVIŢA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dâmboviţa,Lunguleţu,,960,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,5210.0,,0.0,340.0,
36523981,C37/6/2016,2016-09-14,ROONRC.C37/6/2016,OMEGA PROPACT COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vaslui,Vaslui,Str. DECEBAL,16,,,,,,"Tronson II, birou nr.1, Demisol",,NU,,,,,,
36529143,C15/5/2016,2016-09-15,ROONRC.C15/5/2016,DAVID CĂLINESCU VOINEȘTI  COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dâmboviţa,Voineşti,Str. PRINCIPALĂ,164,,,,,,,,NU,,,,,,
36543717,C15/6/2016,2016-09-20,ROONRC.C15/6/2016,MUSCEL MALU CU FLORI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dâmboviţa,Capu Coastei,,45,,,,,,,Telefon mobil: 0722656983; ,NU,,,,,,
36550587,C30/2/2016,2016-09-21,ROONRC.C30/2/2016,SCHONTAL INNOVATIVE COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Satu Mare,Urziceni,,378,,,,,,,Telefon mobil: 0740719146; ,DA,Soc. com. sistem simplificat 4 formulare,142.0,65240.0,11618.0,0.0,4.0
36569857,C15/7/2016,2016-09-27,ROONRC.C15/7/2016,BIO CĂTINA  COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Dâmboviţa,Livezile,,299,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,4631.0,656767.0,27425.0,0.0,1.0
36647041,C38/3/2016,2016-10-18,ROONRC.C38/3/2016,MOŞTENII DIN CREMENARI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vâlcea,Cremenari,,158,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,141.0,,0.0,7968.0,1.0
36650420,C51/1/2016,2016-10-19,ROONRC.C51/1/2016,FERMELE BĂRĂGANULUI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Călăraşi,Gradiştea,Str. TUDOR VLADIMIRESCU,34,,,,,,CAMERA 1,Telefon mobil: 0721623000; ,NU,,,,,,
36665323,C5/2/2016,2016-10-24,ROONRC.C5/2/2016,COOPERATIVA AGRICOLĂ PROPACT,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Bihor,Oradea,Str. GEN. TRAIAN MOŞOIU,4,,,,1,,,Telefon: 0741548177; ,NU,,,,,,
36691870,C38/4/2016,2016-10-31,ROONRC.C38/4/2016,COOPERATIVA AGRICOLĂ MATCA VÂLCEANĂ COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vâlcea,Bărbărigeni,,52,,,,,,,,NU,,,,,,
36696176,C26/4/2016,2016-11-01,ROONRC.C26/4/2016,COOPERATIVA AGRICOLĂ A CRESCĂTORILOR DE ANIMALE TRANSILVANIA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Mureş,Sîncraiu de Mureş,Str. PRINCIPALĂ,66,,,,,,,,NU,,,,,,
36702669,C39/5/2016,2016-11-03,ROONRC.C39/5/2016,COOPERATIVĂ AGRICOLĂ VALEA RÎMNEI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vrancea,Gugeşti,Str. ŞTEFAN CEL MARE,100,,,,,,,Telefon mobil: 0742543586; ,DA,Soc. com. sistem simplificat 4 formulare,145.0,238696.0,150906.0,0.0,
36723807,C3/8/2016,2016-11-09,ROONRC.C3/8/2016,COOPERATIVA BUCŞENEŞTI LOTAŞI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Argeş,Valea Stânii,,125,,,,,,,,NU,,,,,,
36728588,C10/6/2016,2016-11-10,ROONRC.C10/6/2016,MODERN - GHERGHEASA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Buzău,Ghergheasa,,189,,,,,,,Telefon mobil: 0720007117; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,379.0,0.0
36831272,C15/8/2016,2016-12-13,ROONRC.C15/8/2016,ECO APICULTURA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dâmboviţa,Slobozia Moara,Str. Bucureşti-Piteşti,1 BIS,,,,,,,,NU,,,,,,
36837763,C6/22/2016,2016-12-14,ROONRC.C6/22/2016,COOPERATIVA AGRICOLA TEACA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Bistriţa-Năsăud,Teaca,,660,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,141.0,,54712.0,0.0,1.0
36857655,C2/3/2016,2016-12-20,ROONRC.C2/3/2016,FERMIERUL DEFAVORIZAT BÎRZEŞTI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Arad,Bârzeşti,,22,,,,,,,Telefon mobil: 0787766403; ,DA,Soc. com. sistem simplificat 4 formulare,142.0,,12094.0,0.0,
36872639,C14/2/2016,2016-12-27,ROONRC.C14/2/2016,PLAIURI ÎNTORSURENE COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Covasna,Floroaia,,98,,,,,,,Telefon mobil: 0753041053; ,DA,Soc. com. sistem simplificat 4 formulare,150.0,,0.0,376.0,
36896565,C40/1/2017,2017-01-09,ROONRC.C40/1/2017,COOPERATIVA AGRICOLĂ DE PRODUCŢIE ŞI DESFACERE AGROSTAR,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Bucureşti,Bucureşti Sectorul 2,Str. MATEI VOIEVOD,29,,B,,,2.0,"EPARTER, BIROUL P.18",Telefon: 0040213111514; ,DA,Soc. com. sistem simplificat 4 formulare,4631.0,2954024.0,0.0,5361.0,2.0
36986943,C39/1/2017,2017-02-06,ROONRC.C39/1/2017,COOPERATIVĂ AGRICOLĂ AGRO PROPACT PLAIURILE VRANCEI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vrancea,Boloteşti,,,,,,,,,Telefon mobil: 0730576662; ,NU,,,,,,
37057766,C24/1/2017,2017-02-16,ROONRC.C24/1/2017,FERMA BERBEŞTI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Maramureş,Berbeşti,,234G,,,,,,,,DA,Soc.cu bilant prescurtat(scurt),150.0,0.0,2253.0,0.0,
37062401,C24/2/2017,2017-02-17,ROONRC.C24/2/2017,VALEA VIŞEULUI  COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Maramureş,Valea Viseului,,185,,,,,,,,NU,,,,,,
37070870,C6/2/2017,2017-02-20,ROONRC.C6/2/2017,COOPERATIVA AGRICOLA DE GRAD II GRUP PRODUCATORI SANT,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Bistriţa-Năsăud,Sant,,261,,,,,,,Telefon mobil: 0735902933; ,NU,,,,,,
37071264,C24/3/2017,2017-02-20,ROONRC.C24/3/2017,SPICUL DE AUR AGROSTAR COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Maramureş,Viile Apei,,5D,,,,,,,,NU,,,,,,
37080599,C2/1/2017,2017-02-21,ROONRC.C2/1/2017,PERLA ZARANDULUI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Arad,Zărand,,576,,,,,,,Telefon: 0746053839; Telefon mobil: 0722961250; ,NU,,,,,,
37089911,C2/2/2017,2017-02-22,ROONRC.C2/2/2017,COOPERATIVA AGRICOLĂ ARCHIŞANA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Arad,Archiş,,42,,,,,,,Telefon mobil: 0769094590; ,NU,,,,,,
37096021,C52/1/2017,2017-02-23,ROONRC.C52/1/2017,COOPERATIVA AGRICOLĂ  BIOPROD COLIBAŞI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Giurgiu,Colibaşi,Str. ECLUZEI,10,,,,,,CAMERA NR 1,,DA,Soc.cu bilant prescurtat(scurt),4631.0,6304951.0,0.0,532166.0,
37094756,C31/1/2017,2017-02-23,ROONRC.C31/1/2017,AGRO BIO ARMONIA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Sălaj,Agrij,,133,,,,,,,Telefon mobil: 0787818644; ,DA,Soc. com. sistem simplificat 4 formulare,119.0,9512.0,0.0,36068.0,
37104116,C1/2/2017,2017-02-24,ROONRC.C1/2/2017,MIORIȚA OACHEȘE COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Alba,Săsciori,,389,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,162.0,36950.0,36580.0,0.0,2.0
37104124,C1/1/2017,2017-02-24,ROONRC.C1/1/2017,LAZ-CĂPÎLNA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Alba,Săsciori,,389,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,162.0,551050.0,0.0,0.0,1.0
37105685,C27/2/2017,2017-02-24,ROONRC.C27/2/2017,HĂŞMAŞUL DĂMUC COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Neamţ,Dămuc,Str. PRINCIPALĂ,478,,,,,,,Telefon mobil: 0733622899; ,DA,Soc. com. sistem simplificat 4 formulare,150.0,,436296.0,0.0,0.0
37115425,C2/3/2017,2017-02-27,ROONRC.C2/3/2017,COOPERATIVA AGRICOLĂ NERMIŞ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Arad,Archiş,,29,,,,,,,Telefon mobil: 0768258833; ,NU,,,,,,
37116099,C38/1/2017,2017-02-27,ROONRC.C38/1/2017,COOPERATIVĂ AGRICOLĂ VAIDEENI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vâlcea,Vaideeni,,1072,,,,,,,Telefon: 0768829041; ,NU,,,,,,
37122155,C6/4/2017,2017-02-28,ROONRC.C6/4/2017,COOPERATIVA AGRICOLĂ CRESCĂTORII DE OVINE MĂGURA ILVEI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Bistriţa-Năsăud,Măgura Ilvei,,356,,,,,,,,NU,,,,,,
37140291,C13/2/2017,2017-03-02,ROONRC.C13/2/2017,AGRO HASAT OZLER COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Constanţa,Peştera,Str. PORUMBELULUI,26A,,,,,,CAMERA 4,Telefon mobil: 0763652549; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,52285.0,6903.0,0.0,0.0
37137431,C39/2/2017,2017-03-02,ROONRC.C39/2/2017,COOPERATIVA AGRICOLĂ CEREALTOP FARMERS,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Vrancea,Coteşti,,,,,,,,,Telefon mobil: 0740047487; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,13497011.0,0.0,23808.0,
37182394,C19/1/2017,2017-03-09,ROONRC.C19/1/2017,PADINĂ - GĂLĂUŢAŞ COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Harghita,Gălăuţaş-Pârău,,228,,,,,,,Telefon mobil: 0745826278; ,DA,Soc. com. sistem simplificat 4 formulare,141.0,,0.0,0.0,
37182963,C26/1/2017,2017-03-09,ROONRC.C26/1/2017,COOPERATIVA AGRICOLĂ CÂMPIA TRANSILVANIEI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Mureş,Craieşti,,103,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,111.0,71055.0,25933.0,0.0,
37183845,C27/3/2017,2017-03-10,ROONRC.C27/3/2017,BOVISS STĂNIŢA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Neamţ,Stăniţa,,,,,,,,,,NU,,,,,,
37202661,C6/6/2017,2017-03-14,ROONRC.C6/6/2017,COOPERATIVA AGRICOLĂ MĂGURA ILVEI SUHARD,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Bistriţa-Năsăud,Măgura Ilvei,,30A,,,,,,,,NU,,,,,,
