email,contact_name,company,country,city,sector,source
innerrogna@gmail.com,,INNERROGNA DA,NO,BREKSTAD,NORWAY_OIL,norway_campaign_oil
thomas.markussen@hotmail.com,,TM SNEKKER SERVICE THOMAS MARKUSSEN,NO,SPERREBOTN,NORWAY_OIL,norway_campaign_oil
ggraniczkowski@interia.pl,,BYGG MASTER GRANICZKOWSKI,NO,TOMTER,NORWAY_OIL,norway_campaign_oil
doetinchem@kelvion.com,,KELVION B.V.,NO,NL-7005 BN Doetinchem,NORWAY_OIL,norway_campaign_oil
post@gamika.no,,GAMIKA AS,NO,JESSHEIM,NORWAY_OIL,norway_campaign_oil
jarle.fosser@c2i.net,,JARLE FOSSER ASSISTANSE,NO,RAKKESTAD,NORWAY_OIL,norway_campaign_oil
ikmelectronicon@ikm.no,,IKM ELECTRONICON AS,NO,MATHOPEN,NORWAY_OIL,norway_campaign_oil
espen@bromnestoppen.no,,ESPEN BRØMNES,NO,ARENDAL,NORWAY_OIL,norway_campaign_oil
joakim@villyhogas.no,,VILLY HØGÅS AS,NO,MO I RANA,NORWAY_OIL,norway_campaign_oil
einar-aa@frisurf.no,,EINAR AAKERØIEN,NO,TYNSET,NORWAY_OIL,norway_campaign_oil
krauze747@yahoo.com,,HANDY JACEK Krauze,NO,TVEDESTRAND,NORWAY_OIL,norway_campaign_oil
saihwiam@gmail.com,,OSLO OPPUSSING MAROUF MESKINI,NO,OSLO,NORWAY_OIL,norway_campaign_oil
bartek.xxxx@wp.pl,,NIZIO BYGG,NO,NOTODDEN,NORWAY_OIL,norway_campaign_oil
valdas.maler@gmail.com,,MALER ZVIRBLIS,NO,NESODDEN,NORWAY_OIL,norway_campaign_oil
pwiig@outlook.com,,WIIG RØRSERVICE AS,NO,HEIMDAL,NORWAY_OIL,norway_campaign_oil
post@gse-sandvik.com,,GSE SHIPPING I AS,NO,FITJAR,NORWAY_OIL,norway_campaign_oil
lassedollis1990@hotmail.no,,LASSE DOLLIS,NO,LØKKEN VERK,NORWAY_OIL,norway_campaign_oil
chris.fredrik94@gmail.com,,SILDPOLLEN OG LAHAUGEN SKOGSVEILAG SA,NO,SORTLAND,NORWAY_OIL,norway_campaign_oil
frode@isobygg.no,,ISOBYGG MIDT-NORGE AS,NO,LUNDAMO,NORWAY_OIL,norway_campaign_oil
rolf.berget@energimilkoteknikk.no,,ENERGI & MILJØTEKNIKK AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
bakanavia@gmail.com,,ALGIMANTAS BAKANAVICIUS,NO,BRANDVAL,NORWAY_OIL,norway_campaign_oil
ivaoev@online.no,,ØVERLAND MASKINSERVICE V/ IVAR ØVERLAND,NO,VESTFOSSEN,NORWAY_OIL,norway_campaign_oil
post@protek.as,,PRO TEK AS,NO,ALTA,NORWAY_OIL,norway_campaign_oil
goscikrafal@gmail.com,,HJEM SERVICE GOSCIK,NO,ROLVSØY,NORWAY_OIL,norway_campaign_oil
aase@nsi.as,,NORSK STANSEINDUSTRI AS,NO,SKEDSMOKORSET,NORWAY_OIL,norway_campaign_oil
post@proffkulde.no,,TEMPIA AS,NO,SVOLVÆR,NORWAY_OIL,norway_campaign_oil
jorgen80@hotmail.com,,TGV AS,NO,MOSTERHAMN,NORWAY_OIL,norway_campaign_oil
jbkt@start.no,,JAN BJØRN THORSEN,NO,HELLE,NORWAY_OIL,norway_campaign_oil
ceciliesteinstad@hotmail.com,,CECILIE STEINSTAD,NO,FOLLEBU,NORWAY_OIL,norway_campaign_oil
reidar@betongtetter1.no,,BETONGTETTER1 AS,NO,HOKKSUND,NORWAY_OIL,norway_campaign_oil
post@gyaforde.no,,GYA FØRDE JIM HETLAND,NO,FØRDE,NORWAY_OIL,norway_campaign_oil
l-redfield@hotmail.com,,LUKAS RIETVELD MALERSERVICE AS,NO,LÆRDAL,NORWAY_OIL,norway_campaign_oil
glenngrei@gmail.com,,GLENN JACOBSEN,NO,ÅRNES,NORWAY_OIL,norway_campaign_oil
copuno@copuno.com,,COPUNO SWEDEN AB NUF,NO,OSLO,NORWAY_OIL,norway_campaign_oil
powerbud131@gmail.com,,PIETRYKOWSKI BYGG,NO,HØNEFOSS,NORWAY_OIL,norway_campaign_oil
sunmali@hotmail.com,,RLM MALERARBEID MALISZEWSKI,NO,KRISTIANSAND S,NORWAY_OIL,norway_campaign_oil
bent@kongsberg-glasservice.no,,KONGSBERG GLASSERVICE Bent Hogstad,NO,KONGSBERG,NORWAY_OIL,norway_campaign_oil
ivar.birkeland@start.no,,BIRKELAND BYGG- OG HÅNDTVERKSHJELP,NO,MOSTERHAMN,NORWAY_OIL,norway_campaign_oil
post@vestnorteknikk.no,,Vestnor Teknikk A/S,NO,EGERSUND,NORWAY_OIL,norway_campaign_oil
t-gutto@online.no,,SNEKKERMESTER GUTTORMSEN,NO,DRAMMEN,NORWAY_OIL,norway_campaign_oil
post@bs-as.no,,BETONGSAGING AS,NO,VARHAUG,NORWAY_OIL,norway_campaign_oil
ssharif58@yahoo.com,,CONTRAST SALLAM,NO,OSLO,NORWAY_OIL,norway_campaign_oil
post@elektro-nytt.no,,ELEKTRO-NYTT AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
iver.rokenes.07@gmail.com,,RØKENES MASKIN,NO,NORDBY,NORWAY_OIL,norway_campaign_oil
drammen.murogpuss@gmail.com,,DRAMMEN MUR OG PUSS SYLKAJ,NO,DRAMMEN,NORWAY_OIL,norway_campaign_oil
rune@havers.no,,RUNE HAVERSTAD AS,NO,VINSTRA,NORWAY_OIL,norway_campaign_oil
gv@adv-sol.com,,HÖGANÄS BORGESTAD OY,NO,FI-33720 TAMPERE,NORWAY_OIL,norway_campaign_oil
roynico1@start.no,,GRANÅSEN MASKIN ROY NICOLAISEN,NO,MOSJØEN,NORWAY_OIL,norway_campaign_oil
olav.flatoy@hotmail.com,,FLATØY MULTISERVICE,NO,VEGA,NORWAY_OIL,norway_campaign_oil
post@xtras.no,,XTRAS AS,NO,HOLMESTRAND,NORWAY_OIL,norway_campaign_oil
nehati_1987@hotmail.com,,BENI NEHAT MUJOTA,NO,LYNGDAL,NORWAY_OIL,norway_campaign_oil
markushogi1@gmail.com,,HØGI MONTERING,NO,ULSET,NORWAY_OIL,norway_campaign_oil
steffen@berreel.no,,BERRE ELEKTRO AS,NO,FØRDE,NORWAY_OIL,norway_campaign_oil
stigekle@online.no,,STIG ROAR EKLE,NO,TRONDHEIM,NORWAY_OIL,norway_campaign_oil
postmaster@nokkelpersonell.no,,NØKKELPERSONELL AS,NO,STAVANGER,NORWAY_OIL,norway_campaign_oil
helge.magerholm@adsl.no,,"HKM, Helge K. Magerholm",NO,ÅLESUND,NORWAY_OIL,norway_campaign_oil
ingelg@hotmail.com,,LARS INGEL GUSTAVSEN JR,NO,ÅSVANG,NORWAY_OIL,norway_campaign_oil
gunomu@online.no,,GUNNAR OMA,NO,BRYNE,NORWAY_OIL,norway_campaign_oil
post@husmorvikarene.no,,HUSMORVIKARENE AS,NO,SANDNES,NORWAY_OIL,norway_campaign_oil
joarjo06@gmail.com,,MALL DRIFT AS,NO,HOLUM,NORWAY_OIL,norway_campaign_oil
post@tksheis.no,,TKS HEIS AS,NO,NÆRBØ,NORWAY_OIL,norway_campaign_oil
lostwax@online.no,,TANGERÅS VERKSTED & STØPERI,NO,VARALDSØY,NORWAY_OIL,norway_campaign_oil
post@lilana.no,,KUBACKI LILANA SOLSKJERMING,NO,OSLO,NORWAY_OIL,norway_campaign_oil
perabredsand@hotmail.com,,BREISAND MARITIM SERVICE Per Anders Bredsand,NO,STATHELLE,NORWAY_OIL,norway_campaign_oil
kontor@berntsenror.no,,BERNTSEN RØR AS,NO,VEGA,NORWAY_OIL,norway_campaign_oil
tanroads@live.no,,T ANLEGG TOM ARNE NYSTUEN,NO,VÅGÅ,NORWAY_OIL,norway_campaign_oil
sani66@hotmail.com,,MØBELSNEKKER RAHIMIC,NO,GRÅLUM,NORWAY_OIL,norway_campaign_oil
vidfisk@online.no,,FISKVIK ENTREPRENØR AS,NO,TYLLDALEN,NORWAY_OIL,norway_campaign_oil
post@olsens-verft.no,,OLSENS VERFT AS,NO,ROTSUND,NORWAY_OIL,norway_campaign_oil
post@emont.no,,EMONT AS,NO,GARMO,NORWAY_OIL,norway_campaign_oil
post@byggfornying.no,,OSLO BYGGFORNYING DA,NO,OSLO,NORWAY_OIL,norway_campaign_oil
ronny_arntsen@hotmail.com,,ARNTSEN MARITIME,NO,VESTNES,NORWAY_OIL,norway_campaign_oil
leinon@online.no,,HENRY LEINONEN,NO,NESODDEN,NORWAY_OIL,norway_campaign_oil
post@murmester-myhre.no,,THORALF MYHRE AS,NO,SANDNES,NORWAY_OIL,norway_campaign_oil
ngsmaskin@gmail.com,,NGS MASKIN AS,NO,AUKLANDSHAMN,NORWAY_OIL,norway_campaign_oil
tanja@staldvik.no,,STALDVIKHØGDA MASKINSTASJON AS,NO,SKOROVATN,NORWAY_OIL,norway_campaign_oil
jon-ehol@online.no,,AKERSHUS - ØSTFOLD ELEKTRO AS,NO,KRÅKSTAD,NORWAY_OIL,norway_campaign_oil
kfsmaskin@hotmail.com,,KFS MASKIN AS,NO,MINNESUND,NORWAY_OIL,norway_campaign_oil
biuro@polskconsulting.com,,TOTAL OPPUSSING - P.ZADRODZINSKI,NO,DRAMMEN,NORWAY_OIL,norway_campaign_oil
jehaaland@hotmail.com,,JAN ERIK HÅLAND,NO,EIKEN,NORWAY_OIL,norway_campaign_oil
renovibygg@gmail.com,,RENOVI HANGÅS,NO,TRONDHEIM,NORWAY_OIL,norway_campaign_oil
irene.sollie@varodd.no,,ODD INGE SKREGELID BYGGFIRMA,NO,KONSMO,NORWAY_OIL,norway_campaign_oil
svendsen.montering@gmail.com,,SVENDSEN MONTERINGSSERVICE,NO,LOMMEDALEN,NORWAY_OIL,norway_campaign_oil
chris@godtjobbet.no,,GODTJOBBET AS,NO,SØREIDGREND,NORWAY_OIL,norway_campaign_oil
mikzych02@gmail.com,,MIKOLAJ ZYCH BYGG,NO,JØMNA,NORWAY_OIL,norway_campaign_oil
arild@alesundelektro.no,,ALDRI AS,NO,ÅLESUND,NORWAY_OIL,norway_campaign_oil
hadidrik@online.no,,HUGO'S GARAGE LARSEN,NO,NARVIK,NORWAY_OIL,norway_campaign_oil
e-maho@jkn.no,,ROGER UTSOLA,NO,BRYNE,NORWAY_OIL,norway_campaign_oil
solheim.maskinknus@outlook.com,,SOLHEIM MASKIN- & KNUSEVERKSOPERATØR,NO,FØRDE,NORWAY_OIL,norway_campaign_oil
ovedvik@gmail.com,,OBV AS,NO,HUNDEIDVIK,NORWAY_OIL,norway_campaign_oil
norwegiantonewood@gmail.com,,NORWEGIAN WOODWORKS MORTEN SOLBU,NO,MOSS,NORWAY_OIL,norway_campaign_oil
mulkom0170@gmail.com,,MULTIKOMP AS,NO,BODØ,NORWAY_OIL,norway_campaign_oil
post@eiso.no,,EINAR SØRENSEN MASKINENTREPRENØR AS,NO,TROMSØ,NORWAY_OIL,norway_campaign_oil
post@oma.no,,OMA BAATBYGGERI AS,NO,STORD,NORWAY_OIL,norway_campaign_oil
malermesternelson@outlook.com,,MALERMESTER NELSON,NO,YTRE ENEBAKK,NORWAY_OIL,norway_campaign_oil
kontor@egset.no,,EGSET VENTILASJON AS,NO,VOLDA,NORWAY_OIL,norway_campaign_oil
nesmaskinoganlegg@gmail.com,,NES MASKIN & ANLEGG AS,NO,STRANDEBARM,NORWAY_OIL,norway_campaign_oil
operations@droneboys.no,,JANSE VAN RENSBURG MULTITJENESTER,NO,AULI,NORWAY_OIL,norway_campaign_oil
ilija.belosevic@yahoo.com,,JAKOV MALER OG VAKTMESTER SERVICE BELOSEVIC,NO,LILLEHAMMER,NORWAY_OIL,norway_campaign_oil
sivertstrommen1710@gmail.com,,SIVERT STRØMMEN SKOG OG GRAVING,NO,NORE,NORWAY_OIL,norway_campaign_oil
post@asfaltfressor.no,,ASFALTFRES SØR AS,NO,BIRKELAND,NORWAY_OIL,norway_campaign_oil
98andreas@live.no,,STRAND HANDVERK,NO,INNVIK,NORWAY_OIL,norway_campaign_oil
firmapost@murmestererdal.no,,TORGEIR ERDAL AS,NO,LANGEVÅG,NORWAY_OIL,norway_campaign_oil
antoniudaniel2015@gmail.com,,LIVAN ANTONIU-DANIEL / RIKTIG HÅNDVERKER ANTONIO,NO,OSLO,NORWAY_OIL,norway_campaign_oil
raste@abc-company.no,,BEAIVELOTTAS OS/AS,NO,KARASJOK,NORWAY_OIL,norway_campaign_oil
kaf@cnd.no,,FIBERINVEST AS,NO,KRISTIANSAND S,NORWAY_OIL,norway_campaign_oil
bjorn.inge.flo@enivest.net,,BJØRN INGE FLO,NO,STRYN,NORWAY_OIL,norway_campaign_oil
lars.jonsberg96@yahoo.com,,JØNSBERG ANLEGGSTJENESTER,NO,DOLMØY,NORWAY_OIL,norway_campaign_oil
hilde@frisvolltm.no,,FRISVOLL TRAKTOR OG MASKIN,NO,ISFJORDEN,NORWAY_OIL,norway_campaign_oil
kmaskinservice@outlook.com,,KALVE MASKINSERVICE JAN FREDRIK BJØRKLUND,NO,STOREBØ,NORWAY_OIL,norway_campaign_oil
grotan.g@online.no,,Grøtan Glass og Aluminium A/S,NO,VERDAL,NORWAY_OIL,norway_campaign_oil
erikeliassen@live.no,,ERIK ELIASSEN INNGÅR I DØDSBO,NO,ASKIM,NORWAY_OIL,norway_campaign_oil
bjarte@grunn-betong.no,,GRUNN & BETONG AS,NO,OS,NORWAY_OIL,norway_campaign_oil
ha.spydevold@gmail.com,,HARALD SPYDEVOLD,NO,RÅDE,NORWAY_OIL,norway_campaign_oil
indrek.jogisoo@vmt.ee,,VMT EHITUS,NO,EE-71020 VILJANDI MAAKOND,NORWAY_OIL,norway_campaign_oil
post@sproduction.no,,STEINSVIK PRODUCTION AS,NO,FØRRESFJORDEN,NORWAY_OIL,norway_campaign_oil
oglaend@oglaend-system.com,,ØGLÆND INDUSTRIER AS,NO,KLEPP STASJON,NORWAY_OIL,norway_campaign_oil
roarrovde@gmail.com,,ROVDE ROAR,NO,ROVDE,NORWAY_OIL,norway_campaign_oil
gregs-ro@online.no,,G.RØSHOLT AS,NO,LARVIK,NORWAY_OIL,norway_campaign_oil
en@marhaug.no,,O MARHAUG SLIP OG MEK VERKSTED AS,NO,SVOLVÆR,NORWAY_OIL,norway_campaign_oil
torstein@bgpas.no,,BERGEN PERSONAL AS,NO,PARADIS,NORWAY_OIL,norway_campaign_oil
alexander.mathieson@gmail.com,,MATHIESON INDUSTRIER,NO,ROLLAG,NORWAY_OIL,norway_campaign_oil
nodig.gressvik@gmail.com,,SEALTECH AS,NO,TORP,NORWAY_OIL,norway_campaign_oil
post@mesterstrok.no,,MESTERSTRØK AS,NO,HOMMELVIK,NORWAY_OIL,norway_campaign_oil
eve@harmet.ee,,HARMET OÜ NUF,NO,EE-76505 Saue,NORWAY_OIL,norway_campaign_oil
post@ren-ventilasjon.no,,REN VENTILASJON AS,NO,ARENDAL,NORWAY_OIL,norway_campaign_oil
kjerstimoan@hotmail.com,,MALERTEAM MOAN & ERIKSEN AS,NO,TRONDHEIM,NORWAY_OIL,norway_campaign_oil
erlbro@outlook.com,,BROSVIK BETONG,NO,HAUGLANDSHELLA,NORWAY_OIL,norway_campaign_oil
a-igland@online.no,,IGLAND HYDRAULIKK,NO,GRIMSTAD,NORWAY_OIL,norway_campaign_oil
vikenesveis@gmail.com,,VIKENE SVEIS,NO,ISFJORDEN,NORWAY_OIL,norway_campaign_oil
asmund.kile@gmail.com,,FJELLHEIMVEGEN SA,NO,FYRESDAL,NORWAY_OIL,norway_campaign_oil
firmapost@tsgroup.com,,TS SITE SERVICES AS,NO,PORSGRUNN,NORWAY_OIL,norway_campaign_oil
bjorn.ole.odegaarden@gmail.com,,ØDEGÅRDEN GRAVESERVICE,NO,SVENE,NORWAY_OIL,norway_campaign_oil
leosedaraj@gmail.com,,BÅTFIKSEREN SEDARAJ,NO,MOSS,NORWAY_OIL,norway_campaign_oil
frankbergheim@123.no,,FRANK BERGHEIM,NO,STRYN,NORWAY_OIL,norway_campaign_oil
hs.graveservice@hotmail.com,,HS GRAVESERVICE DA,NO,TRØGSTAD,NORWAY_OIL,norway_campaign_oil
post@norseoffshore.no,,HYTECH NORSE OFFSHORE AS,NO,SOLA,NORWAY_OIL,norway_campaign_oil
post@datek.as,,DATEK LØFTETEKNIKK AS,NO,HAGAN,NORWAY_OIL,norway_campaign_oil
eirikaas@hotmail.com,,GRAVERN AAS,NO,TRONDHEIM,NORWAY_OIL,norway_campaign_oil
post@pkstrom.no,,PK STRØM AS,NO,ROGNAN,NORWAY_OIL,norway_campaign_oil
ove.vikaas@norpost.net,,VIKÅS RØR OG MASKIN,NO,VESTNES,NORWAY_OIL,norway_campaign_oil
post@sspi.no,,SSP SIKKERHET AS,NO,SKJETTEN,NORWAY_OIL,norway_campaign_oil
firmapost@o-ror.no,,OTTESTAD RØRSERVICE AS,NO,OTTESTAD,NORWAY_OIL,norway_campaign_oil
eivind.sandvik@valtra.com,,EIVIND SANDVIK TRAKTOR OG MEKANISK VERKSTED,NO,EIKEFJORD,NORWAY_OIL,norway_campaign_oil
tp@noregn.no,,ELECTRO ALFAZ SLU,NO,ES-03580 ALFAZ DEL PI,NORWAY_OIL,norway_campaign_oil
okhomstvedt@gmail.com,,HOMSTVEDT MASKIN,NO,MYSEN,NORWAY_OIL,norway_campaign_oil
ja-gunru@online.no,,MONTØR 1 Jan Gunnar Rundtom,NO,LØTEN,NORWAY_OIL,norway_campaign_oil
akjelsberg@hotmail.com,,ANDREAS KJELSBERG,NO,BÅSTAD,NORWAY_OIL,norway_campaign_oil
joastam@online.no,,STAMPEN DEAL,NO,RÅHOLT,NORWAY_OIL,norway_campaign_oil
javedanihassan@hotmail.com,,TOTAL BYGG OSLO AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
jack844@wp.pl,,JACEKBYGG FILIPIAK JACEK,NO,SANDEFJORD,NORWAY_OIL,norway_campaign_oil
igordolgov1987@gmail.com,,NORDVEST KULDETEKNIKK IGOR DOLGOV,NO,ELLINGSØY,NORWAY_OIL,norway_campaign_oil
langgsett@gmail.com,,VÅRTUN AS,NO,MANDAL,NORWAY_OIL,norway_campaign_oil
post@gazelle.no,,GAZELLE TECHNOLOGY AS,NO,AUKRA,NORWAY_OIL,norway_campaign_oil
mbp@isolering.no,,AMP ISOLERING AS,NO,DRAMMEN,NORWAY_OIL,norway_campaign_oil
elektro-teknikk@norwork.no,,ELEKTRO-TEKNIKK AS,NO,STOREBØ,NORWAY_OIL,norway_campaign_oil
sl@live.no,,STÅLE LARSEN,NO,FROGNER,NORWAY_OIL,norway_campaign_oil
post@vepak.no,,VEPAK AS,NO,SIGGERUD,NORWAY_OIL,norway_campaign_oil
stig@midtnorskbrannsikring.no,,MIDTNORSK BRANNSIKRING AS,NO,TENNFJORD,NORWAY_OIL,norway_campaign_oil
stenik@live.com,,STEIN NIKOLAYSEN,NO,HAMAR,NORWAY_OIL,norway_campaign_oil
rfirmapost.pgdr.energy@siemens.com,,SIEMENS ENERGY TURBOMACHINERY AS,NO,KONGSBERG,NORWAY_OIL,norway_campaign_oil
orklandoppussing@gmail.com,,ORKLAND OPPUSSING AS,NO,LØKKEN VERK,NORWAY_OIL,norway_campaign_oil
grydeland@gmail.com,,1ELEKTRIKER AS,NO,EIDSBERG,NORWAY_OIL,norway_campaign_oil
ogrostad@gmail.com,,SØNDRE GRØSTAD GÅRD/NESODDEN EIENDOMSSERVICE,NO,NESODDEN,NORWAY_OIL,norway_campaign_oil
forsberg.elektro@gmail.com,,FORSBERG ELEKTRO,NO,KOLBJØRNSVIK,NORWAY_OIL,norway_campaign_oil
mykhailshol@gmail.com,,STEIN ENTREPRENØREN AS,NO,STEINKJER,NORWAY_OIL,norway_campaign_oil
john@askimregnskapsteam.no,,MÄLAR SPRINKLER AB,NO,168 65 BROMMA,NORWAY_OIL,norway_campaign_oil
rosesikv@start.no,,FRANK OLAV SIKVELAND,NO,VANSE,NORWAY_OIL,norway_campaign_oil
breentre@online.no,,ELEKTROENTREPRENØR KJELL BRENDJORD AS,NO,FLATEBY,NORWAY_OIL,norway_campaign_oil
steinaki@online.no,,PER KIRKENG,NO,MYSEN,NORWAY_OIL,norway_campaign_oil
kbrenden@bbnett.no,,KJELL ARNE BRENDEN,NO,HEDALEN,NORWAY_OIL,norway_campaign_oil
post@nirogruppen.no,,LINDELID & KNUTSEN AS,NO,KLEPPESTØ,NORWAY_OIL,norway_campaign_oil
tordversto@hotmail.com,,VERSTOD MASKIN OG UTLEIE,NO,MORGEDAL,NORWAY_OIL,norway_campaign_oil
post@metallindustri.no,,FREDRIKSTAD METALLINDUSTRI AS,NO,GRESSVIK,NORWAY_OIL,norway_campaign_oil
maxror@gmail.com,,MAX-RØR AS,NO,KROKSTADELVA,NORWAY_OIL,norway_campaign_oil
apexpred1991@outlook.com,,PEDERSEN GRAVER,NO,BODØ,NORWAY_OIL,norway_campaign_oil
hamcoanlegg@gmail.com,,HAMCO ANLEGG Henrik Amundsen,NO,RANHEIM,NORWAY_OIL,norway_campaign_oil
lasseogdaniel@gmail.com,,LASSE ANDERSEN,NO,DRAMMEN,NORWAY_OIL,norway_campaign_oil
sbm@solberg.tv,,SOLBERG BETONG MASKINER,NO,TRANBY,NORWAY_OIL,norway_campaign_oil
toro@toroanleggas.no,,TORO ANLEGG AS,NO,LUNNER,NORWAY_OIL,norway_campaign_oil
sondre.p.moen@hotmail.com,,MOEN PRODUKTER SONDRE MOEN,NO,NORESUND,NORWAY_OIL,norway_campaign_oil
helgkise@online.no,,HELGE KISE,NO,SKIEN,NORWAY_OIL,norway_campaign_oil
eirik.aas@lyse.net,,MALERFIRMA EIRIK AAS,NO,SANDNES,NORWAY_OIL,norway_campaign_oil
jl@xpert.no,,XTG AS,NO,TØNSBERG,NORWAY_OIL,norway_campaign_oil
klimaexperten@gmail.com,,KLIMASERVICE OG TRANSPORT AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
bjoernk@oltedal.com,,KVALVIK,NO,FEDJE,NORWAY_OIL,norway_campaign_oil
post@protechas.no,,PROTECH AS,NO,SUNNDALSØRA,NORWAY_OIL,norway_campaign_oil
bedrift@solcellespesialisten.no,,SOLCELLESPESIALISTEN AS,NO,ROLVSØY,NORWAY_OIL,norway_campaign_oil
atle.thuestad@c2i.net,,TOR G THUESTAD DRIFT AS,NO,SVEIO,NORWAY_OIL,norway_campaign_oil
torewiik@lyse.net,,STORHAUG ELEKTROINSTALLASJON AS,NO,STAVANGER,NORWAY_OIL,norway_campaign_oil
eldar@knotten.com,,WESTGROUP AS,NO,ULSTEINVIK,NORWAY_OIL,norway_campaign_oil
ru-gulb2@online.no,,RUNE GULBRANDSEN - HÅNDVERKSTJENESTER,NO,ASKIM,NORWAY_OIL,norway_campaign_oil
info@helmers-baatservice.no,,HELMERS BÅTSERVICE ØYSTEIN HELMERSEN,NO,OSLO,NORWAY_OIL,norway_campaign_oil
marie.bjoerndal@outlook.com,,HB BYGG OG GRAVESERVICE AS,NO,KOLBU,NORWAY_OIL,norway_campaign_oil
aukvvs@online.no,,NAUTNES EIENDOMSSERVICE,NO,AUKRA,NORWAY_OIL,norway_campaign_oil
thaider@andenes.no,,TRYMA AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
jonivarned@gmail.com,,NEDKVITNE ANLEGGSSERVICE,NO,SKULESTADMO,NORWAY_OIL,norway_campaign_oil
knutaaj@hotmail.com,,JOHRE TØMRER- & LANDBRUKSTJENESTER,NO,FYRESDAL,NORWAY_OIL,norway_campaign_oil
jarl-hal@online.no,,HALSVIK SERVICE,NO,DALSØYRA,NORWAY_OIL,norway_campaign_oil
innlandet@arkel.no,,ARKEL INNLANDET AS,NO,BRUMUNDDAL,NORWAY_OIL,norway_campaign_oil
joar_ese@hotmail.com,,JOAR ESE,NO,FLORØ,NORWAY_OIL,norway_campaign_oil
ivarjt@online.no,,EIENDOMSERVICE AS,NO,FROLAND,NORWAY_OIL,norway_campaign_oil
rog-sol@hotmail.no,,LIER INDUSTRIMONTASJE AS,NO,DRAMMEN,NORWAY_OIL,norway_campaign_oil
christensen.magne@gmail.com,,MAGNE CHRISTENSEN,NO,MANDAL,NORWAY_OIL,norway_campaign_oil
eric@nsn.no,,ERIC ØIEN ENK,NO,MERÅKER,NORWAY_OIL,norway_campaign_oil
trabrah@online.no,,TA-SVAKSTRØM TRULS PETTER ABRAHAMSEN,NO,GAMLE FREDRIKSTAD,NORWAY_OIL,norway_campaign_oil
tore.saether@tele2.no,,LILLEHAMMER KULDE TORE SÆTHER,NO,LILLEHAMMER,NORWAY_OIL,norway_campaign_oil
kjetilolafsen378@gmail.com,,KO ELEKTRO KJETIL OLAFSEN,NO,SANDEFJORD,NORWAY_OIL,norway_campaign_oil
ole.tobias.fevang@algipharma.com,,ALGIPHARMA HOLDING AS,NO,SANDVIKA,NORWAY_OIL,norway_campaign_oil
post@aie-as.no,,AGDER INDUSTRIELEKTRONIKK AS,NO,RYKENE,NORWAY_OIL,norway_campaign_oil
mhvarstad@c2i.net,,HVARSTAD MAGNAR,NO,BRANDVAL,NORWAY_OIL,norway_campaign_oil
dynadelta88@gmail.com,,JEA LPG SERVICE JAN AASGAARD,NO,OSLO,NORWAY_OIL,norway_campaign_oil
post@nordbelegg.no,,NORDBELEGG INDUSTRIGULV AS,NO,ULSTEINVIK,NORWAY_OIL,norway_campaign_oil
basmaskin@gmail.com,,SELLÆG MASKIN DA,NO,VERDAL,NORWAY_OIL,norway_campaign_oil
holm2@online.no,,ARNE HOLM MASKIN AS,NO,STEINKJER,NORWAY_OIL,norway_campaign_oil
sino@wullum.no,,SINO SERVICE AS,NO,SPONGDAL,NORWAY_OIL,norway_campaign_oil
ost@fjossystemer.no,,Fjøssystemer AS,NO,FÅVANG,NORWAY_OIL,norway_campaign_oil
havaar6@hotmail.com,,H. AARSETH,NO,OPPEGÅRD,NORWAY_OIL,norway_campaign_oil
danielsa@me.com,,ELEKTRO TEC GEIR DANIELSEN,NO,TYRISTRAND,NORWAY_OIL,norway_campaign_oil
murad.ishqair@gmail.com,,SKEDSMO RENHOLD - OG MONTERINGSSERVICE MURAD ISHQAIR,NO,SKEDSMOKORSET,NORWAY_OIL,norway_campaign_oil
tronderik@hotmail.com,,JAHREN RØRLEGGERSERVICE,NO,MYSEN,NORWAY_OIL,norway_campaign_oil
lundecrew@outlook.com,,LUNDE CREW,NO,LØRENSKOG,NORWAY_OIL,norway_campaign_oil
veghagen@online.no,,VEGARD HAGEN,NO,HALDEN,NORWAY_OIL,norway_campaign_oil
ivarmoen@yahoo.no,,MOEN ANLEGGSTJENESTER,NO,TRONDHEIM,NORWAY_OIL,norway_campaign_oil
astor2009@live.no,,TAK OG FASADESERVIS GISKEØDEGÅRD,NO,VESTNES,NORWAY_OIL,norway_campaign_oil
mbnamtakas@gmail.com,,NAMTAKAS NUF,NO,LT-92331 KLAIPEDA,NORWAY_OIL,norway_campaign_oil
fdy@kongshavn.no,,KONGSHAVN MARINE AS,NO,MATHOPEN,NORWAY_OIL,norway_campaign_oil
post.ainstall@minel.no,,MINEL AINSTALL AS,NO,JAREN,NORWAY_OIL,norway_campaign_oil
einar@sundsdal.no,,EINAR SUNDSDAL AS,NO,LILLESAND,NORWAY_OIL,norway_campaign_oil
adrianbkjosvold@hotmail.com,,KJOSVOLD RØRLEGGERSERVICE,NO,NOTODDEN,NORWAY_OIL,norway_campaign_oil
post@ethas.no,,ELEKTROTEAM HEMSEDAL AS,NO,HEMSEDAL,NORWAY_OIL,norway_campaign_oil
est@vaniras.no,,SJONFJELLET VINDPARK AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
