name,cui,caen,emp,turnover,email,phone,source_table
SABUS SRL,2053915,10,96,9905075,sabus1991@yahoo.com,0233743290,anofm_jobs_20260309_091938_20260314_74c23d98
ROLMIS SRL,5409694,24,96,40445720,,,
ZAFA SRL,1916457,25,96,20693657,,,
LTA MONDIAL SRL,9981442,11,96,392861278,,,
GRIMET IMPEX SRL,8609174,25,96,18841044,office@grimet.ro,0744306702,anofm_jobs_20260220_153333_20260314_549f40d5
DUPEX SRL,1770555,28,96,25023139,,,
CRESCENTO PACKAGING S.R.L.,35258100,17,96,41224283,,,
POULTRY INTEGRATION FARMS S.R.L.,44834644,14,96,44807877,,,
REAL DOC FOREST SRL,28084990,22,96,98838569,,,
WIND ENERGY SERVICE EAST EUROPE SRL,26669972,33,96,92493847,,,
UNION SERV SRL,1868341,25,96,28261114,,,
AXM PROD 93 SRL,6545856,20,96,33599100,,,
ABATOR COSTIPROD 2000 SRL,30065613,10,95,61170605,,,
ROUA DEVELOPMENT S.A.,1315252,11,95,59678783,,,
ROUA DEVELOPMENT SA,1315252,11,95,59678783,,,
X-PERT ALUMINIU SRL,36542789,25,95,15636224,,,
FLORKE PRODUCTION SRL,4002535,32,95,22377855,,,
STANZWERK INEU SRL,30846401,25,95,34012840,,,
AZERRO 2007 SRL,22451060,14,95,7389954,,,
S.T.G. SWITCH TECHNOLOGY GUNTHER SRL,16171821,26,95,17716592,,,
MARTIFER ROMANIA SRL,26592240,25,95,24429266,,,
DUMAR CONSTRUCT PREFABRICATE S.R.L.,6904682,23,95,34941370,,,
TOPBAND SMART EUROPE COMPANY LIMITED S.R.L.,44895218,27,95,24175816,,,
FUTURE SRL,10346940,31,95,52751320,,,
FUTURE SRL,10346940,31,95,52751320,,,
EDS ROMANIA SRL,23846743,18,95,101977875,,,
DUMAR CONSTRUCT PREFABRICATE S.R.L.,6904682,23,95,34941370,,,
EDS ROMANIA SRL,23846743,18,95,101977875,,,
GAMMET 2000 SRL,13399435,31,95,58605294,,,
ALBRAU PROD S.A.,25865253,11,95,70096269,,,
INFINITY MODE SRL,25195323,14,95,5916104,,,
TOPBAND SMART EUROPE COMPANY LIMITED S.R.L.,44895218,27,95,24175816,,,
REOS PRODUCTION SRL,23596809,26,95,8359082,resurse.umane@reosproduction.eu,0246213492,anofm_jobs_20260220_153333_20260314_549f40d5
STYL SRL,1467595,32,95,51497714,,,
REXTON GRUP SRL,21858300,14,95,18306577,,,
ALBRAU PROD SA,25865253,11,95,70096269,,,
INTERNOTEX STYLE GROUP SRL,27526245,14,95,9424878,danielapodarascu@yahoo.com,0721669286,anofm_new_alte_20260314_0cf00e61
ORLANDO IMPORT-EXPORT 2001 SRL,6561746,10,94,76225179,,,
NUTRIPACK CAMPULUNG S.A.,6750850,22,94,60936036,,,
AUTOGRUPM RO SRL,16302838,28,94,77927429,,,
INDCAR BUS INDUSTRIES SRL,24065295,29,94,101568341,anamaria.burca@indcar.ro,0268362280,anofm_5_30pos_older_than_30_days_20260314_66bc9356
MIRCEA BLAGA SRL,3568065,10,94,19237143,,,
TEJU SRL,16673925,10,94,10310796,,,
HURO SUPERMOLD SRL,16297030,28,94,41061593,,,
VERDINO GREEN FOODS S.R.L.,37996090,10,94,35780143,,,
CORTUSA SRL,18769245,25,94,25425054,,,
NRG CABLES S.R.L.,48723606,27,94,137689850,,,
COMPANIA NATIONALA A IMPRIMERIILOR CORESI SA,11648971,18,94,17618596,,,
ERD PLASTIC PRODUCTION SRL,35269916,22,94,34584189,,,
CSID CONSTRUCT SRL,30527810,25,94,20668473,gutulescualina38@gmail.com,0722736711,anofm_5_30pos_older_than_30_days_20260314_66bc9356
NRG CABLES S.R.L.,48723606,27,94,137689850,,,
HRANA S.A.,11676351,10,94,53629434,,,
HARMAN INDUSTRIES SRL,6535763,15,94,9255444,,,
ORLANDO IMPORT-EXPORT 2001 SRL,6561746,10,94,76225179,,,
LINDAB CONSTRUCTII SRL,6817640,25,94,80718660,,,
LINDAB SRL,6817640,25,94,80718660,,,
FFT PRODUCTION SYSTEMS SRL,17890779,25,93,43369710,,,
STRATUM ENCLOSURES SRL,17801348,27,93,19858693,raluca.vasilescu@stratum.ro,0726146181,anofm_jobs_20260309_091938_20260314_74c23d98
LIXID PROJECT SRL,32319920,11,93,38484296,,,
CALIDA ROMANIA S.R.L.,46306211,14,93,7783645,,,
CALIDA ROMANIA S.R.L.,46306211,14,93,7783645,,,
AGROGAL SA,1627815,11,93,40015885,,,
SHINHEUNG ELECTRONICS SRL,26128691,26,93,71013225,,,
ORTOPEDICA SRL,14071907,32,93,27457950,,,
SEWING STITCH SRL,27360753,14,93,6272002,carmenamoise@yahoo.com,0740585005,anofm_5_30pos_older_than_30_days_20260314_66bc9356
TERWA CONSTRUCTION SYSTEMS SRL,26727860,25,93,42401428,,,
BONAS IMPORT EXPORT S.A.,228824,10,93,24371905,,,
FIROS SA,434492,23,93,87963250,,,
BLACHOTRAPEZ SRL,26610878,25,93,116487930,,,
AQUA BILBOR S.R.L.,39818243,11,93,30896655,,,
AQUA BILBOR S.R.L.,39818243,11,93,30896655,,,
AQUA BILBOR S.R.L.,39818243,11,93,30896655,,,
WISE PAVAJE SRL,26449268,23,92,34994560,office@wise.ro,0731310833,anofm_jobs_20260220_153333_20260314_549f40d5
OVIPAN SRL,18541378,10,92,16019864,,,
ADVANCED INDUSTRIES PACKAGING S.R.L.,12523780,17,92,112567546,,,
HARDWOOD SRL,6670492,16,92,35290641,,,
GENEX COM SRL,7998561,16,92,37622696,,,
B.W.B. SURFACE TECHNOLOGY SRL,27415883,25,92,27227824,,,
DOLADELA COMPANY SRL,8536927,25,92,134885525,mariana.teodor@doladela.ro,0722335272,anofm_5_30pos_older_than_30_days_20260314_66bc9356
INSTALSHIP STEELWORK SRL,33179450,30,92,18740229,,,
PISONI PAD S.R.L.,42975060,13,92,7676618,,,
NARCISE TEX SRL,14203870,15,92,15751853,,,
NARCISE TEX SRL,14203870,15,92,15751853,,,
PALROM PRODUCTS SRL,22490760,16,92,29520294,gabriela.cioara@palromproducts.ro,0354405700,anofm_jobs_20260309_091938_20260314_74c23d98
PERNAT ROMANIA S.R.L.,14697677,25,92,40908896,,,
PAVI-LUX SRL,19284507,23,92,51491644,,,
TOLIL COMPANY SRL,11250843,15,92,131650505,,,
JUNGHEINRICH RECONDITIONARE ROMANIA S.R.L.,43397320,33,92,58033782,,,
EL-CO SA,557274,27,92,15880428,,,
NORDELECTRONICA EAST SRL,18840620,27,92,10789071,,,
NYKO SRL,526286,25,92,15016329,,,
AMA R&D GROUPE SRL,17025972,32,92,16789456,,,
ZENYTH  PHARMACEUTICALS SRL,21917821,10,92,93849351,paula.alincai@zenyth.ro,+40233222206,romania_food_distribution_contacts_20260314_97f4a0d3
MODEXIM SOCIETATE COOPERATIVA MESTESUGAREASCA,1352412,14,92,5964173,,,
MASTERFOAM SRL,26207450,13,92,50029558,,,
TR PLAST RO SRL,23630528,29,91,26427588,,,
AGROMAR SRL,16815329,10,91,79728738,agromarbalotesti@yahoo.com,0736893157,anofm_5_30pos_older_than_30_days_20260314_66bc9356
AXEL PROJECT SRL,26978170,14,91,24342788,personal@axel-project.ro,0247367096,anofm_5_30pos_older_than_30_days_20260314_66bc9356
HOBAS PIPE SYSTEMS SRL,15016595,22,91,145591728,,,
AMIBLU ROMANIA S.R.L.,15016595,22,91,145591728,adriana.schiaucu@amiblu.com,0724594723,anofm_jobs_20260309_091938_20260314_74c23d98
TORO MANUFACTURING AND SALES SRL,27246458,22,91,85791984,,,
TORO MANUFACTURING AND SALES SRL,27246458,22,91,85791984,,,
AROMA RISE SA,15778958,20,91,100087802,,,
NICMAR-DANCI SRL,11548999,25,91,23503118,,,
AGRICOM BORCEA S.R.L.,1924310,11,91,51056707,,,
URBIOLED SRL,32614831,27,91,212651386,,,
VIS CAMPI SRL,15462288,15,91,52869486,,,
CARESTA BAGS SRL,28499300,15,91,3219113,,,
SUPER EUROTEXTILA SRL,36595082,14,91,3252906,,,
AGRIMAT MATCA SA,1643462,11,91,39998275,,,
VIS CAMPI SRL,15462288,15,91,52869486,,,
CARCO GRUP AGRITRADE S.R.L.,19794603,11,91,194452347,,,
MASIF PAINT SRL,33325335,16,91,7378883,,,
AGROSAR COMPANI SRL,19794603,11,91,194452347,,,
MASIF PAINT S.R.L.,33325335,16,91,7378883,,,
URBIOLED SRL,32614831,27,91,212651386,,,
GLOBAL DESIGN SRL,14374722,31,91,109825969,,,
COMPANIA NATIONALA ROMARM S.A. FILIALA SOCIETATEA METROM S.A.,14531223,25,91,7145818,,,
URBIOLED SRL,32614831,27,91,212651386,,,
VIS CAMPI SRL,15462288,15,91,52869486,,,
ROMEAT OPERATIONAL S.R.L.,30847075,10,90,19978235,,,
SC MOARA GHIONEA SRL,2248194,10,90,9780084,,,
RH ELECTRONIC TECHNOLOGIES SRL,34893457,27,90,29289387,,,
SILVANIA SORTILEMN SRL ,30405111,16,90,25967084,,,
CHICO STIL ALBA S.R.L.,1770865,14,90,11633096,,,
LORI COMIMPEX SRL,1682747,15,90,21568827,,,
NICOLTANA SA,1305607,11,90,69435092,,,
TARNAVA SA,1228504,14,90,4720550,,,
EFD INDUCTION SRL,6643820,28,90,44005511,,,
ENRX S.R.L.,6643820,28,90,44005511,,,
DIAL S.A.,6776141,25,90,66480513,,,
GRANDE DOLCERIA SRL,32952956,10,90,14947052,,,
PRODUCTIE PRESTARI SERVICII COMERT AGER SRL,3975468,22,90,41914211,conta@unikatpvc.com,0267370461,anofm_jobs_20260309_091938_20260314_74c23d98
PRODPROSPER SRL,5564914,10,90,37246399,,,
MATHAI PALETE DE CULORI SRL,27720950,18,90,28542661,,,
GEORGE MATHAI ROMANIA S.R.L.,27720950,18,90,28542661,,,
MAXOLL SRL,7015378,22,90,77952384,,,
FRESCOVERDE SRL,19753913,10,90,58368342,,,
SOTHIS PRINT SRL,14435617,18,90,35117789,,,
SOTHIS PRINT S.R.L.,14435617,18,90,35117789,,,
NORMAROM INDUSTRIE SRL,6480161,16,90,14962404,,,
NORMAROM INDUSTRIE SRL,6480161,16,90,14962404,,,
DORIPESCO SA,4728717,32,90,28823594,,,
COMFRUCT HC SRL,1315627,10,90,19621172,,,
TERRA SILVA SRL,18089362,21,90,41157036,terra_silva@yahoo.com,0722785018,anofm_new_constructii_20260314_8477685f
LENOX PROD SRL,18163841,15,90,37299743,,,
AGREXCOM -94 SRL,6243785,10,90,49329105,,,
MORARIT PANIFICATIE ROMAN SA,2053818,10,90,13757301,,,
LUBOSIL CONF SRL,32169181,14,90,5450102,,,
ROMEAT OPERATIONAL S.R.L.,30847075,10,90,19978235,,,
EMCA WORKS S.R.L.,50228200,22,90,2768466,,,
DEMCAR 2000 SRL,13407899,25,89,36010836,,,
PRIMER ELECTRO SRL,5122220,23,89,22958662,,,
AVERY DENNISON SRL,14672222,17,89,42401378,,,
PAXAR ROMANIA SRL,14672222,17,89,42401378,,,
FABKA GROUP S.R.L.,32024547,10,89,41139616,catalina.petre@raureni.ro,0747285061,anofm_new_productie_20260314_40b9f91f
CDA RO STEEL S.R.L.,33582991,25,89,129471920,,,
VIS AGRI SRL,15426390,15,89,36479778,,,
EVO - LINE WINDOWS SRL,32035295,22,89,62912078,hr@evo-line.ro,077200835,anofm_jobs_20260220_153333_20260314_549f40d5
UZINA ROMINEX SRL,26130306,28,89,80782798,,,
RODATA SRL,5794980,18,89,39736433,,,
FABKA GROUP SRL,32024547,10,89,41139616,catalina.petre@raureni.ro,0747285061,anofm_new_productie_20260314_40b9f91f
MIB PRODCOM SRL,6654160,10,89,41520169,,,
UZINA ROMINEX SRL,26130306,28,89,80782798,,,
FABKA GROUP S.R.L.,32024547,10,89,41139616,catalina.petre@raureni.ro,0747285061,anofm_new_productie_20260314_40b9f91f
CHICK SRL,17127794,14,89,59137176,,,
SAHPROD METEOR SRL,14244978,10,89,63600786,,,
AGRO SEED MUNTENIA SRL,23800894,11,89,32406061,,,
SERCAVER SRL,23114098,25,89,11179695,a.bradea@sercaver.ro,0730/118960,anofm_jobs_20260309_091938_20260314_74c23d98
APIPROD SRL,12131301,16,89,10031134,,,
AVE MURES SRL,29545669,27,89,7303499,,,
LLOYD STICH DESIGN S.R.L.,48388722,14,89,2947852,,,
TRISTAR STEEL S.R.L.,35316694,25,88,46398933,m.bucurescu@tristarsteel.ro,0742274063,anofm_jobs_20260220_153333_20260314_549f40d5
CHERESTA DIMBOVICIOARA SRL,6066942,11,88,32988869,,,
AGROZOOTEHNICA PIETROIU SA,1916970,11,88,35035547,,,
AGROZOOTEHNICA PIETROIU SA,1916970,11,88,35035547,,,
FL TECHNICS S.R.L.,43060227,33,88,29157828,,,
ROKI ROMANIA MANUFACTURING SRL,36766883,29,88,79856150,,,
ROKI ROMANIA MANUFACTURING SRL,36766883,29,88,79856150,,,
CONDRA SRL,1932126,14,88,7087468,,,
VERONIKI ECOGRUP SRL,35962725,22,88,30727911,,,
MARYAB IST SRL,33296809,10,88,18687338,,,
DORNA AGRI SA,11772421,11,88,42407292,,,
DORNA AGRI SA,11772421,11,88,42407292,,,
MOLDO MEX SRL,14644583,31,88,15747350,,,
ROGELYA PROD SRL,7518434,10,88,38818248,,,
PAINE LA LARISA SRL,6895380,10,88,11280424,,,
AMBASADOR ELITE SRL,17086740,10,88,10236300,,,
DMF POLIPLAST SRL,1437144,22,88,55062119,,,
GOLDPAN GRUP SRL,16260376,10,88,11989768,,,
APOGEUS COM SRL,7326374,11,88,34802725,,,
ELECTROCERAMICA SA,201586,27,88,38254784,,,
TIGER SOMES IMPEX SA,245817,17,88,273386372,,,
V & G OIL 2002 SRL,8760559,16,88,38791244,,,
ENGESER SRL,35338137,27,88,8978181,laura.luca@engeser.com,0774573314,anofm_jobs_20260220_153333_20260314_549f40d5
BIA OPTIME PRODUCTION S.R.L.,32405479,10,88,15735144,,,
M TOBACCO PRODUCTION AND TRADING SRL,30452890,17,88,42012975,,,
NAVMARO SRL,15491518,25,88,19606558,,,
SOLSMART SHIP SRL,33085291,30,88,10092533,,,
GILMET SRL,1303452,16,88,13099174,,,
MARYAB IST S.R.L.,33296809,10,88,18687338,,,
BIBORTENI AQUA S.R.L.,18489679,11,88,48360944,,,
DIRDATES PRODUCT SRL,10718262,25,87,8755209,,,
ROMTOP INDUSTRIES SA,6755289,14,87,4702033,,,
PREST SERV INTERNATIONAL SRL,15866243,11,87,31275626,,,
PREST SERV INTERNATIONAL SRL,15866243,11,87,31275626,,,
GRANIT-IMPEX SRL,6681904,14,87,23697929,,,
SILUETE PROD SRL,8197448,14,87,8856417,,,
BISBAGS SRL,25249881,17,87,30420342,,,
AGRO-CARMOLACT SRL,23788847,14,87,37664947,,,
MINCO ROMANIA SRL,14100204,14,87,5216383,,,
MINCO ROMANIA SRL,14100204,14,87,5216383,,,
DEKOMTE DE TEMPLE ENGINEERING SRL,16503114,25,87,11657945,,,
BIOFARM SRL,7406279,11,87,21819257,,,
HIGH PLAST SRL,33480754,22,87,24192580,recrutare@highplast.ro,0721258259,anofm_5_30pos_older_than_30_days_20260314_66bc9356
NICOLA SABB SRL,18129130,10,87,18375319,,,
AVIPUTNA SRL,1436882,14,87,49561721,,,
HADITON GROUP SRL,11839840,14,87,44226462,,,
AGROLINEVOL S.R.L.,33184953,10,87,105614151,agrolineoffice@yahoo.com,0738850710,anofm_jobs_20260220_153333_20260314_549f40d5
TESTED MECHANICAL SRL,37377639,25,87,16869231,,,
SOMEG GHERLA SA,202131,25,87,19956068,,,
SOGEM PRODUCTION SRL,24621889,16,86,15193982,,,
FONDAL INTERNATIONAL SRL,18772275,24,86,69948383,office@fondal.ro,0738664775,anofm_jobs_20260313_160855_20260314_6a442ca2
FERMA DENIS SRL,26807340,15,86,15216811,,,
IKON IDEEA SRL,16676425,25,86,33162668,,,
METAL TECHNIKS SRL,1478543,25,86,20313547,esima@metaltechniks.ro,0250737723,anofm_jobs_20260220_153333_20260314_549f40d5
BULK CARRIER BSB S.R.L.,48131469,30,86,7327621,,,
TOP SPORT CLOTHING SRL,31416020,14,86,7228380,,,
AIR LIQUIDE ROMANIA SRL,12294406,20,86,174283231,,,
IKON IDEEA SRL,16676425,25,86,33162668,,,
VAS-CO TRICOT SRL,23621074,14,86,5511933,,,
EURIAL SRL,16924229,25,86,19728521,vasile.lazar@eurial.com.ro,0727341179,anofm_jobs_20260309_091938_20260314_74c23d98
XONIX INDUSTRIES SRL,34295631,28,86,43285767,,,
MIKLOS STEEL SRL,26115187,25,86,40468809,,,
THERMIK TRANSYLVANIA SRL,15382928,27,86,4715429,,,
ILVAS SA,2433906,10,86,39734154,ilvas_vs@yahoo.com,0235/314414,anofm_jobs_20260309_091938_20260314_74c23d98
MARCO POLO VE SRL,10252099,10,86,28025544,,,
AMIS MOB SA,15768806,31,86,9312333,,,
PANIFCOM SRL,14294291,11,85,63328860,,,
C B ELECTRIC SRL,204906,26,85,7409476,,,
NUTRICOM SA,1924239,14,85,25625021,,,
EMERALD COMPANY SRL,14576730,10,85,12842671,,,
GIC & GJM AUTOMOTIVE HARNESSES SRL,18323497,29,85,23775578,,,
BLUE SKY PLASTIC SRL,36522382,22,85,11298198,,,
A.MORELLI EXPORT IMPORT SRL,4728601,24,85,28045160,,,
GENERAL STYLE SRL,16111021,14,85,4805039,gsalbaiulia@gmail.com,0744557853,anofm_new_confectii_20260314_8da893a3
CONFLUX SA,450,14,85,12949796,,,
SIRCA SA,5232770,28,85,31580352,,,
AGM ECO CORPORATE SRL,28931637,10,85,19383270,,,
CONSERVFRUCT SRL,4998460,10,85,24222098,,,
FARES SA ORASTIE,2147475,17,85,17198645,,,
CONTRAIL MACHINERY SRL,33845800,28,85,61626477,,,
CONTRAIL MACHINERY S.R.L.,33845800,28,85,61626477,,,
SOFAEST MOB SRL,32405576,31,85,12225049,,,
KABLEM ROMANIA S.R.L.,33269375,29,85,47445743,,,
UNIVERSAL CO  S.A.,8086997,14,85,20689376,adriana.sabou@unisys.ro,0260661614,anofm_jobs_20260309_091938_20260314_74c23d98
RUS-SAVITAR S.R.L.,6326791,31,85,32383600,,,
MONTE BIANCO SA,5980061,17,85,42955455,resurseumane@montebianco.ro,0729618080,anofm_new_alte_20260314_0cf00e61
FEREASTRA S.U.K.I. SRL,25189801,22,85,27863190,office@suki.ro,0740104673,anofm_jobs_20260220_153333_20260314_549f40d5
TOTH PEK SRL,16310890,10,85,18935239,,,
B.F.R.-TOUR SRL,17706761,22,85,43644587,,,
B.F.R.-TOUR SRL,17706761,22,85,43644587,,,
PRODALCOM SA,4906580,11,85,30408649,office@voronskaya.ro,0231/534672,anofm_jobs_20260313_160855_20260314_6a442ca2
BMI ROMANIA SISTEME DE INVELITORI S.R.L.,7626665,23,85,109495895,,,
ANAIRO SRL,2157363,10,85,14785342,anairosrl@yahoo.com,0253238393,anofm_5_30pos_older_than_30_days_20260314_66bc9356
BRAMAC - SISTEME DE INVELITORI SRL,7626665,23,85,109495895,,,
EUROCOM - EXPANSION SA,182034,16,84,60421009,,,
IMA COMPONENTES IASI SRL,26795040,29,84,24698391,,,
IMA COMPONENTES IASI SRL,26795040,29,84,24698391,,,
FAPICOM SRL,530414,10,84,14062062,fapicom@yahoo.com,0744260028,anofm_5_30pos_older_than_30_days_20260314_66bc9356
NATURA SRL,18329244,12,84,37160241,,,
ELECTRO - SERVICE R.B. SRL,6713224,33,84,34467407,,,
BENCOMP SRL,17402088,22,84,22057028,,,
SUDURA MECANICA MONTAJ S.R.L.,18152265,25,84,29060286,,,
PLAMETCO SRL,5011434,25,84,30152644,,,
CARNICOMP SRL,13094210,10,84,35119677,,,
TAMOGLASS PERFECT SRL,33194302,23,84,22769333,,,
SECONF SA,5309334,14,84,5631910,,,
DIVANASY SRL,11048390,10,84,17530424,,,
ENOVA AUTOMATION & SERVICES SRL,26414472,27,84,44752018,,,
CASARBOR S.R.L.,35797555,16,84,14029168,,,
ENOVA AUTOMATION & SERVICES S.R.L.,26414472,27,84,44752018,,,
AVB LEATHER SRL,30505021,15,84,10066345,,,
ENOVA AUTOMATION & SERVICES SRL,26414472,27,84,44752018,,,
VALEN EST INDUSTRIES SRL,11337991,31,83,16340947,,,
HERMI CONSTRUCT SRL,8084759,29,83,20502939,,,
MILLION DESIGN SRL,25424044,14,83,3762420,,,
POMAROM SRL,3687910,10,83,43879021,,,
POMAROM SRL,3687910,10,83,43879021,,,
BRONZE ALU CARPATI SRL,22523809,24,83,60983639,,,
AN FEED SRL,15257194,10,83,50282225,,,
WOODBLINDS LUXMADER SRL,36744826,16,83,22821868,,,
WOODBLINDS LUXMADER SRL,36744826,16,83,22821868,,,
MECANICA-SIGHETU SA,2214574,25,83,50254007,secretariat@mecanica-sighet.ro,0729884408,anofm_jobs_20260220_153333_20260314_549f40d5
CARANDA BATERII SRL,1560677,27,83,97022041,,,
SOMIPRESS ROMANIA SRL,14318374,28,83,54621344,,,
REMEX SA,6168900,31,83,14592016,,,
REMEX SA,6168900,31,83,14592016,,,
ISATIS SRL,10316370,14,83,12450977,,,
STERLING CRUISE MEAT MANAGEMENT S.R.L.,40668441,10,83,31421319,,,
MAF FORCE SRL,18261475,10,83,24403694,,,
COCOR COM SRL,7429272,10,83,69719284,,,
REVARLINO GRUP S.R.L.,45053382,14,83,41832000,,,
ALEX & CO SA,6830461,32,83,19620864,contabilitate@alexco.ro,0267347044, 0751100978,anofm_jobs_20260220_153333_20260314_549f40d5
MA SYSTEM SRL,21489652,25,82,19674821,,,
COMBOTEH SRL,29073140,25,82,22996845,,,
CESAL SA,10094592,23,82,86322452,,,
REMAR NVA S.R.L.,25467673,23,82,32738603,,,
BVE-SHIPBUILDING SERVICE S.R.L.,38850653,30,82,23818945,,,
CONDOR SA,1648842,14,82,30348386,,,
DRUPANEL SRL,16519803,22,82,33947339,,,
ADRIANA PROD SRL,11190873,10,82,10663975,,,
MONTANA FOREST SRL,23382180,22,82,38180351,,,
PASMATEX SA,1805190,13,82,11207513,,,
EUROPEAN FABRICATIONS SRL,21480661,25,82,56277263,,,
AKERMAN MARINE S.R.L.,47668414,30,82,15281493,,,
MACONF SRL,14002222,14,82,6361450,,,
VITICOLA SARICA NICULITEL SA,2366785,12,82,42572037,,,
BUCOVINA SA,717030,10,81,35111227,,,
ORMATECH SRL,18695474,15,81,4833973,,,
ORMATECH SRL,18695474,15,81,4833973,,,
EDMA SRL,12952668,11,81,26192263,,,
VIILE BUDUREASCA SRL,19072970,12,81,28283844,,,
POLICALITA SRL,18837340,10,81,43113733,,,
SATROTEC SRL,29868490,22,81,40744496,,,
DEGARO SRL,14660449,14,81,143196061,,,
GROPENEANU COM SRL,8321723,11,81,30060308,,,
DEGARO SRL,14660449,14,81,143196061,,,
E-TESTBOARDS SRL,16999507,26,81,36779328,,,
CONIFLOR SRL,6350056,10,81,22402114,,,
AIDA BEST CONSTRUCT S.R.L.,30366292,22,81,81982780,aidabestconstruct@yahoo.com,0734750736,anofm_jobs_20260220_153333_20260314_549f40d5
DEGARO SRL,14660449,14,81,143196061,,,
SANITOP SRL,15255142,31,81,27439008,,,
PRACTIC DISTRIBUTION SRL,15255142,31,81,27439008,,,
OLTCONF INTERNATIONAL SRL,13076698,14,81,4857331,,,
S.U.D.V. BRASOV SA,16189365,25,81,9799322,,,
CRISTIPAN ACTIV SRL,16690837,10,81,10522914,,,
QB TECHNOLOGY S.R.L.,49884333,14,81,1910692,,,
BLASTING TANK COATING SRL,7740103,33,81,9677258,,,
ALUBAICOI S.R.L.,14704642,25,80,11951327,,,
NEXT PROD GRUP SRL,26856458,15,80,9466007,,,
TRODAT PRODUCTION SRL,37691649,32,80,34845667,,,
M & C CHEI SERVICE SRL,17931011,25,80,9936423,,,
LARISCH EXIM SRL,6409021,10,80,12566513,,,
TEXTILA MURES SOCIETATE COOPERATIVA MESTESUGAREASCA,1204653,14,80,5601036,resurseumane.textila@gmail.com,0741269819,anofm_jobs_20260220_153333_20260314_549f40d5
PALLBOX AMBALAJE S.R.L.,45198588,16,80,22719584,,,
BETON I.D.M. SRL,14808767,23,80,51074421,,,
"D-TOYS" S.A.,13739316,32,80,16996687,,,
ALPROM SA,129227,31,80,5937237,,,
SWARCO VICAS S.R.L.,916670,20,80,91841982,laura.ivan@swarco.com,0726141001,anofm_jobs_20260309_091938_20260314_74c23d98
TIC SUPPORT SRL,37231896,33,80,19776977,,,
VALIR NEK SRL,35636540,31,80,27817249,supermarketideal@yahoo.ro,,anofm_5_30pos_older_than_30_days_20260314_66bc9356
TEFRON EUROPE S.R.L.,47109510,14,80,47225115,,,
TEFRON EUROPE S.R.L.,47109510,14,80,47225115,,,
ZOOSAB SRL,2005136,14,80,53641568,,,
AUTOMOTIVE COMPLETE SYSTEMS SRL,13608124,29,80,13935380,,,
PILOUS PACKAGING ROMANIA S.R.L.,160591,16,80,26198461,carmen.dascalu@pilous-packaging.ro,0745091088,anofm_jobs_20260220_153333_20260314_549f40d5
TOPAZ FASHION & DESIGN SRL,36373370,14,80,680672,,,
LUMITECH BT S.R.L.,46356457,26,80,15253814,,,
GESO CONCEPT SRL,32246616,30,80,20909634,,,
INGENIOS ELECTRIC S.R.L.,37766024,27,80,6653200,,,
CADVYLL CONST SRL,17559415,23,80,31230353,,,
VALCOM 50 SRL,2795060,10,80,26349635,,,
IMUT SA,935493,25,80,3866891,,,
IMUT SA,935493,25,80,3866891,,,
M & R SRL,4190102,10,80,22959169,,,
DUNAPAN STAR S.R.L.,39118452,10,80,12585829,,,
UNITED PETFOOD ROMANIA S.R.L.,11304153,10,80,180923745,,,
CEMAGRO BETON S.R.L.,40818190,23,80,225957926,,,
TRANSILVANIA BOIS SRL,10881897,16,80,47028169,,,
TRANSILVANIA BOIS SRL,10881897,16,80,47028169,,,
SIAD ROMANIA SRL,8184529,20,80,176169907,andra_nitoiu@siad.eu,0754067890,anofm_jobs_20260313_083455_20260314_3eab569a
MULTIVAC ROMANIA SRL,24088760,22,79,99350640,,,
BRADUL MANECIU SRL,2701219,31,79,14947641,officebradul@gmail.com,0244296122,anofm_new_alte_20260314_0cf00e61
ALMA VIVA GROUP SRL,5644894,17,79,23326455,,,
TIPOGRAFIA PROD COM SRL,2680230,18,79,36318475,,,
MOTORSTAR SRL,16044232,30,79,7966421,,,
ANSTOSS ROMANIA SRL,14532970,26,79,6088237,,,
EURO MOPAN SRL,23809087,10,79,15733602,,,
DEN BREEJEN ROMANIA SRL,13862091,25,79,28128370,,,
TRANSALPINA FAN SRL,29342575,16,79,22150911,,,
MASTER PRINT SUPER OFFSET SRL,5990731,18,79,37211511,,,
MONA LISA COMTUR SRL,3760159,10,79,46031400,,,
NICOLIS PRODCOM SRL,6728632,15,79,9080706,,,
ABIES SRL,8196680,31,79,16747339,,,
BANILEVICI JUNIOR SRL,11317803,31,79,11811118,office@juniorban.ro,0745644174,anofm_jobs_20260220_153333_20260314_549f40d5
VI-FI SRL,3832417,25,79,28471050,florin.voinea@vi-fi.ro,0728728000,romanian_construction_companies_1025_20260314_313060d3
GEIGER COMPANY SRL,11343047,22,79,30710918,,,
COFETARIA SARAY S.R.L.,1113741,10,79,9755556,,,
BNC CABLURI SRL,18470978,27,79,5723550,,,
T & T CABLE SYSTEM SRL,14940538,29,79,14500895,,,
SOROCAM SRL,1597471,23,79,159809505,,,
SOROCAM SRL,1597471,23,79,159809505,,,
DACOREX COM SRL,8161339,23,79,55934414,dacorex_lmm@yahoo.com,0722754111,anofm_jobs_20260220_153333_20260314_549f40d5
GINROX PRODCOM SRL,3822332,10,79,27183151,,,
SHIREEN FASHION SRL,17015120,14,78,10965753,shireenfashion@astralnet.ro,0356/102344,anofm_new_alte_20260314_0cf00e61
MULTIMODAL SERVICE SRL,21595599,33,78,14116338,,,
