CUI,Denumire,Judet,Localitate,Contact,CAEN,CA_2023,CA_2022,Profit_2023,Pierdere_2023,Membri_2023,Salariati_2023
48016354,AGROFERMA BĂRĂIAN COOPERATIVĂ AGRICOLĂ,Mureş,Sărmăşel-Gară,Telefon mobil: 0740627596; Adresa de e-mail: bpaulmadalin@gmail.com; ,4621,10908,0,0,85,5,0
48740321,DINAFAM COOPERATIVĂ AGRICOLĂ,Dâmboviţa,Dragodăneşti,Telefon: 0767560163; Adresa de e-mail: laur_dic@yahoo.ro; ,0124,9800,0,3204,0,7,0
48068965,DIN VALEA MURESULUI COOPERATIVĂ AGRICOLĂ,Arad,Birchiş,Telefon: 0744697037; ,4621,9074,0,9365,0,5,0
45282912,DINAGRI OLTENIA GROUP COOPERATIVĂ AGRICOLĂ,Dolj,Cornu,,0111,9000,17640,78,0,5,0
47484373,OVIS MED COOPERATIVĂ AGRICOLĂ,Satu Mare,Medişa,Telefon mobil: 0747350725; ,0145,8672,0,632,0,7,0
42057010,LIVEZILE DE LA  HÂRTIEŞTI COOPERATIVĂ AGRICOLĂ,Argeş,Hârtieşti,Telefon: 0752235504; Adresa de e-mail: catalinandrei 52@yahoo.com; ,,8530,0,355,0,5,0
44653290,RUPTURI ALĂMOR COOPERATIVĂ AGRICOLĂ,Sibiu,Alămor,,4621,8190,16200,1351,0,7,0
44364950,AGROLACTATE SECAŞ COOPERATIVĂ AGRICOLĂ,Sibiu,Sângătin,Telefon: 0723137755; ,0150,8100,0,497,0,5,0
26993293,DUMBRAVA -BERBEŞTI COOPERATIVA AGRICOLĂ,Maramureş,Berbeşti,Telefon: 0746579763; ,0150,7950,4800,6886,0,17,0
41727333,AGRIMARACREATIV COOPERATIVĂ AGRICOLĂ,Maramureş,Fânaţe,,0124,7627,9080,0,6833,5,0
44895820,CSALÁDI FARM COOPERATIVĂ AGRICOLĂ,Harghita,Sânpaul,Telefon mobil: 0752657916; ,,7435,0,1648,0,7,0
45101200,DOBRINA EST COOPERATIVĂ AGRICOLĂ,Vaslui,Huşi,,4621,7346,7679,4129,0,7,0
36837763,COOPERATIVA AGRICOLA TEACA,Bistriţa-Năsăud,Teaca,,0141,7057,0,0,62277,7,2
47979100,DEALU IVAN COOPERATIVĂ AGRICOLĂ,Bistriţa-Năsăud,Ilva Mare,Telefon: 0726465409; ,0141,6696,0,10481,0,7,0
40898408,ALBINA LUCRĂTOARE COOPERATIVĂ AGRICOLĂ,Gorj,Gâlceşti,Telefon mobil: 0745049546; Adresa de e-mail: iulys75@yahoo.com; ,4729,6600,20630,748,0,5,0
39491485,VIMMA FAMILY COOPERATIVA AGRICOLĂ,Timiş,Sânmihaiu Român,,,6500,0,619,0,21,0
46844741,DUMBRAVA COOP AGR COOPERATIVĂ AGRICOLĂ,Dolj,Puţuri,Telefon: 0760285295; ,,6365,0,0,75088,5,0
40726887,COOPERATIVA AGRICOLĂ PRODUCATORII DE FRUCTE EAST EUROPEAN FRUITS,Brăila,Brăila,,4631,6170,0,0,28732,5,1
41197156,COOPERATIVA AGRICOLĂ VALEA CURIŢEI,Bacău,Curiţa,,0124,6000,39000,0,23931,6,0
49046345,DUNĂREA-DESA COOPERATIVĂ AGRICOLĂ,Dolj,Desa,Telefon: 0766636843; ,0111,6000,0,2982,0,5,0
49322726,PE LA SATE COOPERATIVĂ AGRICOLĂ,Arad,Oraş Sântana,,0111,5400,0,759,0,5,0
35800936,KÁNYÁDI ŐRHEGY COOPERATIVA AGRICOLĂ,Harghita,Ulieş,Telefon mobil: 0746219582; Telefon mobil: 0740219582; ,0111,5368,27128,0,1170,5,1
43847000,KARPATEN PREMIUM ANGUS COOPERATIVĂ AGRICOLĂ,Sibiu,Marpod,Telefon: 0759547556; ,4611,5000,0,4240,0,6,0
45121274,BOBUL CODRULUI COOPERATIVĂ AGRICOLĂ,Maramureş,Sălsig,,0111,5000,9630,4261,0,6,0
44629275,COOPERATIVA AGRICOLĂ AGROGYANTA,Bihor,Ginta,,4621,4975,136992,408,0,5,0
31353142,CĂTUN PRELIPCA COOPERATIVA AGRICOLĂ,Botoşani,Sauceniţa,Telefon mobil: 0743/120242; ,0150,4800,9600,8815,0,5,0
44252204,COSASUL VERDE FLORMINIS COOPERATIVĂ AGRICOLĂ,Galaţi,Ţigăneşti,,0111,4750,0,210,0,6,0
40773897,BIOWIL FRUCT COOPERATIVĂ AGRICOLĂ,Satu Mare,Tăşnad,,0124,4500,3000,1781,0,5,0
47365631,DIN PĂMÂNT ÎN FARFURIE COOPERATIVĂ AGRICOLĂ,Ilfov,Ştefăneştii de Jos,Telefon: 0732111025; ,0111,4500,0,972,0,5,0
41122366,MIORIŢA ECO COOPERATIVĂ AGRICOLĂ,Sibiu,Vurpăr,,1051,4465,0,428,0,6,0
46096497,MESTERKERT COOPERATIVĂ AGRICOLĂ,Braşov,Crizbav,,0125,4179,4184,0,15,10,0
44854447,PRO ECO MILK COOPERATIVĂ AGRICOLĂ,Botoşani,Aurel Vlaicu,Telefon mobil: 0749936200; Adresa de e-mail: moruzcostel@gmail.com; ,0111,4155,3810,0,5522,8,0
39844617,BIO VERDURAS DISTRIB COOPERATIVĂ AGRICOLĂ,Buzău,Scurteşti,,4611,4000,1600,3360,0,6,0
47243740,CHERHANA SUD COOPERATIVĂ AGRICOLĂ,Constanţa,Mangalia,,,3743,0,1925,0,5,0
49086978,DUDAGRO COOPERATIVĂ AGRICOLĂ,Arad,Şimand,Telefon mobil: 0740022727; ,5210,3300,0,2197,0,5,0
42067642,COOPERATIVA AGRICOLĂ ANGUS CRISANA,Bihor,Groşi,,4623,3200,2400,0,180,8,0
39543380,EBEN-EZER ECOLOGIC COOPERATIVA AGRICOLĂ,Bistriţa-Năsăud,Negrileşti,,0149,3150,250,343,0,5,1
28521637,GLIMBOTRAC COOPERATIVA AGRICOLĂ,Caraş-Severin,Glimboca,Telefon: 0758247147; ,0150,2875,85500,0,43605,5,2
29047443,"COOPERATIVA AGRICOLĂ ""APICOLA OBREJA""",Alba,Ghirbom,Telefon: 0744631154; ,1089,2700,2800,0,637,61,0
44019617,AGRO-RURAL AUTENTIC COOPERATIVĂ AGRICOLĂ,Giurgiu,Izvoarele,,0111,2499,8424,546,0,7,0
37349353,COOPERATIVA AGRICOLA PERISOR,Bistriţa-Năsăud,Perişor,,0161,2400,1200,0,98376,6,1
44937933,"CAJVANA WILL RISE, AGAIN COOPERATIVĂ AGRICOLĂ",Suceava,Oraş Cajvana,Adresa de e-mail: negruseriacob@yahoo.com; ,1039,2339,0,0,6681,5,0
46073450,COOPERATIVA AGRICOLA VALEA DOFTANEI,Prahova,Trăisteni,,0141,2203,2860,31046,0,5,0
47780115,BIO LEADER COOPERATIVĂ AGRICOLĂ,Sălaj,Ileanda,Telefon mobil: 0784845841; ,0149,2200,0,0,215,5,0
38046641,MIORIŢA BERZUNŢI COOPERATIVĂ AGRICOLĂ,Bacău,Dragomir,Telefon mobil: 0762415717; ,0145,1850,2000,0,12270,5,3
25527767,DUMBRAVA GIULEŞTI COOPERATIVĂ AGRICOLĂ,Maramureş,Giuleşti,,0150,1613,0,0,307019,9,0
45473343,COOPERATIVA AGRICOLĂ MIEREA DIN VASLUI,Vaslui,Viişoara,,4638,1563,4714,543,0,5,0
39767093,C.A.P. LEGUME DE CÂMP SERE ŞI SOLARII COOPERATIVĂ AGRICOLĂ,Teleorman,Dracea,,0113,1500,1000,1927,0,6,0
45035114,FERGER AGRICO COOPERATIVĂ AGRICOLĂ,Harghita,Poloniţa,Telefon mobil: 0742137756; ,0150,1500,4000,0,37582,5,1
34238423,ŢARA MEA VIŞINA-IZBICENI COOPERATIVA AGRICOLĂ,Olt,Corabia,,4631,1200,1500,255,0,6,0
39543371,UVATERA ECOLOGIC COOPERATIVA AGRICOLĂ,Bistriţa-Năsăud,Breaza,,0124,1100,2521,162,0,5,1
46505931,COOPERATIVA AGRICOLĂ CHISLAZ FRUCT,Bihor,Chişlaz,,4631,945,4860,942,0,5,0
34163827,BRÂNCOVEANU AGRI COOPERATIVA AGRICOLĂ,Călăraşi,Constantin Brâncoveanu,Telefon mobil: 0737087643; ,0145,835,0,0,10128,5,0
43905089,PRĂJENI COOPERATIVĂ AGRICOLĂ,Botoşani,Prăjeni,,0141,810,0,0,17297,13,0
36070902,COOPERATIVA AGRICOLĂ DE GRADUL 1 CUCUTENI 5000,Iaşi,Cucuteni,,0150,790,14121,407,0,21,0
35821084,SPERANTA TINERETULUI ZARNESTI COOPERATIVA AGRICOLĂ,Buzău,Pruneni,Telefon mobil: 0774423454; ,0149,750,4500,0,1900,5,0
45714980,BIMISVIMA PROSPER COOPERATIVĂ AGRICOLĂ,Maramureş,Vima Mare,,1051,500,0,422,0,5,0
45364079,COOPERATIVA AGRICOLĂ DE PRODUCŢIE GHERDEAL,Sibiu,Gherdeal,,0125,400,447352,79153,0,6,0
29552526,AGRO BERISLĂVEŞTI-CODREA COOPERATIVĂ AGRICOLĂ,Vâlcea,Stoeneşti,Telefon: 0727884464; ,0145,250,250,210,0,5,0
41812617,ECO FRUX COOPERATIVĂ AGRICOLĂ,Arad,Arad,,4631,235,0,0,323198,6,2
45393520,LEGUME ARGES COOPERATIVĂ AGRICOLĂ,Argeş,Geamăna,Telefon: 0757721787; ,0113,200,200,168,0,5,0
25192939,PIGART COOPERATIVA AGRICOLĂ,Brăila,Viziru,Telefon: 0744554095; ,0146,56,17,0,0,14,0
21186071,LEGUMICOLA PLEŞOIU COOPERATIVĂ AGRICOLĂ,Olt,Pleşoiu,Telefon: 0745/015699; Telefon: 0756021646; Adresa de e-mail: legumicola_pleşoiu@yahoo.com; ,4631,0,1339446,0,0,0,0
23834242,COOPERATIVA AGRICOLA SZILOS,Harghita,Păuleni,Telefon: 0741/235149; Telefon: 0741235149; ,0142,0,161263,0,0,0,0
26038483,IL TIGLIO COOPERATIVĂ AGRICOLĂ,Timiş,Sat Periam | Comuna Periam,Telefon: 0256370458; ,4621,0,460000,521,0,6,1
26043790,COOPERATIVA AGRICOLĂ DANBRED,Argeş,Slobozia,Telefon: 0720758644; Telefon: 0248698370; ,0146,0,236299,7953,0,5,0
29103411,PRUNDU PREST COOPERATIVA AGRICOLĂ,Giurgiu,Prundu,Telefon: 0766460314; ,4611,0,97200,0,909,5,0
30858341,VALEA JEGALIEI COOPERATIVA AGRICOLĂ,Călăraşi,Jegălia,Telefon mobil: 0721810685; ,0141,0,111999,2420,0,6,0
32610872,APIS BIO LAND COOPERATIVĂ AGRICOLĂ,Botoşani,Păltiniş,Telefon mobil: 0749552669; Adresa de e-mail: honey_vet1@yahoo.com; Fax: 0040331814369; ,0149,0,470940,0,0,0,0
33110417,COOPERATIVA APICOLA TARA LAPUSULUI COOPERATIVA AGRICOLĂ,Maramureş,Stoiceni,,0149,0,22550,0,0,0,0
34103299,PRODUCTIE BIO SATU MARE COOPERATIVA AGRICOLĂ,Satu Mare,Amaţi,Telefon: 0261829660; ,0111,0,73511,0,1583,5,0
34221227,VÂRFUL POENII COOPERATIVA AGRICOLĂ,Botoşani,Oraş Flămânzi,Telefon mobil: 0749416062; ,4621,0,40628,0,0,0,0
34450972,COOPERATIVA AGRICOLĂ BIO ZACUSCA,Arad,Cermei,Telefon mobil: 0757546423; ,0113,0,180,0,0,5,0
34856076,COOPERATIVA AGRICOLĂ VALEA AMARADIEI CATALUNYA,Gorj,Roşia de Amaradia,,0125,0,105449,0,1396,68,0
35128313,ARIEŞUL APUSENI COOPERATIVA AGRICOLĂ,Alba,Câmpeni,,0162,0,131620,0,0,0,0
35636192,COOPERATIVA AGRICOLĂ ATENA FARM,Timiş,Checea,Telefon mobil: 0721263626; ,0111,0,1524138,0,0,0,0
35727100,COOPERATIVA AGRICOLĂ DE GRADUL II MOLDOVA NORD-EST ,Iaşi,Spineni,Telefon mobil: 0752816475; ,0141,0,97969,0,0,0,0
36197478,COOPERATIVĂ AGRICOLĂ LĂSCHIANA,Maramureş,Lăschia,,0150,0,880,0,12589,214,1
37474097,COOPERATIVA AGRICOLĂ GOPAB AGRO WEST,Timiş,Pordeanu,,0111,0,311067,0,0,0,0
38321725,LUNCA STROIEȘTI COOPERATIVA AGRICOLĂ,Botoşani,Stroieşti,Telefon mobil: 0754284345; ,0113,0,56000,0,28789,5,0
38724078,COOP AGRICOLA SEGARCEA COOPERATIVA AGRICOLĂ,Dolj,Segarcea,Telefon: 0745654579; ,4621,0,12959017,0,0,0,0
39080552,ECOPLANTIS STANILESTI COOPERATIVA AGRICOLĂ,Vaslui,Stănileşti,Telefon mobil: 0742/118599; ,0111,0,500,0,0,0,0
39208091,FERMIERII PATRIOȚI COOPERATIVĂ AGRICOLĂ,Giurgiu,Giurgiu,Telefon: 0763846087; ,0141,0,15552,0,57810,8,1
39385131,EAC AGRO TEHNOLOGY COOPERATIVĂ AGRICOLĂ,Galaţi,Munteni,Telefon mobil: 0765418066; ,0111,0,199427,0,0,0,0
39436804,LUNCA MORII COOPERATIVĂ AGRICOLĂ,Botoşani,Huţani,,0141,0,31040,0,138395,6,0
39440171,MIRALUMIR COOPERATIVĂ AGRICOLĂ,Olt,Orlea,,0111,0,838662,0,0,0,0
39448205,AGRICOOP IVAN COOPERATIVĂ AGRICOLĂ,Teleorman,Izvoarele,,0111,0,4200,0,451,6,0
39519519,AGROMIT FERMA CRISTIAN COOPERATIVĂ AGRICOLĂ,Olt,Rotunda,,0111,0,16500,0,1899,5,0
39579065,TIMPURI NOI UNIREA COOPERATIVĂ AGRICOLĂ,Dolj,Unirea,,0161,0,961198,0,0,0,0
39607319,COOPERATIVA AGRICOLĂ LINIA VERDE,Timiş,Sânnicolau Mare,,0111,0,1526,0,0,6,0
39621399,COOPERATIVA AGRICOLĂ DE GRADUL II MOŞNA JUDEŢUL IAŞI,Iaşi,Moşna,Adresa de e-mail: cooperativa.mosna@gmail.com; Telefon mobil: 0768892998; ,4621,0,1384785,0,0,0,0
39878504,BANAT SUINE COOPERATIVA AGRICOLĂ,Caraş-Severin,Fizeş,Telefon: 0754958027; ,0146,0,1944,0,55899,5,1
39982830,MAJORE CEREALS COOPERATIVA AGRICOLĂ,Galaţi,Galaţi,Telefon mobil: 0765529331; ,0111,0,1100,0,0,0,0
40392876,APUSENI TRADITIE COOPERATIVA AGRICOLĂ,Alba,Abrud,,1011,0,279843,0,0,0,0
40776583,FRUCTABIO GRUP COOPERATIVĂ AGRICOLĂ,Sălaj,Zalău,Telefon mobil: 0741256040; ,0124,0,1200,0,0,5,0
40777031,COOPERATIVA AGRICOLĂ BESTEN FRUIT,Bihor,Lugaşu de Jos,,4631,0,250,0,0,5,0
41091766,COOPERATIVA AGRICOLĂ DE PRODUCTIE ALUTUS 5,Constanţa,Topraisar,,0113,0,127961,0,0,0,0
41200871,VALEA LĂPUŞULUI COOPERATIVĂ AGRICOLĂ,Maramureş,Suciu de Jos,,4623,0,8832,13797,0,8,0
41310831,RUNCU BICAZ COOPERATIVĂ AGRICOLĂ,Maramureş,Bicaz,,0111,0,86051,0,0,0,0
41541623,COOPERATIVA AGRICOLĂ PRIETENIA,Mehedinţi,Dănceu,,0111,0,685073,0,0,0,0
41776891,AGRO ANGEL VULTURU COOPERATIVA AGRICOLĂ,Constanţa,Vulturu,,4621,0,21968,0,0,5,0
42067600,COOPERATIVA AGRICOLĂ STUPINELE BISTRIŢEI,Bacău,Pădureni,,8292,0,10703,0,0,0,0
42253025,AGRIPROD SUD MUNTENIA COOPERATIVĂ AGRICOLĂ,Argeş,Ioneşti,Telefon: 0726313203; ,4621,0,27284471,0,0,0,0
42299839,BUCATE DIN PROXIMITATE COOPERATIVĂ AGRICOLĂ,Sibiu,Sat Şoala | Comuna Axente Sever,,4619,0,37638,0,0,0,0
43021562,MARMATIA TURISM COOPERATIVĂ AGRICOLĂ,Maramureş,Sighetu Marmaţiei,,0150,0,4,0,0,5,0
43043862,OHABEANU COOPERATIVĂ AGRICOLĂ,Timiş,Ohaba-Forgaci,Telefon mobil: 0759547556; ,4631,0,50777,0,526,5,0
43109878,GEOMA DAO COOP COOPERATIVĂ AGRICOLĂ,Sibiu,Mândra,Telefon: 0759547556; ,4621,0,28740,0,0,0,0
43240287,MĂGURA RARĂULUI COOPERATIVĂ AGRICOLĂ,Suceava,Sadova,Telefon: 0753151011; ,4633,0,13200,19,0,6,0
43384070,MOMÂRLANII JIULUI DE VEST COOPERATIVĂ AGRICOLĂ,Hunedoara,Lupeni,Telefon mobil: 0759547556; ,4633,0,18800,0,0,0,0
43398849,ROSIAVAL COOPERATIVĂ AGRICOLĂ,Bihor,Goila,Telefon: 0759547556; ,4633,0,200,0,0,0,0
43419437,FERMA VISINELU COOPERATIVĂ AGRICOLĂ,Mureş,Vişinelu,Telefon mobil: 0759547556; ,4633,0,20466,0,0,6,0
43499053,SÂNCEL - TÂRNAVA MICĂ COOPERATIVĂ AGRICOLĂ,Alba,Sâncel,,4621,0,8000,0,0,7,0
43621672,FERMA MURESAN COOPERATIVĂ AGRICOLĂ,Mureş,Sărmaşu,Telefon: 0759547556; ,4633,0,16844,0,0,5,0
43835811,NISIPURILE CĂLĂRAȘI COOPERATIVĂ AGRICOLĂ,Dolj,Călăraşi,,0113,0,6875,0,0,0,0
43939880,RIBON NATUR COOPERATIVĂ AGRICOLĂ,Harghita,Mădăraş,Telefon mobil: 0745153803; ,0125,0,1594,2061,0,5,0
43976330,COOPERATIVA AGRICOLĂ SEMLAC,Timiş,Timişoara,,0113,0,1317,0,0,0,0
44027784,FERMA NEAJLOVULUI COOPERATIVĂ AGRICOLĂ,Giurgiu,Falaştoaca,,0125,0,5698,34668,0,5,1
44036839,ILINCA LEGUME COOPERATIVĂ AGRICOLĂ,Giurgiu,Câmpurelu,,0113,0,14462,0,1429,17,0
44362460,PADURENI COC COOPERATIVĂ AGRICOLĂ,Cluj,Pădureni,,1051,0,468081,0,0,0,0
44379187,BANAT AGROFARM COOPERATIVĂ AGRICOLĂ,Arad,Arad,,4621,0,1299087,0,0,0,0
44521639,TRANSILVANIA BERRY COOP COOPERATIVĂ AGRICOLĂ,Maramureş,Baia Mare,,4631,0,555,0,12462,7,0
44648005,COOPERATIVA AGRICOLĂ UNIREA BĂLĂCIȚA,Mehedinţi,Gvardiniţa,,0111,0,656997,0,0,0,0
44842396,CODRII ZĂVOIULUI COOPERATIVĂ AGRICOLĂ,Cluj,Ciucea,,0113,0,121190,0,0,0,0
44856073,AGRICOOP CLĂNIŢA COOPERATIVĂ AGRICOLĂ,Teleorman,Talpa-Bâscoveni,,4621,0,427463,0,168,6,0
44934260,JDEGLA COOPERATIVĂ AGRICOLĂ,Dolj,Ciupercenii Vechi,,0113,0,132910,0,0,0,0
44955336,BOIU-PRIPOR COOPERATIVĂ AGRICOLĂ,Maramureş,Boiu Mare,,4623,0,2600,0,0,0,0
44970875,AGROZOOTEHNICA GRIGO INTENSIV COOPERATIVĂ AGRICOLĂ,Buzău,Căpăţîneşti,,0150,0,423021,0,0,0,0
44992458,APIS TRANSILVANIA MONTANA COOPERATIVĂ AGRICOLĂ,Bistriţa-Năsăud,Bistriţa,,0149,0,3000,0,0,0,0
45002737,AGRO ALBEȘTI TOP COOPERATIVĂ AGRICOLĂ,Constanţa,Albeşti,,0111,0,8764886,0,0,0,0
45021119,BEST ANGUS COOPERATIVĂ AGRICOLĂ,Bihor,Oraş Săcueni,Telefon: 0759547556; ,4632,0,65214,0,3403,6,0
45134126,FERMIERII EUROPENI COOPERATIVĂ AGRICOLĂ,Olt,Vişina Nouă,,4611,0,44136,0,0,0,0
45223142,ALECU PRUNĂ & AGAPIE COOPERATIVĂ AGRICOLĂ,Buzău,Arcanu,,4621,0,70650,0,3900,6,0
45227624,AGRO FARM EXCLUSIV COOPERATIVĂ AGRICOLĂ,Constanţa,Chirnogeni,,0111,0,368922,0,0,0,0
45261421,RĂDEȘTI COOPERATIVĂ AGRICOLĂ,Alba,Mescreac,,0150,0,255360,0,0,9,0
45269832,DACIA MARE COOPERATIVĂ AGRICOLĂ,Vâlcea,Drăganu,,4623,0,19628,0,0,0,0
45357519,HUTAPLANT COOPERATIVA AGRICOLĂ,Bihor,Şinteu,,0113,0,43763,0,76,5,0
45400147,HORIA JR. SI ASOCIATII COOPERATIVĂ AGRICOLĂ,Buzău,Costeşti,,0161,0,326117,0,0,0,0
45518100,GROUP CIAMATU COOPERATIVĂ AGRICOLĂ,Constanţa,Mihai Viteazu,Telefon: 0740135277; ,4621,0,9966951,0,11531,6,0
45543325,COOPERATIVA AGRICOLĂ GRĂDINA TEZAUR PIETROASELE,Buzău,Buzău,,4711,0,274843,0,778,7,0
45713322,KDF AGRO COOPERATIVĂ AGRICOLĂ,Harghita,Dârjiu,Telefon mobil: 0746082831; ,0141,0,2500,0,1670,5,0
45924249,PAS-CERES COOPERATIVĂ AGRICOLĂ,Iaşi,Ţibăneşti,Telefon mobil: 0752286535; Adresa de e-mail: pasaniucs@yahoo.com; ,4621,0,14250,0,4360,5,0
45961794,TARANEASCA COOPERATIVĂ AGRICOLĂ,Dolj,Călăraşi,Telefon: 0788000550; ,0113,0,56337,0,0,0,0
45964146,USTUROI DE COPĂLĂU COOPERATIVĂ AGRICOLĂ,Botoşani,Copalau,,4631,0,18030,0,0,5,0
46005235,GRĂDINA NOASTRĂ DIN BREZOAELE COOPERATIVĂ AGRICOLĂ,Dâmboviţa,Brezoaele,,4631,0,4842100,0,0,0,0
46070918,COOPERATIVA AGRICOLĂ CEAPĂ ȘI USTUROI ROȘU,Buzău,Rubla,,4611,0,127780,0,171625,7,0
46509992,COOPERATIVA AGRICOLA PROVIT BIO,Bihor,Arpăşel,Telefon: 0751285341; ,4621,0,190056,0,0,0,0
47009421,COOPERATIVA AGRICOLĂ FRESA SUSENI,Argeş,Strâmbeni,,0125,0,2000,0,391,5,0
47072445,COOPERATIVA AGRICOLĂ ARTEMIS LUMIA,Argeş,Şuici,,0125,0,900,0,1575,5,1
47176829,MOLD-LACTIS COOPERATIVĂ AGRICOLĂ,Vaslui,Vaslui,,1051,0,9793,4600,0,6,0
