cui,denumire,caen,nr_reg_com,forma_juridica,sediu_judet,sediu_localitate,sediu_strada,sediu_nr,sediu_cod_postal,adresa,telefon_anaf,fax,cod_postal,data_inregistrare,stare,status_tva,email,email2,website,cifra_afaceri_ron,cifra_afaceri_eur,angajati,an_infiintare
34542480,MAIER S MIRCEA ÎNTREPRINDERE INDIVIDUALĂ,4661,F26/755/2015,,MUREŞ,Mun. Sighişoara,Str. Mircea Vodă,42,545400,"JUD. MUREŞ, MUN. SIGHIŞOARA, STR. MIRCEA VODĂ, NR.42",,,545400,2015-05-21,INREGISTRAT din data 21.05.2015,True,,,,,,,
33012532,MAIK ARENA CENTER SRL,4661,J16/595/2014,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,DOLJ,Mun. Craiova,Str. Nanterre,53,200497,"JUD. DOLJ, MUN. CRAIOVA, STR. NANTERRE, NR.53, BL.D10, SC.2, AP.19",0768511111,,200497,2014-04-02,RELUARE ACTIVITATE din data 01.01.2018,False,,,,,,,
45990897,MANDARIN.LTD S.R.L.,4661,J16/901/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,DOLJ,Mun. Craiova,Str. Constantin Brâncoveanu,67,,"JUD. DOLJ, MUN. CRAIOVA, STR. CONSTANTIN BRÂNCOVEANU, NR.67, BL.47A1, SC.1, ET.4, AP.18",,,,2022-04-20,INREGISTRAT din data 19.04.2022,False,,,,,,,
48463964,MANDI AUTO GARAJ S.R.L.,4661,J2023001496168,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,DOLJ,Sat Işalniţa Com. Işalniţa,Str. Ştefan cel Mare,25,207340,"JUD. DOLJ, SAT IŞALNIŢA COM. IŞALNIŢA, STR. ŞTEFAN CEL MARE, NR.25",MANDIAUTO@GMAIL,,207340,2023-07-11,SUSPENDARE ACTIVITATE din data 30.07.2025,False,,,,,,,
50604208,MAR AGRIPARTS S.R.L.,4661,J2024025706002,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ILFOV,Sat Tunari Com. Tunari,Str. Margaretelor,28,,"JUD. ILFOV, SAT TUNARI COM. TUNARI, STR. MARGARETELOR, NR.28",+40750447103,,,2024-09-26,INREGISTRAT din data 26.09.2024,True,,,,,,,
27894417,MARITRANS UTILAGRO S.R.L.,4661,J27/17/2011,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,NEAMŢ,Sat Hanul Ancuţei Com. Tupilaţi,,14,617482,"JUD. NEAMŢ, SAT HANUL ANCUŢEI COM. TUPILAŢI, NR.14",0740327089,,617482,2011-01-13,INREGISTRAT din data 12.01.2011,False,,,,,,,
23118499,MARNIDUD SRL,4661,J2008000053091,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRĂILA,Sat Dudeşti Com. Dudeşti,"CVARTAL 24, PARCELELE 849,850,851",,817040,"JUD. BRĂILA, SAT DUDEŞTI COM. DUDEŞTI, CVARTAL 24, PARCELELE 849,850,851",0239663412,,817040,2008-01-25,INREGISTRAT din data 25.01.2008,False,,,,,,,
37789184,MARVAN AGRAR SRL,4661,J35/2492/2017,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Sat Giroc Com. Giroc,Str. Satu Bătrân,4,307220,"JUD. TIMIŞ, SAT GIROC COM. GIROC, STR. SATU BĂTRÂN, NR.4, CAMERA 1",0752172778,,307220,2017-06-19,INREGISTRAT din data 19.06.2017,True,,,,,,,
39993651,MAS AGRO STANDARD S.R.L.,4661,J2018002388051,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Mun. Salonta,Str. Kulin György,55/B,415500,"JUD. BIHOR, MUN. SALONTA, STR. KULIN GYÖRGY, NR.55/B",0758366606,,415500,2018-10-12,INREGISTRAT din data 12.10.2018,True,,,,,,,
15126113,MASCHIO-GASPARDO ROMANIA S.A.,2830,J2003000247024,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ARAD,Orş. Chişineu-Criş,Str. Înfrăţirii,155,315100,"JUD. ARAD, ORŞ. CHIŞINEU-CRIŞ, STR. ÎNFRĂŢIRII, NR.155",0257307030,0257307040,315100,2003-01-14,INREGISTRAT din data 26.02.2003,True,,,,,,,
17889405,MASINI AGRICOLE SI DE CONSTRUCTII G & B. S.R.L.,4661,J24/1401/2005,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MARAMUREŞ,Mun. Baia Mare,Str. Bogdan Vodă,3A,430193,"JUD. MARAMUREŞ, MUN. BAIA MARE, STR. BOGDAN VODĂ, NR.3A, AP.42",0742081680,,430193,2005-08-22,SUSPENDARE ACTIVITATE din data 01.07.2009,False,,,,,,,
39628575,MASTERAGRI HV S.R.L.,4661,J2018001656081,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Sat Feldioara Com. Feldioara,Str. Braşovului,2,507065,"JUD. BRAŞOV, SAT FELDIOARA COM. FELDIOARA, STR. BRAŞOVULUI, NR.2, BIROUL 7",0740629552,0268472242,507065,2018-07-17,INREGISTRAT din data 17.07.2018,True,,,,,,,
41666066,MAT AGRI BUSINESS S.R.L.,4661,J21/631/2019,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,IALOMIŢA,Sat Manasia Com. Manasia,Str. Cooperativei,80,927160,"JUD. IALOMIŢA, SAT MANASIA COM. MANASIA, STR. COOPERATIVEI, NR.80",,,927160,2019-09-20,INREGISTRAT din data 19.09.2019,True,,,,,,,
2315722,MAT CRAIOVA S.R.L.,2830,J1991000026169,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,DOLJ,Mun. Craiova,Bld. Decebal,111,,"JUD. DOLJ, MUN. CRAIOVA, BLD. DECEBAL, NR.111",051437675,,,1992-11-28,INREGISTRAT din data 28.11.1992,True,,,https://matcraiova.ro,,,,
45930097,MAT CRIS UTILAJE S.R.L.,4661,J23/558/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ILFOV,Orş. Bragadiru,Prl. Ghencea,45,77025,"JUD. ILFOV, ORŞ. BRAGADIRU, PRL. GHENCEA, NR.45, BL.D3, SC.2, ET.2, AP.30",-,,77025,2022-04-07,TRANSFER(SOSIRE) din data 30.01.2023,True,,,,,,,
8040884,MAT MAGRIT SA,2830,,SOCIETATE COMERCIALĂ PE ACŢIUNI,DOLJ,Mun. Craiova,Str. Sărarilor,3,200516,"JUD. DOLJ, MUN. CRAIOVA, STR. SARARILOR, NR.3",0251439345,0251543166,200516,1996-01-19,INREGISTRAT din data 19.01.1996,True,,,,,,,
47080502,MATCAŞ INTERNATIONAL HOLDINGS S.R.L.,4661,J23/7438/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ILFOV,Orş. Popeşti-Leordeni,Str. Cheiul Dâmboviţei,26,77160,"JUD. ILFOV, ORŞ. POPEŞTI-LEORDENI, STR. CHEIUL DÂMBOVIŢEI, NR.26, BL.1, SC.1, ET.PARTER, AP.3",,,77160,2022-10-26,INREGISTRAT din data 26.10.2022,True,,,,,,,
40032559,MATENIC OLTIMPORT-EXPORT S.R.L.,4661,J28/906/2018,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,OLT,Mun. Slatina,Str. Islazului,18,230050,"JUD. OLT, MUN. SLATINA, STR. ISLAZULUI, NR.18, CAMERA 1",,,230050,2018-10-22,INREGISTRAT din data 22.10.2018,True,,,,,,,
49960341,MAVO TOOLS S.R.L.,4661,J35/1626/2024,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Mun. Timişoara,Cal. Martirilor 1989,70,,"JUD. TIMIŞ, MUN. TIMIŞOARA, CAL. MARTIRILOR 1989, NR.70, SC.A, ET.3, AP.15",0769630434,,,2024-04-17,INREGISTRAT din data 17.04.2024,False,,,,,,,
30474685,MAXUTIL HEAVY MACHINERY S.R.L.,4661,J2012001814351,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Sat Gătaia Orş. Gătaia,Str. Carpaţi,68,307185,"JUD. TIMIŞ, SAT GĂTAIA ORŞ. GĂTAIA, STR. CARPAŢI, NR.68, CAMERA 5",0730060862,,307185,2012-07-26,INREGISTRAT din data 26.07.2012,True,,,,,,,
35458613,MAXX HOLIDAY IMPEX SRL,4661,J12/234/2016,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CLUJ,Mun. Cluj-Napoca,Str. George Enescu,5,400305,"JUD. CLUJ, MUN. CLUJ-NAPOCA, STR. GEORGE ENESCU, NR.5",,,400305,2016-01-21,INREGISTRAT din data 21.01.2016,False,,,,,,,
26421674,MC GENERAL DISTRIBUTION & SERVICES S.R.L.,4661,J40/642/2010,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 1 Mun. Bucureşti,Str. Dimitrie Zosima,77,11535,"MUNICIPIUL BUCUREŞTI, SECTOR 1, STR. ING. DUMITRU ZOSSIMA, NR.77, ET.2",0721260557,,11535,2010-01-21,SUSPENDARE ACTIVITATE din data 01.06.2010,False,,,,,,,
32840510,MEATSIB SPEDITION S.R.L.,4661,J38/764/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,VÂLCEA,Sat Ifrimeşti Orş. Horezu,,F.N.23,245801,"JUD. VÂLCEA, SAT IFRIMEŞTI ORŞ. HOREZU,  , NR.F.N.23, PUNCTUL ACASĂ ȘI LOCUL POPII",,,245801,2014-02-26,TRANSFER(SOSIRE) din data 08.07.2021,False,,,,,,,
43130390,MECANIC-SHOP-STAR S.R.L.,4661,J2020000972017,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ALBA,Sat Vurpăr Com. Vinţu de Jos,,93B,517896,"JUD. ALBA, SAT VURPĂR COM. VINŢU DE JOS, NR.93B",,,517896,2020-10-02,INREGISTRAT din data 02.10.2020,True,,,,,,,
2045262,MECANICA CEAHLAU SA,2830,J1991000008271,SOCIETATE COMERCIALĂ PE ACŢIUNI,NEAMŢ,Mun. Piatra Neamţ,Str. Dumbravei,6,610202,"JUD. NEAMŢ, MUN. PIATRA NEAMŢ, STR.  DUMBRAVEI, NR.6",0233215820,0233216069,,1992-11-29,INREGISTRAT din data 29.11.1992,True,cristian.isvanca@mecanicaceahlau.ro,,https://mecanicaceahlau.ro,,,,
1122928,MECANICA CODLEA SA,2830,J08/37/1991,SOCIETATE COMERCIALĂ PE ACŢIUNI,BRAŞOV,Mun. Codlea,Str. Rampei,1,505100,"JUD. BRAŞOV, MUN. CODLEA, STR. RAMPEI, NR.1",0268254200,0268254190,505100,1992-11-26,INREGISTRAT din data 26.11.1992,True,,,,,,,
34593697,MECANIKKA DEUTSCHE TRAKTOREN AG ROMANIA SRL,4661,J40/6648/2015,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 4 Mun. Bucureşti,Şos. Giurgiului,121,40662,"MUNICIPIUL BUCUREŞTI, SECTOR 4, ŞOS. GIURGIULUI, NR.121, CAMERA 2, BL.5, SC.4, AP.131",0757573761,,40662,2015-06-03,INREGISTRAT din data 02.06.2015,True,,,,,,,
14195468,MECANO-PREST-SERVICE SRL,4661,J37/238/2001,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,VASLUI,Mun. Bârlad,Şos. Tecuciului,7,731199,"JUD. VASLUI, MUN. BÂRLAD, ŞOS. TECUCIULUI, NR.7",0235421757,023542178,731199,2001-09-26,INREGISTRAT din data 25.09.2001,True,,,,,,,
26100062,MECOMAG H.V. SRL,4661,J2009001422082,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Sat Feldioara Com. Feldioara,Str. Braşovului,2,507065,"JUD. BRAŞOV, SAT FELDIOARA COM. FELDIOARA, STR. BRAŞOVULUI, NR.2",0744565495,,507065,2009-10-14,INREGISTRAT din data 12.10.2009,True,,,,,,,
6560473,MEDIA LINE SRL,4661,J1994023860400,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 3 Mun. Bucureşti,Str. Octavian,37,,"MUNICIPIUL BUCUREŞTI, SECTOR 3, STR. OCTAVIAN, NR.37",0724310142,,,1994-12-19,INREGISTRAT din data 25.07.2002,True,info@medialine.ro,,https://medialine.ro,,,,
18125520,MEDREA CONSTRUCT SRL,4661,J2005001744209,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,HUNEDOARA,Sat Sălişte Com. Băiţa,COM. BĂIŢA,109,337056,"JUD. HUNEDOARA, SAT SĂLIŞTE COM. BĂIŢA, COM. BAITA, NR.109",0723741149,,337056,2005-11-11,RELUARE ACTIVITATE din data 24.01.2017,False,,,,,,,
39533530,MEG GREEN GARDEN INSTALATIONS S.R.L.,4661,J22/1684/2018,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,IAŞI,Sat Aroneanu Com. Aroneanu,Str. Belvedere,12,707020,"JUD. IAŞI, SAT ARONEANU COM. ARONEANU, STR. BELVEDERE, NR.12, PARTER, CAMERA 6",0742145845,,707020,2018-06-25,INREGISTRAT din data 25.06.2018,False,,,,,,,
46431214,MELLIFERA APICULTURĂ S.R.L.,4661,J2022012938407,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 2 Mun. Bucureşti,Aleea Pantelimon,6,22404,"MUNICIPIUL BUCUREŞTI, SECTOR 2, ALE PANTELIMON, NR.6, BL.8, SC.1, ET.3, AP.29",,,22404,2022-07-06,TRANSFER(SOSIRE) din data 14.05.2024,True,,,,,,,
45613960,MEPE TEILE AGRO S.R.L.,4661,J30/158/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SATU MARE,Mun. Carei,Str. Liszt Ferenc,25,445100,"JUD. SATU MARE, MUN. CAREI, STR. LISZT FERENC, NR.25, AP.6",,,445100,2022-02-09,INREGISTRAT din data 09.02.2022,True,,,,,,,
10238990,MERT-SAN IMPEX MASINI AGRICOLE SRL,4661,J08/8/1998,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Mun. Codlea,Str. Lungă,12,505100,"JUD. BRAŞOV, MUN. CODLEA, STR. LUNGĂ, NR.12",,,505100,1998-02-26,INREGISTRAT din data 05.01.1998,True,,,,,,,
23567242,MESAGRO CO.  SRL,4661,J21/215/2008,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,IALOMIŢA,Com. Ion Roată,Str. Sat Nou,4,,"JUD. IALOMIŢA, COM. ION ROATĂ, STR. SAT NOU, NR.4",0722338258,,,2008-03-21,INREGISTRAT din data 21.03.2008,False,,,,,,,
49736680,META AGRICULTURE S.R.L.,4661,J16/603/2024,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,DOLJ,Sat Malu Mare Com. Malu Mare,Str. Prunilor,44,207365,"JUD. DOLJ, SAT MALU MARE COM. MALU MARE, STR. PRUNILOR, NR.44",0740752722,,207365,2024-03-08,INREGISTRAT din data 08.03.2024,True,,,,,,,
47004920,META AGRO SOLUTION S.R.L.,4661,J30/1178/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SATU MARE,Sat Homorodu de Mijloc Com. Homoroade,HOMORODU DE MIJLOC,266,447163,"JUD. SATU MARE, SAT HOMORODU DE MIJLOC COM. HOMOROADE, HOMORODU DE MIJLOC, NR.266",,,447163,2022-10-12,INREGISTRAT din data 12.10.2022,False,,,,,,,
48284896,METAL TEHNIC CONCEPT S.R.L.,2830,J06/520/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BISTRIŢA-NĂSĂUD,Sat Cociu Com. Şintereag,,143,427324,"JUD. BISTRIŢA-NĂSĂUD, SAT COCIU COM. ŞINTEREAG, NR.143",0758516220,,427324,2023-06-07,INREGISTRAT din data 07.06.2023,True,,,,,,,
4744585,METEOR IMPEX S.R.L.,4661,J14/739/1993,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,COVASNA,Mun. Târgu Secuiesc,Str. Nicolae Bălcescu,1,525400,"JUD. COVASNA, MUN. TÂRGU SECUIESC, STR. NICOLAE BĂLCESCU, NR.1, BL.45, SC.C, ET.2, AP.4",0267362617,,525400,1993-10-07,INREGISTRAT din data 07.10.1993,True,,,https://meteor.ro,,,,
38105985,METOP SRL,4661,J05/2351/2017,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Mun. Oradea,Str. George Vâlsan,12,410109,"JUD. BIHOR, MUN. ORADEA, STR. GEORGE VÂLSAN, NR.12",0742091890,,410109,2017-08-17,INREGISTRAT din data 17.08.2017,True,contact@metop.ro,,https://metop.ro,,,,
35866272,METSOLB AGROCONSTRUCT SRL,4661,J2016000295188,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,GORJ,Mun. Târgu Jiu,Str. Victoriei,198,210236,"JUD. GORJ, MUN. TÂRGU JIU, STR. VICTORIEI, NR.198, CAMERA  5 ŞI CAMERA 7, ET.P",,,210236,2016-03-25,INREGISTRAT din data 25.03.2016,False,,,,,,,
6280007,MEWI IMPORT EXPORT AGRAR INDUSTRIETECHNIK SRL,4661,J1994002384352,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Sat Ortişoara Com. Ortişoara,DN 69 KM 22,,307305,"JUD. TIMIŞ, SAT ORTIŞOARA COM. ORTIŞOARA, DN 69 KM 22",0256494350,0256221536,307305,1994-10-14,INREGISTRAT din data 14.10.1994,True,,,,,,,
38024627,MEZOGEP EXPORT IMPORT SRL,4661,J19/602/2017,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,HARGHITA,Sat Căpâlniţa Com. Căpâlniţa,CĂPÎLNIŢA,65E,537030,"JUD. HARGHITA, SAT CĂPÂLNIŢA COM. CĂPÂLNIŢA, CĂPÎLNIŢA, NR.65E",0740628840,,537030,2017-07-25,INREGISTRAT din data 25.07.2017,True,,,,,,,
37725920,MHM TOP TRADE SRL,4661,J2017008792404,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 3 Mun. Bucureşti,Str. Moţilor,20,31522,"MUNICIPIUL BUCUREŞTI, SECTOR 3, STR MOŢILOR, NR.20, CAMERA NR. 1, BL.A, SC.2, ET.3, AP.303",,,31522,2017-06-09,INREGISTRAT din data 09.06.2017,True,,,,,,,
46533672,MIHAI & ALINA TRADE S.R.L.,4661,J2022014288407,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 2 Mun. Bucureşti,Str. Lirei,2,21422,"MUNICIPIUL BUCUREŞTI, SECTOR 2, STR LIREI, NR.2, ET.2, AP.7",,,21422,2022-07-25,INREGISTRAT din data 25.07.2022,True,,,,,,,
29698115,MIHUŢ T. DORIN PERSOANĂ FIZICĂ AUTORIZATĂ,4661,F31/187/2012,,SĂLAJ,Mun. Zalău,Aleea Lt.col. Teofil Moldoveanu,24,450076,"JUD. SĂLAJ, MUN. ZALĂU, ALEEA LT.COL. TEOFIL MOLDOVEANU, NR.24, BL.S34, AP.4",0751141832,,450076,2012-02-14,INREGISTRAT din data 14.02.2012,False,,,,,,,
42544113,MIK TEO S.R.L.,4661,J2020000336381,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,VÂLCEA,Mun. Râmnicu Vâlcea,Str. Andrei Mureşianu,9,,"JUD. VÂLCEA, MUN. RÂMNICU VÂLCEA, STR. ANDREI MUREŞIANU, NR.9",,,,2020-05-27,INREGISTRAT din data 26.05.2020,True,,,,,,,
45488867,MIKAGRO UTILAJE SERVICES S.R.L.,4661,J2022000039091,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRĂILA,Orş. Ianca,Str. Zorilor,22,815200,"JUD. BRĂILA, ORŞ. IANCA, STR. ZORILOR, NR.22",,,815200,2022-01-18,INREGISTRAT din data 18.01.2022,True,,,,597545,119509,0,2022
49746942,MIL PELET MACHINERY S.R.L.,4661,J2024000754053,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Sat Tăut Com. Batăr,TĂUT,54,417048,"JUD. BIHOR, SAT TĂUT COM. BATĂR, TĂUT, NR.54",0753792286,,417048,2024-03-12,INREGISTRAT din data 12.03.2024,False,,,,,,,
37077348,MILAGRO CONCEPT S.R.L.,4661,J05/289/2017,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Sat Săcădat Com. Săcădat,SĂCĂDAT,446,417430,"JUD. BIHOR, SAT SĂCĂDAT COM. SĂCĂDAT, SĂCĂDAT, NR.446",0771466232,,417430,2017-02-21,INREGISTRAT din data 21.02.2017,False,,,,,,,
42120460,MILESI MACCHINE S.R.L.,4661,J28/36/2020,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,OLT,Mun. Slatina,Str. Garofiţei,8,230063,"JUD. OLT, MUN. SLATINA, STR. GAROFIŢEI, NR.8, BL.8AB, SC.B, AP.5",,,230063,2020-01-17,SUSPENDARE ACTIVITATE din data 19.10.2023,False,,,,,,,
3794798,MIOTI MET S.R.L.,4661,J05/1354/1993,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Mun. Oradea,Str. Săvineştilor,3 A,410123,"JUD. BIHOR, MUN. ORADEA, STR. SĂVINEŞTILOR, NR.3 A, BL.3 A, AP.12",0722609744,,410123,1993-04-22,INREGISTRAT din data 22.04.1993,False,,,,,,,
27432396,MIRA EGI IMPORT - EXPORT SRL,4661,J13/1737/2010,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CONSTANŢA,Sat Valu lui Traian Com. Valu lui Traian,Str. Mujdaba Fichiret,19,,"JUD. CONSTANŢA, SAT VALU LUI TRAIAN COM. VALU LUI TRAIAN, STR. MUJDABA FICHIRET, NR.19, CAM. 2",0722151757,,,2010-09-28,INREGISTRAT din data 27.09.2010,False,,,,,,,
35387091,MIRAGRI EXP SRL,4661,J40/156/2016,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 2 Mun. Bucureşti,Str. ARH. IONESCU GRIGORE,63,,"MUNICIPIUL BUCUREŞTI, SECTOR 2, STR. ARH. IONESCU GRIGORE, NR.63, BL.T73, SC.B, ET.4, AP.42",0737104070,,,2016-01-08,INREGISTRAT din data 08.01.2016,False,,,,,,,
48229310,MIRCOM SOLUTIONS & TRADE S.R.L.,4661,J22/1681/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,IAŞI,Sat Miroslava Com. Miroslava,Str. Constantin Langa,68 D,707305,"JUD. IAŞI, SAT MIROSLAVA COM. MIROSLAVA, STR. CONSTANTIN LANGA, NR.68 D",0037368211766,,707305,2023-05-25,INREGISTRAT din data 25.05.2023,True,,,,,,,
2264505,MIRCOM SRL,4661,J09/343/1991,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRĂILA,Mun. Brăila,Str. Victoriei,52,,"JUD. BRĂILA, MUN. BRĂILA, STR. VICTORIEI, NR.52, BL.10, SC.1, ET.2, AP.9",0239610220,,810080,1992-11-27,INREGISTRAT din data 27.11.1992,True,,,,,,,
39430127,MISAILESCU CONSTANTIN PERSOANĂ FIZICĂ AUTORIZATĂ,2830,F38/452/2018,,VÂLCEA,Mun. Râmnicu Vâlcea,Str. Grigore Procopiu,33,,"JUD. VÂLCEA, MUN. RÂMNICU VÂLCEA, STR. GRIGORE PROCOPIU, NR.33, BL.62, SC.B, ET.1, AP.3",,,,2018-05-31,INREGISTRAT din data 31.05.2018,False,,,,,,,
52383618,MOCANU IULIAN-RĂZVAN PERSOANĂ FIZICĂ AUTORIZATĂ,4661,F2025030964001,,MUNICIPIUL BUCUREŞTI,Sector 4 Mun. Bucureşti,Bld. Tineretului,49,40351,"MUNICIPIUL BUCUREŞTI, SECTOR 4, BLD TINERETULUI, NR.49, BL.58, SC.2, ET.1, AP.41",0724079959,,40351,2025-08-26,INREGISTRAT din data 26.08.2025,False,,,,,,,
15220020,MOGAPROD SRL,4661,J35/382/2003,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Sat Şag Com. Şag,Str. LXXX,9,307395,"JUD. TIMIŞ, SAT ŞAG COM. ŞAG, STR. LXXX, NR.9",,,307395,2003-02-18,SUSPENDARE ACTIVITATE din data 26.06.2024,False,,,,,,,
46452888,MOHARAM SUN - LIGHT IMPORT & EXPORT S.R.L.,4661,J13/2441/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CONSTANŢA,Mun. Constanţa,Str. Theodor D. Speranţia,60A,,"JUD. CONSTANŢA, MUN. CONSTANŢA, STR. THEODOR D. SPERANŢIA, NR.60A",,,,2022-07-11,INREGISTRAT din data 11.07.2022,False,,,,,,,
22090977,MOLD AGRO SERV SRL,4661,J27/919/2007,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,NEAMŢ,Mun. Piatra Neamţ,Str. 1 Decembrie 1918,49,610212,"JUD. NEAMŢ, MUN. PIATRA NEAMŢ, STR. 1 DECEMBRIE 1918, NR.49, BL.A7, SC.A, ET.2, AP.11",0723589881,,610212,2007-07-11,SUSPENDARE ACTIVITATE din data 02.05.2022,False,,,,,,,
28398950,MONA EGYPT SRL,4661,J30/367/2011,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SATU MARE,Sat Decebal Com. Vetiş,Str. Arenei,11,447356,"JUD. SATU MARE, SAT DECEBAL COM. VETIŞ, STR. ARENEI, NR.11",,,447356,2011-04-27,INREGISTRAT din data 27.04.2011,True,,,,,,,
35128690,MOSAIC PROJECT SRL,4661,J2015001866227,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,IAŞI,Sat Păun Com. Bârnova,Str. Sf. Ap. Petru şi Pavel,28,,"JUD. IAŞI, SAT PĂUN COM. BÂRNOVA, STR. SF. AP. PETRU ŞI PAVEL, NR.28, BL.S1, ET.2, AP.11",,,,2015-10-15,INREGISTRAT din data 15.10.2015,True,,,,,,,
18595424,MOSELI RO SRL,4661,J2006001171136,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CONSTANŢA,Orş. Năvodari,Str. T2,86,905700,"JUD. CONSTANŢA, ORŞ. NĂVODARI, STR. T2, NR.86",0341415463,,905700,2006-04-18,INREGISTRAT din data 17.04.2006,True,,,,,,,
43818985,MOTO PROD IMPEX S.R.L.,4661,J23/1273/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ILFOV,Orş. Bragadiru,Str. Parfumului,29,77025,"JUD. ILFOV, ORŞ. BRAGADIRU, STR. PARFUMULUI, NR.29, TARLA 82/3, PARCELA 14, ETAJ, ÎNCĂPEREA NR. 1",,,77025,2021-02-26,INREGISTRAT din data 26.02.2021,False,,,,,,,
